band,entry_minute,filter,stop_multiplier,calls,train_2017_2023_calls,val_2024_2025_calls,confirm_2026_calls,win_rate,train_2017_2023_win_rate,val_2024_2025_win_rate,confirm_2026_win_rate,avg_pnl_pts,train_2017_2023_avg_pnl_pts,val_2024_2025_avg_pnl_pts,confirm_2026_avg_pnl_pts,mean_target_distance_pts,ambiguous_rate
0.05-0.15,1,toward_target,1.0,48,28,18,2,58.333333333333336,64.28571428571429,50.0,50.0,0.8218604166664818,2.505332142856852,-1.7861111111109897,0.7249999999985448,13.680210416666531,4.166666666666666
0.05-0.15,2,after_favourable_0.02pct,1.5,22,11,9,2,59.09090909090909,72.72727272727273,44.44444444444444,50.0,-1.442059090909011,2.6386090909092506,-3.5333333333328483,-14.475000000002183,11.109077272727188,0.0
0.05-0.15,2,after_favourable_0.02pct,1.0,22,11,9,2,54.54545454545454,63.63636363636363,44.44444444444444,50.0,0.8772681818180982,3.622718181818279,-0.6111111111111112,-7.525000000001455,11.109077272727188,4.545454545454546
0.05-0.15,1,toward_target,0.75,48,28,18,2,52.083333333333336,57.14285714285714,44.44444444444444,50.0,1.574206249999861,2.6008714285712164,-0.35069444444424236,4.524999999997817,13.680210416666531,4.166666666666666
0.05-0.15,10,after_favourable_0.02pct,2.0,11,4,5,2,54.54545454545454,75.0,40.0,50.0,-4.3955272727282795,6.0123000000012325,-10.310000000002038,-10.42500000000291,13.904581818182619,0.0
0.05-0.15,2,after_favourable_0.02pct,0.75,22,11,9,2,45.45454545454545,54.54545454545454,33.33333333333333,50.0,1.1181761363637137,3.8124886363639234,-1.026388888888808,-4.050000000001091,11.109077272727188,9.090909090909092
0.05-0.15,0,none,1.5,428,265,122,41,59.57943925233645,58.867924528301884,64.75409836065575,48.78048780487805,0.5825423371786592,-0.22436101415096688,5.349252369364563,-8.385975609756205,18.247105549065353,4.439252336448598
0.05-0.15,0,not_away_more_than_0.03pct,1.5,428,265,122,41,59.57943925233645,58.867924528301884,64.75409836065575,48.78048780487805,0.5825423371786592,-0.22436101415096688,5.349252369364563,-8.385975609756205,18.247105549065353,4.439252336448598
0.02-0.10,0,none,2.0,351,231,93,27,54.700854700854705,55.41125541125541,54.83870967741935,48.148148148148145,-2.732820334757881,-1.8775822510822338,-3.1101982526881957,-8.750000000000673,10.222219017093963,15.384615384615385
0.02-0.10,0,not_away_more_than_0.03pct,2.0,351,231,93,27,54.700854700854705,55.41125541125541,54.83870967741935,48.148148148148145,-2.732820334757881,-1.8775822510822338,-3.1101982526881957,-8.750000000000673,10.222219017093963,15.384615384615385
0.02-0.10,0,none,1.5,351,231,93,27,49.572649572649574,51.515151515151516,45.16129032258064,48.148148148148145,-2.2070480413106495,-1.14254783549783,-4.199949596774405,-4.450000000000728,10.222219017093963,18.233618233618234
0.02-0.10,0,not_away_more_than_0.03pct,1.5,351,231,93,27,49.572649572649574,51.515151515151516,45.16129032258064,48.148148148148145,-2.2070480413106495,-1.14254783549783,-4.199949596774405,-4.450000000000728,10.222219017093963,18.233618233618234
0.05-0.15,3,none,1.5,193,120,52,21,62.17616580310881,61.66666666666667,69.23076923076923,47.61904761904761,1.3576122247409543,-3.033382005208341,13.098557692307832,-2.6238095238096277,37.664785864637416,0.0
0.05-0.15,15,none,0.75,137,84,34,19,45.98540145985402,42.857142857142854,52.94117647058824,47.368421052631575,4.077924361313832,-2.002819791666622,11.778308823529027,17.18157894736865,51.96464233576652,0.7299270072992701
0.05-0.15,2,after_adverse_0.02pct,1.5,158,100,41,17,62.65822784810127,60.0,75.60975609756098,47.05882352941176,2.1777980221518596,-3.431079125000106,19.12500000000009,-5.701470588235251,43.584515822785036,0.0
0.05-0.15,10,after_adverse_0.02pct,1.5,126,80,29,17,57.14285714285714,53.75,72.41379310344827,47.05882352941176,-0.44564920634916017,-6.6043974999999815,14.897413793103498,2.363235294117818,52.544092559523946,0.0
0.05-0.15,2,after_adverse_0.02pct,1.0,158,100,41,17,56.9620253164557,55.00000000000001,65.85365853658537,47.05882352941176,4.103457832278511,-0.19803662500007704,14.50365853658549,4.323529411765134,43.584515822785036,0.0
0.05-0.15,10,after_adverse_0.02pct,1.0,126,80,29,17,51.587301587301596,47.5,65.51724137931035,47.05882352941176,1.6369007936508362,-5.315631249999842,14.946551724137706,11.649999999999958,52.544092559523946,0.0
0.05-0.15,1,none,2.0,230,144,64,22,71.30434782608695,68.05555555555556,87.5,45.45454545454545,4.53713320652174,-0.29416223958331655,23.18359375,-18.084090909091007,33.54414000000011,0.8695652173913043
0.05-0.15,1,none,1.5,230,144,64,22,65.65217391304347,63.888888888888886,76.5625,45.45454545454545,3.183874510869543,-0.6396448784722174,16.989062499999932,-11.950000000000067,33.54414000000011,0.8695652173913043
0.03-0.12,1,none,3.0,174,117,48,9,75.28735632183908,73.50427350427351,85.41666666666666,44.44444444444444,5.336192528735473,0.947841880341904,18.64166666666627,-8.57777777777907,29.887924137931137,0.5747126436781609
0.03-0.12,1,none,4.0,174,117,48,9,75.28735632183908,73.50427350427351,85.41666666666666,44.44444444444444,4.312921264367701,-0.8397581196581102,18.54791666666627,-4.622222222222465,29.887924137931137,0.5747126436781609
0.03-0.12,1,none,2.5,174,117,48,9,74.13793103448276,71.7948717948718,85.41666666666666,44.44444444444444,6.1064497126435215,1.5311730769231235,19.13281249999947,-3.8888888888896975,29.887924137931137,0.5747126436781609
0.03-0.12,1,none,2.0,174,117,48,9,72.98850574712644,70.08547008547008,85.41666666666666,44.44444444444444,7.55602356321829,3.0196418803419736,20.419791666666242,-2.077777777778667,29.887924137931137,1.1494252873563218
0.03-0.12,1,after_adverse_0.02pct,2.5,124,85,30,9,70.16129032258065,68.23529411764706,83.33333333333334,44.44444444444444,5.058859274193515,-0.09589941176467726,22.348333333333358,-3.8888888888896975,36.749597580645336,0.0
0.03-0.12,1,after_adverse_0.02pct,3.0,124,85,30,9,70.16129032258065,68.23529411764706,83.33333333333334,44.44444444444444,3.618132258064502,-1.5306070588235077,21.86500000000027,-8.57777777777907,36.749597580645336,0.0
0.03-0.12,1,after_adverse_0.02pct,4.0,124,85,30,9,70.16129032258065,68.23529411764706,83.33333333333334,44.44444444444444,2.501202419354931,-3.73942235294117,22.320000000000437,-4.622222222222465,36.749597580645336,0.0
0.03-0.12,1,after_adverse_0.02pct,2.0,124,85,30,9,69.35483870967742,67.05882352941175,83.33333333333334,44.44444444444444,6.917333870967732,1.8035223529412392,24.10500000000005,-2.077777777778667,36.749597580645336,0.0
0.03-0.12,1,after_adverse_0.02pct,1.5,124,85,30,9,63.70967741935484,61.1764705882353,76.66666666666667,44.44444444444444,5.545752822580579,1.27233352941178,18.75749999999983,1.8666666666661815,36.749597580645336,0.0
0.03-0.12,1,none,1.5,174,117,48,9,65.51724137931035,64.95726495726495,70.83333333333334,44.44444444444444,4.983314942528628,2.5619384615385306,11.469791666666197,1.8666666666661815,29.887924137931137,1.1494252873563218
0.05-0.15,1,after_adverse_0.02pct,1.0,158,100,40,18,53.16455696202531,50.0,65.0,44.44444444444444,1.3464768196202535,-1.6945666250000067,13.891250000000037,-9.636111111111152,41.64843607594952,0.0
0.05-0.15,15,after_adverse_0.02pct,0.75,114,73,23,18,45.614035087719294,41.0958904109589,60.86956521739131,44.44444444444444,4.8238044956140165,-2.4876546232875603,19.13967391304291,16.183333333333493,59.30706754385979,0.0
0.05-0.15,3,after_adverse_0.02pct,1.0,150,97,37,16,47.333333333333336,44.329896907216494,56.75675675675676,43.75,-3.6193519375000323,-7.509822583762929,8.417567567567488,-7.868749999999864,43.61204314583339,0.0
0.05-0.15,3,after_adverse_0.02pct,0.75,150,97,37,16,44.0,40.20618556701031,54.054054054054056,43.75,-0.7812592708333977,-5.007746295103193,10.32668918918913,-0.8453124999998636,43.61204314583339,0.0
0.03-0.12,0,none,1.0,393,257,104,32,43.25699745547074,45.525291828793776,37.5,43.75,-1.3928912849872572,-0.4095696498053799,-4.051412259615343,-0.650000000000432,12.992941014630949,17.557251908396946
0.03-0.12,0,not_away_more_than_0.03pct,1.0,393,257,104,32,43.25699745547074,45.525291828793776,37.5,43.75,-1.3928912849872572,-0.4095696498053799,-4.051412259615343,-0.650000000000432,12.992941014630949,17.557251908396946
0.03-0.12,2,after_adverse_0.02pct,5.0,121,81,33,7,71.900826446281,69.1358024691358,84.84848484848484,42.857142857142854,3.091699173553904,-5.2716592592591,19.487878787878856,22.57142857142961,37.60952975206622,0.0
0.03-0.12,15,none,4.0,100,69,24,7,67.0,63.76811594202898,83.33333333333334,42.857142857142854,-1.044501999999975,-9.66666956521745,9.589583333333545,47.485714285714494,43.68302600000013,0.0
0.03-0.12,15,none,5.0,100,69,24,7,67.0,63.76811594202898,83.33333333333334,42.857142857142854,0.19002200000015365,-10.147069565217295,16.114583333333638,47.485714285714494,43.68302600000013,0.0
0.02-0.10,2,none,5.0,124,83,34,7,75.80645161290323,75.90361445783132,82.35294117647058,42.857142857142854,4.5564137096775115,1.612593975903603,8.033823529411915,22.57142857142961,31.447987096774327,0.8064516129032258
0.03-0.12,2,after_adverse_0.02pct,4.0,121,81,33,7,71.07438016528926,69.1358024691358,81.81818181818183,42.857142857142854,3.7284851239669967,-2.6413987654319544,17.84393939393924,10.892857142857142,37.60952975206622,0.0
0.03-0.12,2,after_adverse_0.02pct,3.0,121,81,33,7,70.24793388429752,67.90123456790124,81.81818181818183,42.857142857142854,5.361549586776871,-1.2333641975308212,19.272727272727163,16.09285714285735,37.60952975206622,0.0
0.03-0.12,2,after_adverse_0.02pct,2.0,121,81,33,7,69.42148760330579,66.66666666666666,81.81818181818183,42.857142857142854,7.234647107438057,1.5036086419753432,19.518181818181883,15.642857142857142,37.60952975206622,0.0
0.03-0.12,2,after_adverse_0.02pct,2.5,121,81,33,7,69.42148760330579,66.66666666666666,81.81818181818183,42.857142857142854,5.286906611570314,-1.3794358024691367,18.806060606060782,18.692857142857456,37.60952975206622,0.0
0.03-0.12,3,after_adverse_0.02pct,3.0,115,79,29,7,69.56521739130434,68.35443037974683,79.3103448275862,42.857142857142854,2.8178399999997845,-3.481625316455945,17.21206896551704,14.278571428571533,38.135663478260916,0.0
0.03-0.12,3,after_adverse_0.02pct,4.0,115,79,29,7,69.56521739130434,68.35443037974683,79.3103448275862,42.857142857142854,1.3074391304347797,-5.611955696202591,15.227586206896376,21.72857142857278,38.135663478260916,0.0
0.03-0.12,3,after_adverse_0.02pct,5.0,115,79,29,7,69.56521739130434,68.35443037974683,79.3103448275862,42.857142857142854,0.338317391304372,-7.698651898734262,17.06896551724138,21.72857142857278,38.135663478260916,0.0
0.02-0.10,2,after_adverse_0.02pct,5.0,101,66,28,7,73.26732673267327,74.24242424242425,78.57142857142857,42.857142857142854,3.5999485148517447,0.17567878787890964,6.928571428571819,22.57142857142961,36.2797178217824,0.0
0.03-0.12,5,after_adverse_0.02pct,3.0,106,76,23,7,66.98113207547169,65.78947368421053,78.26086956521739,42.857142857142854,0.7335009433961359,-4.423669736842098,14.306521739130245,12.128571428570597,38.831162264150905,0.0
0.03-0.12,5,after_adverse_0.02pct,4.0,106,76,23,7,66.98113207547169,65.78947368421053,78.26086956521739,42.857142857142854,-0.9570698113207501,-7.292755263157926,10.934782608695494,28.757142857143794,38.831162264150905,0.0
0.03-0.12,5,after_adverse_0.02pct,5.0,106,76,23,7,66.98113207547169,65.78947368421053,78.26086956521739,42.857142857142854,-3.059430188679248,-10.161836842105266,10.726086956521454,28.757142857143794,38.831162264150905,0.0
0.03-0.12,5,after_adverse_0.02pct,2.5,106,76,23,7,66.0377358490566,64.47368421052632,78.26086956521739,42.857142857142854,2.585869339622493,-2.9016164473684847,15.99239130434754,18.114285714285092,38.831162264150905,0.0
0.03-0.12,15,after_adverse_0.02pct,4.0,86,61,18,7,62.7906976744186,60.65573770491803,77.77777777777779,42.857142857142854,-2.9546511627906384,-11.934426229508256,7.861111111111516,47.485714285714494,48.99014883720949,0.0
0.03-0.12,15,after_adverse_0.02pct,5.0,86,61,18,7,62.7906976744186,60.65573770491803,77.77777777777779,42.857142857142854,-1.519158139534675,-12.477829508196606,16.561111111111636,47.485714285714494,48.99014883720949,0.0
0.02-0.10,3,none,5.0,116,79,30,7,73.27586206896551,74.68354430379746,76.66666666666667,42.857142857142854,2.5569379310344442,-0.4347493670888117,5.96166666666674,21.72857142857278,31.958163793103548,0.8620689655172413
0.02-0.10,3,none,4.0,116,79,30,7,72.41379310344827,73.41772151898735,76.66666666666667,42.857142857142854,3.055631896551686,0.9734594936707472,4.18166666666657,21.72857142857278,31.958163793103548,0.8620689655172413
0.02-0.10,3,none,3.0,116,79,30,7,70.6896551724138,70.88607594936708,76.66666666666667,42.857142857142854,3.2615905172410278,2.43600632911362,2.864999999999418,14.278571428571533,31.958163793103548,0.8620689655172413
0.02-0.10,2,none,4.0,124,83,34,7,73.38709677419355,74.69879518072288,76.47058823529412,42.857142857142854,3.412874999999971,3.1848975903614196,2.4294117647058395,10.892857142857142,31.447987096774327,0.8064516129032258
0.02-0.10,2,none,3.0,124,83,34,7,72.58064516129032,73.49397590361446,76.47058823529412,42.857142857142854,4.847551612903096,4.034293975903509,4.517647058823273,16.09285714285735,31.447987096774327,0.8064516129032258
0.02-0.10,2,none,2.5,124,83,34,7,70.16129032258065,69.87951807228916,76.47058823529412,42.857142857142854,5.400158870967619,3.624032530120377,6.999264705882096,18.692857142857456,31.447987096774327,0.8064516129032258
0.03-0.12,10,after_adverse_0.02pct,3.0,92,64,21,7,63.04347826086957,60.9375,76.19047619047619,42.857142857142854,-2.962483695651866,-10.274976562499717,15.200000000000381,9.40714285714317,45.9945554347828,0.0
0.03-0.12,10,after_adverse_0.02pct,2.0,92,64,21,7,61.95652173913043,59.375,76.19047619047619,42.857142857142854,-0.20378369565198384,-5.967939062499681,11.973809523809212,15.964285714286234,45.9945554347828,0.0
0.03-0.12,10,after_adverse_0.02pct,2.5,92,64,21,7,61.95652173913043,59.375,76.19047619047619,42.857142857142854,-2.695623913043243,-9.268709374999673,12.209523809523706,12.6857142857147,45.9945554347828,0.0
0.03-0.12,3,after_adverse_0.02pct,2.5,115,79,29,7,68.69565217391305,68.35443037974683,75.86206896551724,42.857142857142854,3.443923478260726,-1.3078962025319003,13.116379310344827,17.00000000000052,38.135663478260916,0.0
0.02-0.10,2,after_adverse_0.02pct,4.0,101,66,28,7,72.27722772277228,74.24242424242425,75.0,42.857142857142854,2.771741584158494,2.6514530303031387,1.025000000000026,10.892857142857142,36.2797178217824,0.0
0.02-0.10,2,after_adverse_0.02pct,3.0,101,66,28,7,71.28712871287128,72.72727272727273,75.0,42.857142857142854,4.369270297029649,3.545398484848468,3.380357142856935,16.09285714285735,36.2797178217824,0.0
0.02-0.10,5,none,4.0,107,72,28,7,70.09345794392523,70.83333333333334,75.0,42.857142857142854,2.318694392523212,-0.3395791666668326,4.337499999999636,21.585714285715117,33.65327943925243,0.9345794392523363
0.02-0.10,5,none,5.0,107,72,28,7,70.09345794392523,70.83333333333334,75.0,42.857142857142854,0.35794859813066526,-2.481243055555726,2.3517857142852727,21.585714285715117,33.65327943925243,0.9345794392523363
0.02-0.10,2,after_adverse_0.02pct,2.5,101,66,28,7,69.3069306930693,69.6969696969697,75.0,42.857142857142854,5.34004455445542,3.515068181818165,6.303571428571298,18.692857142857456,36.2797178217824,0.0
0.02-0.10,2,after_adverse_0.02pct,2.0,101,66,28,7,68.31683168316832,68.18181818181817,75.0,42.857142857142854,6.811839603960366,5.2241787878787855,8.346428571428467,15.642857142857142,36.2797178217824,0.0
0.03-0.12,10,none,3.0,108,74,27,7,62.96296296296296,60.810810810810814,74.07407407407408,42.857142857142854,-2.9393240740738897,-8.76752702702669,9.833333333333064,9.40714285714317,40.78609814814832,0.0
0.03-0.12,10,none,2.5,108,74,27,7,62.03703703703704,59.45945945945946,74.07407407407408,42.857142857142854,-2.4657050925924757,-7.770556081080744,8.145370370369804,12.6857142857147,40.78609814814832,0.0
0.02-0.10,2,none,2.0,124,83,34,7,68.54838709677419,68.67469879518072,73.52941176470588,42.857142857142854,6.284642741935401,5.117418072289085,7.207352941176342,15.642857142857142,31.447987096774327,0.8064516129032258
0.02-0.10,3,none,2.5,116,79,30,7,68.96551724137932,69.62025316455697,73.33333333333333,42.857142857142854,4.386805603447979,4.025562658227569,2.3949999999994662,17.00000000000052,31.958163793103548,0.8620689655172413
0.02-0.10,3,none,2.0,116,79,30,7,64.65517241379311,63.29113924050633,73.33333333333333,42.857142857142854,3.678833620689351,1.7771481012655788,6.211666666666133,14.285714285714286,31.958163793103548,0.8620689655172413
0.03-0.12,3,after_adverse_0.02pct,2.0,115,79,29,7,65.21739130434783,64.55696202531645,72.41379310344827,42.857142857142854,2.176526956521601,-2.4189797468356167,11.772413793103373,14.285714285714286,38.135663478260916,0.0
0.03-0.12,15,after_adverse_0.02pct,3.0,86,61,18,7,61.627906976744185,60.65573770491803,72.22222222222221,42.857142857142854,-5.470365116279175,-14.568055737705018,4.766666666666424,47.485714285714494,48.99014883720949,0.0
0.02-0.10,3,after_adverse_0.02pct,3.0,96,64,25,7,70.83333333333334,73.4375,72.0,42.857142857142854,2.8780906249996483,2.642135937499745,0.2899999999992724,14.278571428571533,36.516654166666704,0.0
0.02-0.10,3,after_adverse_0.02pct,4.0,96,64,25,7,70.83333333333334,73.4375,72.0,42.857142857142854,2.2312854166666134,0.23989687499982892,1.8699999999998544,21.72857142857278,36.516654166666704,0.0
0.02-0.10,3,after_adverse_0.02pct,5.0,96,64,25,7,70.83333333333334,73.4375,72.0,42.857142857142854,1.3432812499999613,-1.9264843750002285,4.006000000000058,21.72857142857278,36.516654166666704,0.0
0.02-0.10,5,none,3.0,107,72,28,7,68.22429906542055,69.44444444444444,71.42857142857143,42.857142857142854,1.0415887850465488,1.0104166666665908,0.142857142856883,4.957142857141922,33.65327943925243,0.9345794392523363
0.02-0.10,5,none,2.5,107,72,28,7,67.28971962616822,68.05555555555556,71.42857142857143,42.857142857142854,3.352335514018518,2.5267347222221463,3.5776785714282857,10.942857142856415,33.65327943925243,0.9345794392523363
0.02-0.10,5,none,2.0,107,72,28,7,64.48598130841121,63.888888888888886,71.42857142857143,42.857142857142854,4.605139252336269,2.8194430555554897,6.116071428571039,16.92857142857091,33.65327943925243,0.9345794392523363
0.05-0.15,2,none,1.5,203,126,56,21,62.06896551724138,61.111111111111114,71.42857142857143,42.857142857142854,1.8068511699507483,-2.240747718253982,15.307142857143065,-9.908333333333715,37.16035320197061,0.0
0.03-0.12,10,after_adverse_0.02pct,1.5,92,64,21,7,57.608695652173914,54.6875,71.42857142857143,42.857142857142854,-0.22746032608683495,-6.506271093749859,13.850000000000104,14.946428571428571,45.9945554347828,0.0
0.03-0.12,15,none,3.0,100,69,24,7,62.0,60.86956521739131,70.83333333333334,42.857142857142854,-5.500016000000159,-12.696400000000116,-0.26458333333372747,47.485714285714494,43.68302600000013,0.0
0.03-0.12,10,none,2.0,108,74,27,7,61.111111111111114,59.45945945945946,70.37037037037037,42.857142857142854,-0.3175657407406544,-4.789149999999657,7.716666666665939,15.964285714286234,40.78609814814832,0.0
0.03-0.12,2,after_adverse_0.02pct,1.5,121,81,33,7,63.63636363636363,62.96296296296296,69.6969696969697,42.857142857142854,5.702010330578469,2.5067067901234643,10.086363636363481,22.007142857142753,37.60952975206622,0.0
0.02-0.10,3,after_adverse_0.02pct,2.5,96,64,25,7,69.79166666666666,73.4375,68.0,42.857142857142854,4.455694791666342,4.931198437499717,-0.2740000000006694,17.00000000000052,36.516654166666704,0.0
0.02-0.10,3,after_adverse_0.02pct,2.0,96,64,25,7,64.58333333333334,65.625,68.0,42.857142857142854,3.434864583333024,1.9077656249997972,4.30599999999933,14.285714285714286,36.516654166666704,0.0
0.02-0.10,2,after_adverse_0.02pct,1.5,101,66,28,7,63.366336633663366,63.63636363636363,67.85714285714286,42.857142857142854,6.810613861386025,5.557530303030227,5.965178571428363,22.007142857142753,36.2797178217824,0.0
0.02-0.10,2,none,1.5,124,83,34,7,62.903225806451616,62.65060240963856,67.64705882352942,42.857142857142854,6.011061290322466,4.839115662650537,5.578676470588,22.007142857142753,31.447987096774327,0.8064516129032258
0.03-0.12,10,none,1.5,108,74,27,7,57.407407407407405,55.4054054054054,66.66666666666666,42.857142857142854,-0.05463518518510884,-5.1280486486484484,9.961111111110869,14.946428571428571,40.78609814814832,0.0
0.03-0.12,10,after_adverse_0.02pct,1.0,92,64,21,7,50.0,45.3125,66.66666666666666,42.857142857142854,0.802720652173973,-5.77812031249988,15.89523809523806,15.692857142856935,45.9945554347828,0.0
0.03-0.12,3,after_adverse_0.02pct,1.5,115,79,29,7,60.0,59.49367088607595,65.51724137931035,42.857142857142854,2.834349565217338,-1.8243645569620663,11.204310344827562,20.735714285713975,38.135663478260916,0.0
0.02-0.10,5,none,1.5,107,72,28,7,58.87850467289719,58.333333333333336,64.28571428571429,42.857142857142854,3.942491588784867,1.8728694444442782,4.521428571428389,22.914285714285402,33.65327943925243,0.9345794392523363
0.05-0.15,2,none,1.0,203,126,56,21,55.66502463054187,55.55555555555556,60.71428571428571,42.857142857142854,3.1002223522167687,0.3670249007936368,10.347321428571506,0.1738095238095931,37.16035320197061,0.49261083743842365
0.03-0.12,2,after_adverse_0.02pct,1.0,121,81,33,7,54.54545454545454,53.086419753086425,60.60606060606061,42.857142857142854,5.337157851239651,1.9098283950616737,9.333333333333334,26.157142857143167,37.60952975206622,0.0
0.02-0.10,3,after_adverse_0.02pct,1.5,96,64,25,7,58.333333333333336,59.375,60.0,42.857142857142854,3.660385937499806,1.5901882812499366,4.1789999999995056,20.735714285713975,36.516654166666704,0.0
0.03-0.12,10,none,1.0,108,74,27,7,49.074074074074076,45.94594594594595,59.25925925925925,42.857142857142854,0.7995425925926241,-4.579721621621477,11.681481481481265,15.692857142856935,40.78609814814832,0.0
0.02-0.10,2,none,1.0,124,83,34,7,50.0,46.98795180722892,58.82352941176471,42.857142857142854,4.2362612903225605,2.102968674698808,4.930882352941005,26.157142857143167,31.447987096774327,0.8064516129032258
0.02-0.10,2,after_adverse_0.02pct,1.0,101,66,28,7,50.495049504950494,48.484848484848484,57.14285714285714,42.857142857142854,4.975220792079181,2.8135954545454243,4.774999999999896,26.157142857143167,36.2797178217824,0.0
0.02-0.10,3,none,1.5,116,79,30,7,56.896551724137936,58.22784810126582,56.666666666666664,42.857142857142854,2.8665491379307744,1.720818987341611,1.7141666666661572,20.735714285713975,31.958163793103548,0.8620689655172413
0.02-0.10,5,none,1.0,107,72,28,7,46.728971962616825,45.83333333333333,50.0,42.857142857142854,2.2569616822427836,-0.1757652777779539,3.335714285714078,22.964285714285193,33.65327943925243,0.9345794392523363
0.03-0.12,2,after_adverse_0.02pct,0.75,121,81,33,7,44.62809917355372,44.44444444444444,45.45454545454545,42.857142857142854,2.616496694214641,0.9158469135800036,2.0140151515149753,25.13571428571387,37.60952975206622,0.0
0.02-0.10,2,none,0.75,124,83,34,7,38.70967741935484,37.34939759036144,41.17647058823529,42.857142857142854,1.7336364919352756,0.628565361445612,-0.38676470588260975,25.13571428571387,31.447987096774327,1.6129032258064515
0.02-0.10,2,after_adverse_0.02pct,0.75,101,66,28,7,38.613861386138616,37.878787878787875,39.285714285714285,42.857142857142854,1.87732128712846,0.750332575757332,-1.2808035714288053,25.13571428571387,36.2797178217824,0.0
0.05-0.15,10,none,1.5,148,92,37,19,59.45945945945946,58.69565217391305,70.27027027027027,42.10526315789473,0.46771959459458134,-4.356277173912986,13.210135135134978,-0.9881578947369187,47.039229476351515,0.0
0.05-0.15,10,none,1.0,148,92,37,19,53.37837837837838,52.17391304347826,62.16216216216216,42.10526315789473,1.9776945945946076,-3.3777304347824373,12.018918918918644,8.355263157894546,47.039229476351515,0.0
0.05-0.15,2,after_adverse_0.02pct,0.75,158,100,41,17,46.835443037974684,45.0,53.65853658536586,41.17647058823529,1.0864578322784664,-2.663896625000052,8.380182926829482,5.556617647058481,43.584515822785036,0.0
0.05-0.15,1,none,1.0,230,144,64,22,56.086956521739125,56.25,60.9375,40.909090909090914,1.6601810326086786,0.2645252604166394,9.313281250000045,-11.46818181818195,33.54414000000011,0.8695652173913043
0.02-0.10,0,none,1.0,351,231,93,27,37.89173789173789,39.82683982683983,32.25806451612903,40.74074074074074,-2.1846680199430772,-1.2457645021645103,-4.6128696236559605,-1.8537037037042157,10.222219017093963,25.925925925925924
0.02-0.10,0,not_away_more_than_0.03pct,1.0,351,231,93,27,37.89173789173789,39.82683982683983,32.25806451612903,40.74074074074074,-2.1846680199430772,-1.2457645021645103,-4.6128696236559605,-1.8537037037042157,10.222219017093963,25.925925925925924
0.03-0.12,0,none,0.75,393,257,104,32,39.44020356234097,43.190661478599225,29.807692307692307,40.625,-0.48008688573464514,0.43014338521408807,-3.236139385516708,1.1667968750000455,12.992941014630949,21.119592875318066
0.03-0.12,0,not_away_more_than_0.03pct,0.75,393,257,104,32,39.44020356234097,43.190661478599225,29.807692307692307,40.625,-0.48008688573464514,0.43014338521408807,-3.236139385516708,1.1667968750000455,12.992941014630949,21.119592875318066
0.05-0.15,3,not_away_more_than_0.03pct,4.0,50,26,19,5,90.0,92.3076923076923,100.0,40.0,8.07693400000011,7.172949999999848,24.4368421052635,-49.38999999999942,18.536944000000258,0.0
0.05-0.15,3,not_away_more_than_0.03pct,5.0,50,26,19,5,90.0,92.3076923076923,100.0,40.0,7.571932000000342,9.011407692307959,24.4368421052635,-63.999999999999275,18.536944000000258,0.0
0.05-0.15,3,not_away_more_than_0.03pct,3.0,50,26,19,5,88.0,88.46153846153845,100.0,40.0,10.04893600000014,8.155646153846087,24.4368421052635,-34.77999999999956,18.536944000000258,0.0
0.05-0.15,3,not_away_more_than_0.03pct,2.5,50,26,19,5,86.0,84.61538461538461,100.0,40.0,10.465937000000048,7.552763461538304,24.4368421052635,-27.475,18.536944000000258,0.0
0.05-0.15,3,not_away_more_than_0.03pct,2.0,50,26,19,5,80.0,80.76923076923077,89.47368421052632,40.0,7.949938000000256,7.038342307692242,16.59736842105332,-20.16999999999971,18.536944000000258,0.0
0.05-0.15,5,not_away_more_than_0.03pct,2.5,54,27,22,5,68.51851851851852,66.66666666666666,77.27272727272727,40.0,-1.9250342592593168,-0.10469814814812842,2.7329545454545454,-32.250000000000725,15.78886111111118,1.8518518518518516
0.05-0.15,5,not_away_more_than_0.03pct,2.0,54,27,22,5,66.66666666666666,62.96296296296296,77.27272727272727,40.0,0.5444111111110369,1.3647481481481616,5.193181818181818,-24.340000000000874,15.78886111111118,3.7037037037037033
0.05-0.15,5,not_away_more_than_0.03pct,1.5,54,27,22,5,62.96296296296296,62.96296296296296,68.18181818181817,40.0,1.8050601851850674,2.9767870370371248,4.511363636363471,-16.43000000000102,15.78886111111118,5.555555555555555
0.05-0.15,5,after_adverse_0.02pct,1.0,137,90,32,15,48.175182481751825,45.55555555555556,59.375,40.0,-2.143856729014758,-6.422315243055709,11.231249999999818,-5.0066666666668125,45.90734737682482,0.0
0.05-0.15,0,none,1.0,428,265,122,41,48.831775700934585,51.320754716981135,46.72131147540984,39.02439024390244,-0.2657918370327424,0.5865406839622425,0.050473872950771964,-6.715853658536639,18.247105549065353,7.476635514018691
0.05-0.15,0,not_away_more_than_0.03pct,1.0,428,265,122,41,48.831775700934585,51.320754716981135,46.72131147540984,39.02439024390244,-0.2657918370327424,0.5865406839622425,0.050473872950771964,-6.715853658536639,18.247105549065353,7.476635514018691
0.05-0.15,3,none,1.0,193,120,52,21,50.259067357512954,50.83333333333333,53.84615384615385,38.095238095238095,-2.657020676813499,-4.730041588541705,5.332692307692294,-10.595238095238095,37.664785864637416,0.0
