family,interval_min,rule,direction,entry_after_bars,target_pct,stop_pct,calls,win_rate,avg_pnl_pts,median_pnl_pts,target_rate,stop_rate,eod_rate,ambiguous_rate,train_2017_2024_calls,val_2025_calls,confirm_2026_calls,train_2017_2024_win_rate,val_2025_win_rate,confirm_2026_win_rate,train_2017_2024_avg_pnl_pts,val_2025_avg_pnl_pts,confirm_2026_avg_pnl_pts
generic_first_window,15,first15_fade_gt_0.2,DOWN,1,0.3,0.3,381,49.86876640419948,-0.41945832729660193,-5.0,47.24409448818898,48.29396325459317,4.4619422572178475,0.5249343832020997,303,41,37,50.495049504950494,46.34146341463415,48.64864864864865,0.6095533904290166,-5.599086585365816,-3.10664189189185
generic_first_window,10,first30_trend_lt_-0.1,DOWN,3,0.1,0.1,976,49.69262295081967,0.007633924375638814,-8.150675000000728,49.69262295081967,50.204918032786885,0.10245901639344263,7.889344262295082,802,102,72,49.37655860349127,52.94117647058824,48.61111111111111,-0.1304587778171758,1.577294117647059,-0.6778520833333539
generic_first_window,10,first60_trend_gt_0.08,UP,6,0.3,0.3,843,50.177935943060504,-0.060889753451207486,0.7000000000007276,43.06049822064057,44.246737841043895,12.69276393831554,0.11862396204033215,676,97,70,49.2603550295858,57.73195876288659,48.57142857142857,-1.1483520150286581,9.847992783505193,-3.2899914285714065
generic_first_window,15,first60_trend_gt_0.08,UP,4,0.3,0.3,843,50.177935943060504,-0.060889753451207486,0.7000000000007276,43.06049822064057,44.246737841043895,12.69276393831554,0.2372479240806643,676,97,70,49.2603550295858,57.73195876288659,48.57142857142857,-1.1483520150286581,9.847992783505193,-3.2899914285714065
generic_first_window,15,first60_trend_gt_0.08,UP,4,0.1,0.1,843,48.16132858837485,-0.4393337459297154,-9.5599,48.16132858837485,51.83867141162515,0.0,5.456702253855279,676,97,70,46.44970414201183,59.79381443298969,48.57142857142857,-1.1823670825721155,4.9824412371134015,-0.7767857142857143
generic_first_window,10,first60_fade_gt_0.08,DOWN,6,0.2,0.2,843,48.754448398576514,-0.9180719850163116,-15.5836,47.330960854092524,49.34756820877818,3.3214709371292996,0.3558718861209964,676,97,70,49.70414201183432,42.2680412371134,48.57142857142857,-0.03808311149223379,-6.68357731958763,-1.4269071428571538
generic_first_window,15,first60_fade_gt_0.08,DOWN,4,0.2,0.2,843,48.517200474495844,-1.0311768485987554,-16.9593,47.09371293001186,49.58481613285884,3.3214709371292996,0.8303677342823249,676,97,70,49.40828402366864,42.2680412371134,48.57142857142857,-0.17912956119637574,-6.68357731958763,-1.4269071428571538
generic_first_window,10,first10_fade_lt_-0.08,UP,1,0.15,0.15,953,44.700944386149004,-1.7407151836158838,-14.93985,44.700944386149004,55.299055613851,0.0,4.3022035676810075,791,94,68,43.23640960809102,54.25531914893617,48.529411764705884,-2.3712933564929677,3.221224468085106,-1.2647591911764706
generic_first_window,10,first10_trend_gt_0.2,UP,1,0.2,0.2,355,50.140845070422536,0.030489042605624583,4.899999999997817,49.57746478873239,49.57746478873239,0.8450704225352111,1.6901408450704223,281,41,33,49.11032028469751,58.536585365853654,48.484848484848484,-0.8216764764234913,7.2674121951218975,-1.704521212121213
generic_first_window,10,first10_trend_gt_0.2,UP,1,0.15,0.15,355,49.29577464788733,-0.15830742480633814,-12.180674999999999,49.29577464788733,50.70422535211267,0.0,5.633802816901409,281,41,33,48.39857651245551,56.09756097560976,48.484848484848484,-0.6935425651467972,4.291542073170731,-1.1293000000000004
generic_first_window,10,first30_trend_gt_0.1,UP,3,0.2,0.2,724,49.30939226519337,-0.2773149573031697,-15.466999999999818,48.75690607734807,49.72375690607735,1.5193370165745856,1.1049723756906076,573,87,64,49.040139616055846,51.724137931034484,48.4375,-0.30528504203751783,1.2782747126436789,-2.1415249999999544
generic_first_window,15,first30_trend_gt_0.1,UP,2,0.2,0.2,724,48.89502762430939,-0.4619351219440537,-17.0146,48.34254143646409,50.13812154696132,1.5193370165745856,1.6574585635359116,573,87,64,48.51657940663176,51.724137931034484,48.4375,-0.5385572919502576,1.2782747126436789,-2.1415249999999544
generic_first_window,15,first30_trend_gt_0.1,UP,2,0.15,0.15,724,48.61878453038674,-0.6070197604778143,-13.8658125,48.61878453038674,51.38121546961326,0.0,3.591160220994475,573,87,64,48.86561954624782,47.12643678160919,48.4375,-0.3357561633262433,-2.088950862068965,-1.0211765624999998
generic_first_window,10,first60_trend_gt_0.3,UP,6,0.15,0.15,355,52.112676056338024,0.8605371733406753,14.192025000000001,51.83098591549295,47.88732394366197,0.28169014084507044,1.1267605633802817,282,42,31,52.836879432624116,50.0,48.38709677419355,1.233284384879219,-0.07095000000000001,-1.2682451612903225
generic_first_window,15,first60_trend_gt_0.3,UP,4,0.15,0.15,355,51.267605633802816,0.43153464488997106,14.009849999999998,50.985915492957744,48.732394366197184,0.28169014084507044,2.535211267605634,282,42,31,51.77304964539007,50.0,48.38709677419355,0.693228010411134,-0.07095000000000001,-1.2682451612903225
generic_first_window,10,first60_fade_gt_0.3,DOWN,6,0.15,0.15,355,46.76056338028169,-1.279660835312506,-14.194724999999998,46.76056338028169,52.95774647887323,0.28169014084507044,1.1267605633802817,282,42,31,46.09929078014184,50.0,48.38709677419355,-1.505114704028155,0.07095000000000001,-1.0586177419354845
generic_first_window,15,first60_fade_gt_0.3,DOWN,4,0.15,0.15,355,46.19718309859155,-1.436579849397013,-14.194724999999998,46.19718309859155,53.52112676056338,0.28169014084507044,2.535211267605634,282,42,31,45.39007092198582,50.0,48.38709677419355,-1.7026545976451763,0.07095000000000001,-1.0586177419354845
generic_first_window,10,first10_trend_gt_0.08,UP,1,0.1,0.1,716,42.877094972067034,-2.266342808724686,-10.441650000000001,42.877094972067034,57.12290502793296,0.0,11.452513966480447,571,87,58,42.03152364273205,44.827586206896555,48.275862068965516,-2.367269528978766,-2.5622586206896556,-0.828862931034483
generic_first_window,15,first15_fade_lt_-0.3,UP,1,0.15,0.15,349,36.10315186246418,-5.695655162320917,-15.992550000000001,36.10315186246418,63.89684813753582,0.0,10.601719197707736,293,27,29,33.78839590443686,48.148148148148145,48.275862068965516,-6.48912748003413,-1.4554527777777773,-1.6266232758620691
generic_first_window,15,first15_fade_lt_-0.05,UP,1,0.2,0.2,1112,42.62589928057554,-4.062352682553954,-20.6594999,41.63669064748202,57.014388489208635,1.3489208633093526,2.4280575539568345,917,116,79,41.221374045801525,50.0,48.10126582278481,-4.629275772082876,-0.7405931034482813,-2.359259493670877
generic_first_window,10,first60_fade_gt_0.05,DOWN,6,0.2,0.2,921,49.6199782844734,-0.4497075832451139,-5.899999999999636,47.77415852334419,48.534201954397396,3.691639522258415,0.32573289902280134,736,108,77,50.815217391304344,42.592592592592595,48.05194805194805,0.5852679562924603,-6.469997222222223,-1.8984181818181907
generic_first_window,15,first60_fade_gt_0.05,DOWN,4,0.2,0.2,921,49.4028230184582,-0.5532335332994027,-8.199899999999616,47.55700325732899,48.751357220412594,3.691639522258415,0.760043431053203,736,108,77,50.54347826086957,42.592592592592595,48.05194805194805,0.45571985846637336,-6.469997222222223,-1.8984181818181907
generic_first_window,10,first60_trend_gt_0.05,UP,6,0.3,0.3,921,49.185667752442995,-0.9610899109222225,-1.9000000000014552,41.585233441910965,44.408251900108574,14.006514657980457,0.10857763300760044,736,108,77,48.233695652173914,56.481481481481474,48.05194805194805,-1.799876301575231,7.337173611111116,-4.582722077922048
generic_first_window,15,first60_trend_gt_0.05,UP,4,0.3,0.3,921,49.185667752442995,-0.9610899109222225,-1.9000000000014552,41.585233441910965,44.408251900108574,14.006514657980457,0.21715526601520088,736,108,77,48.233695652173914,56.481481481481474,48.05194805194805,-1.799876301575231,7.337173611111116,-4.582722077922048
generic_first_window,10,first10_fade_lt_-0.05,UP,1,0.15,0.15,1078,45.17625231910946,-1.6742205251724838,-14.8191,45.17625231910946,54.823747680890534,0.0,3.9888682745825603,897,106,75,43.92419175027871,53.77358490566038,48.0,-2.2017712944659285,2.820113915094341,-1.7167059999999996
generic_first_window,10,first30_trend_lt_-0.08,DOWN,3,0.1,0.1,1040,49.42307692307693,-0.12469244318209281,-8.533825,49.42307692307693,50.480769230769226,0.09615384615384616,7.6923076923076925,858,107,75,49.06759906759907,53.271028037383175,48.0,-0.28346251854239507,1.738557009345795,-0.9665986666666861
generic_first_window,10,first30_trend_gt_0.05,UP,3,0.15,0.15,870,48.50574712643678,-0.893545953636854,-14.114137500000002,48.50574712643678,51.37931034482759,0.11494252873563218,2.1839080459770113,697,102,71,49.21090387374462,44.11764705882353,47.88732394366197,-0.30688752462562807,-4.492320588235294,-1.4826433098591552
generic_first_window,10,first30_trend_gt_0.05,UP,3,0.08,0.08,870,44.36781609195402,-1.5453646515028738,-8.15475996,44.36781609195402,55.632183908045974,0.0,10.0,697,102,71,44.33285509325681,42.15686274509804,47.88732394366197,-1.3886879868113344,-3.111898823529412,-0.8329301408450704
generic_first_window,10,first60_trend_lt_-0.1,DOWN,6,0.08,0.08,987,48.12563323201621,-0.4678517602583587,-7.367000000000001,48.12563323201621,51.874366767983794,0.0,8.206686930091186,817,101,69,48.34761321909425,46.53465346534654,47.82608695652174,-0.3522978792839658,-1.0819100990099006,-0.9372376811594202
generic_first_window,10,first60_fade_lt_-0.1,UP,6,0.08,0.08,987,43.66767983789261,-1.5175744549392096,-8.22103992,43.66767983789261,56.33232016210739,0.0,8.206686930091186,817,101,69,42.83965728274174,47.524752475247524,47.82608695652174,-1.633165418635251,-1.153821386138614,-0.6813605797101452
generic_first_window,10,first60_fade_lt_-0.1,UP,6,0.2,0.2,987,45.49138804457954,-2.9727259959853125,-19.8487,43.97163120567376,53.191489361702125,2.8368794326241136,0.8105369807497468,817,101,69,45.28763769889841,45.54455445544555,47.82608695652174,-2.952242298699506,-3.9447653465347265,-1.7924246376811594
generic_first_window,15,first60_fade_lt_-0.1,UP,4,0.2,0.2,987,45.39007092198582,-3.0081576053064882,-19.8487,43.87031408308004,53.29280648429585,2.8368794326241136,1.1144883485309016,817,101,69,45.165238678090574,45.54455445544555,47.82608695652174,-2.9950464583078293,-3.9447653465347265,-1.7924246376811594
generic_first_window,10,first60_fade_lt_-0.1,UP,6,0.3,0.3,987,44.37689969604863,-5.487152596555236,-26.81475,37.89260385005066,49.03748733535968,13.069908814589665,0.303951367781155,817,101,69,44.18604651162791,43.56435643564357,47.82608695652174,-5.561948730477354,-7.014208910891247,-2.366266666666708
generic_first_window,15,first60_fade_lt_-0.1,UP,4,0.3,0.3,987,44.27558257345491,-5.543256851874385,-27.150000000001455,37.79128672745694,49.13880445795339,13.069908814589665,0.4052684903748734,817,101,69,44.063647490820074,43.56435643564357,47.82608695652174,-5.6297270658506715,-7.014208910891247,-2.366266666666708
generic_first_window,10,first20_trend_lt_-0.1,DOWN,2,0.15,0.15,957,50.470219435736674,0.3570341685246897,13.711275,50.470219435736674,49.32079414838035,0.20898641588296762,2.19435736677116,795,93,69,51.069182389937104,47.31182795698925,47.82608695652174,0.7697939613561358,-1.8314975806451606,-1.4489163043478264
generic_first_window,15,first15_fade_lt_-0.08,UP,1,0.2,0.2,997,41.72517552657974,-4.48924010551655,-20.767799800000002,41.02306920762287,57.97392176529589,1.0030090270812437,2.6078234704112337,833,97,67,40.45618247298919,48.45360824742268,47.76119402985074,-4.907211626890756,-2.138616494845362,-2.695810447761184
generic_first_window,15,first60_trend_gt_0.1,UP,4,0.1,0.1,796,47.61306532663316,-0.6818234297974246,-9.83615,47.61306532663316,52.38693467336684,0.0,5.527638190954774,640,89,67,46.25,57.30337078651685,47.76119402985074,-1.239527343935547,3.695821348314607,-1.1695828358208966
generic_first_window,10,first30_trend_lt_-0.15,DOWN,3,0.08,0.08,814,44.103194103194106,-1.4749917379944721,-8.12644,44.103194103194106,55.8968058968059,0.0,15.970515970515969,662,87,65,43.65558912386707,44.827586206896555,47.69230769230769,-1.4479248862953173,-2.0111250574712645,-1.0330633846153852
generic_first_window,10,first30_trend_lt_-0.4,DOWN,3,0.1,0.1,281,45.90747330960854,-1.1559437637010672,-9.145100000000001,45.90747330960854,54.092526690391466,0.0,15.658362989323843,242,18,21,45.04132231404959,55.55555555555556,47.61904761904761,-1.3651039157024794,2.436066666666667,-1.8244880952380953
generic_first_window,15,first30_trend_lt_-0.4,DOWN,2,0.08,0.08,281,38.07829181494662,-2.9415888854092525,-8.53711992,38.07829181494662,61.92170818505338,0.0,33.45195729537366,242,18,21,36.77685950413223,44.44444444444444,47.61904761904761,-3.144183623140496,-2.203733333333334,-1.239373333333333
generic_first_window,10,first60_fade_gt_0.4,DOWN,6,0.15,0.15,229,49.78165938864629,0.5449073105417478,-3.100000000002183,49.78165938864629,49.78165938864629,0.43668122270742354,1.7467248908296942,180,28,21,48.333333333333336,60.71428571428571,47.61904761904761,-0.3016909771441097,7.465082142857142,-1.4254357142857148
generic_first_window,15,first60_fade_gt_0.4,DOWN,4,0.15,0.15,229,48.90829694323144,0.3016485769172936,-12.719475,48.90829694323144,50.65502183406113,0.43668122270742354,3.4934497816593884,180,28,21,47.22222222222222,60.71428571428571,47.61904761904761,-0.6111701438107764,7.465082142857142,-1.4254357142857148
generic_first_window,10,first60_trend_gt_0.4,UP,6,0.15,0.15,229,48.47161572052402,-1.1946404983146732,-13.451025,48.03493449781659,51.52838427947598,0.43668122270742354,1.7467248908296942,180,28,21,50.0,39.285714285714285,47.61904761904761,-0.12417652285589043,-7.465082142857142,-2.0094571428571424
generic_first_window,15,first60_trend_gt_0.4,UP,4,0.15,0.15,229,47.59825327510917,-1.6294715026814857,-13.820249999999998,47.161572052401745,52.40174672489083,0.43668122270742354,3.4934497816593884,180,28,21,48.888888888888886,39.285714285714285,47.61904761904761,-0.6773781895225569,-7.465082142857142,-2.0094571428571424
generic_first_window,15,first60_trend_gt_0.4,UP,4,0.08,0.08,229,43.23144104803494,-1.7559863580458512,-7.9671199999999995,43.23144104803494,56.76855895196506,0.0,16.157205240174672,180,28,21,44.44444444444444,32.142857142857146,47.61904761904761,-1.0858790888472223,-6.64658,-0.978971428571429
generic_first_window,10,first60_fade_gt_0.4,DOWN,6,0.08,0.08,229,42.35807860262008,-1.831950067456332,-8.1984,42.35807860262008,57.64192139737992,0.0,13.100436681222707,180,28,21,41.11111111111111,46.42857142857143,47.61904761904761,-2.0340253635972227,-1.2671285714285712,-0.8529714285714278
generic_first_window,15,first15_trend_gt_0.3,UP,1,0.3,0.3,202,50.495049504950494,1.9172429879022268,9.199999999999818,49.504950495049506,45.54455445544555,4.9504950495049505,0.9900990099009901,159,22,21,50.943396226415096,50.0,47.61904761904761,2.2171803997248656,2.7898090909089914,-1.2678285714286428
generic_first_window,15,first30_fade_lt_-0.05,UP,2,0.15,0.15,1134,43.47442680776014,-2.8106694546227433,-15.393150000000002,43.386243386243386,56.261022927689595,0.3527336860670194,4.232804232804233,936,116,82,42.94871794871795,44.827586206896555,47.5609756097561,-2.774946646946784,-3.6488131465517486,-2.03276554878047
generic_first_window,10,first60_trend_lt_-0.15,DOWN,6,0.15,0.15,858,53.26340326340326,1.4462195256155328,14.774999999999999,53.03030303030303,46.620046620046615,0.34965034965034963,1.3986013986013985,711,86,61,54.43037974683544,47.674418604651166,47.540983606557376,2.05104606607331,-1.3728749999999657,-1.629018852459004
generic_first_window,15,first60_trend_lt_-0.15,DOWN,4,0.15,0.15,858,52.44755244755245,1.077474423867281,14.6296875,52.21445221445221,47.43589743589743,0.34965034965034963,2.9137529137529135,711,86,61,53.58649789029536,46.51162790697674,47.540983606557376,1.7101948040479935,-2.2337825581395006,-1.629018852459004
generic_first_window,10,first60_trend_lt_-0.15,DOWN,6,0.08,0.08,858,48.01864801864802,-0.40549469213869466,-7.35656,48.01864801864802,51.981351981351985,0.0,8.857808857808857,711,86,61,48.10126582278481,47.674418604651166,47.540983606557376,-0.3252316256751056,-0.6026358139534879,-1.063083278688524
generic_first_window,15,first60_fade_lt_-0.15,UP,4,0.08,0.08,858,41.142191142191145,-2.231691876625874,-8.43967992,41.142191142191145,58.857808857808855,0.0,13.752913752913754,711,86,61,40.08438818565401,45.348837209302324,47.540983606557376,-2.381126737194093,-2.0230488372093025,-0.7840708196721317
generic_first_window,10,first60_fade_lt_-0.15,UP,6,0.2,0.2,858,45.10489510489511,-3.119524660416675,-19.95715,44.05594405594406,53.84615384615385,2.097902097902098,0.9324009324009324,711,86,61,44.44444444444444,48.837209302325576,47.540983606557376,-3.435776172485936,-1.2546872093024033,-2.062495081967213
generic_first_window,15,first60_fade_lt_-0.15,UP,4,0.2,0.2,858,44.988344988344984,-3.1602833998106146,-19.95715,43.93939393939394,53.96270396270396,2.097902097902098,1.1655011655011656,711,86,61,44.303797468354425,48.837209302325576,47.540983606557376,-3.4849618242440235,-1.2546872093024033,-2.062495081967213
generic_first_window,10,first20_fade_gt_0.05,DOWN,2,0.2,0.2,851,53.34900117508813,2.3483461845328994,20.105200000000004,52.29142185663925,46.29847238542891,1.410105757931845,0.5875440658049353,681,109,61,53.74449339207048,54.12844036697248,47.540983606557376,2.4617922217878094,4.632756880733926,-3.0001377049180102
generic_first_window,10,first20_fade_gt_0.05,DOWN,2,0.3,0.3,851,52.29142185663925,2.2651405342611692,21.599599999997736,48.06110458284371,43.59576968272621,8.343125734430082,0.35252643948296125,681,109,61,52.71659324522761,52.293577981651374,47.540983606557376,2.594609830625919,3.113358256880736,-2.928700819672061
generic_first_window,15,first30_trend_gt_0.2,UP,2,0.15,0.15,446,48.87892376681614,-0.5097457550448428,-13.443337499999998,48.87892376681614,51.12107623318386,0.0,5.15695067264574,349,57,40,49.8567335243553,43.859649122807014,47.5,0.2855174591690541,-4.514780263157895,-1.7412431249999998
generic_first_window,15,first30_trend_gt_0.2,UP,2,0.08,0.08,446,42.82511210762332,-1.819903501524664,-8.12447992,42.82511210762332,57.17488789237668,0.0,19.282511210762333,349,57,40,42.40687679083094,42.10526315789473,47.5,-1.7182390879083094,-3.01457052631579,-1.0045250000000006
generic_first_window,10,first60_fade_gt_0.15,DOWN,6,0.2,0.2,662,47.88519637462236,-1.1694209652095944,-17.951500000000003,46.52567975830816,50.15105740181269,3.3232628398791544,0.4531722054380665,534,69,59,48.12734082397004,46.3768115942029,47.45762711864407,-0.9275289868328638,-2.0007420289855387,-2.386525423728814
generic_first_window,10,first60_fade_gt_0.15,DOWN,6,0.15,0.15,662,47.43202416918429,-1.2118339292626528,-14.193375,47.129909365558916,52.416918429003026,0.4531722054380665,0.906344410876133,534,69,59,47.752808988764045,44.927536231884055,47.45762711864407,-0.8495361164267343,-3.563827173913044,-1.7403000000000002
generic_first_window,15,first60_fade_gt_0.15,DOWN,4,0.2,0.2,662,47.583081570996974,-1.313450270345546,-18.1069,46.22356495468278,50.453172205438065,3.3232628398791544,1.0574018126888218,534,69,59,47.752808988764045,46.3768115942029,47.45762711864407,-1.1060821703534631,-2.0007420289855387,-2.386525423728814
generic_first_window,15,first60_fade_gt_0.15,DOWN,4,0.15,0.15,662,46.97885196374622,-1.3769077999575168,-14.2536375,46.676737160120844,52.87009063444109,0.4531722054380665,1.812688821752266,534,69,59,47.19101123595505,44.927536231884055,47.45762711864407,-1.054178255752577,-3.563827173913044,-1.7403000000000002
generic_first_window,10,first60_trend_lt_-0.05,DOWN,6,0.15,0.15,1128,53.28014184397163,1.359998583535573,14.774999999999999,52.92553191489362,46.45390070921986,0.6205673758865249,1.0638297872340425,937,113,78,54.10885805763074,50.442477876106196,47.43589743589743,1.7207055253235035,0.6966066371681535,-2.012041346153819
generic_first_window,15,first60_trend_lt_-0.05,DOWN,4,0.15,0.15,1128,52.3936170212766,0.9296876816738711,14.4667125,52.03900709219859,47.340425531914896,0.6205673758865249,2.5709219858156027,937,113,78,53.255069370330844,48.67256637168141,47.43589743589743,1.355835090638338,-0.5733676991150322,-2.012041346153819
generic_first_window,10,first60_trend_lt_-0.05,DOWN,6,0.1,0.1,1128,50.70921985815603,0.295835888813165,9.339775000000001,50.70921985815603,49.29078014184397,0.0,4.609929078014184,937,113,78,51.12059765208111,49.557522123893804,47.43589743589743,0.4507418170557631,0.08850530973451388,-1.2646576923076924
generic_first_window,10,first60_trend_lt_-0.05,DOWN,6,0.08,0.08,1128,47.695035460992905,-0.5153792256870566,-7.45138,47.695035460992905,52.304964539007095,0.0,7.9787234042553195,937,113,78,47.49199573105656,49.557522123893804,47.43589743589743,-0.5470812450106725,0.10463292035398232,-1.0327712820512822
generic_first_window,10,first60_fade_lt_-0.05,UP,6,0.08,0.08,1128,44.32624113475177,-1.443171759986702,-8.150680000000001,44.32624113475177,55.673758865248224,0.0,7.9787234042553195,937,113,78,44.07684098185699,44.24778761061947,47.43589743589743,-1.3681526416915688,-2.4431284955752215,-0.8957076923076925
generic_first_window,10,first60_fade_lt_-0.05,UP,6,0.3,0.3,1128,45.0354609929078,-4.857670005673762,-23.82670000000018,38.20921985815603,48.138297872340424,13.652482269503546,0.26595744680851063,937,113,78,45.250800426894344,41.5929203539823,47.43589743589743,-4.391441052721438,-10.037487168141695,-2.9543006410257053
generic_first_window,15,first60_fade_lt_-0.05,UP,4,0.3,0.3,1128,44.9468085106383,-4.906761229078017,-24.291825000000003,38.12056737588653,48.226950354609926,13.652482269503546,0.3546099290780142,937,113,78,45.14407684098185,41.5929203539823,47.43589743589743,-4.450539131696892,-10.037487168141695,-2.9543006410257053
generic_first_window,15,first15_fade_gt_0.1,DOWN,1,0.3,0.3,681,51.98237885462555,2.062301047283405,19.599599999997736,48.458149779735685,44.640234948605,6.901615271659324,0.2936857562408223,542,82,57,53.69003690036901,43.90243902439025,47.368421052631575,4.087687109225072,-6.71466341463411,-4.570122807017428
generic_first_window,15,first15_fade_gt_0.1,DOWN,1,0.2,0.2,681,49.48604992657856,0.23322584840307753,-16.797900000000002,48.89867841409692,50.073421439060205,1.0279001468428781,1.908957415565345,542,82,57,50.3690036900369,45.1219512195122,47.368421052631575,1.2132370899677094,-4.3377463414634505,-2.50969298245614
generic_first_window,15,first60_fade_lt_-0.08,UP,4,0.1,0.1,1049,43.66062917063871,-1.9650229089430413,-10.348200000000002,43.66062917063871,56.3393708293613,0.0,7.721639656816015,869,106,74,42.8078250863061,48.113207547169814,47.2972972972973,-2.12784629629603,-1.1506716981132084,-1.219451351351351
generic_first_window,15,first30_trend_lt_-0.3,DOWN,2,0.1,0.1,441,45.12471655328798,-1.636102142630386,-9.6175,45.12471655328798,54.87528344671202,0.0,18.140589569160998,369,36,36,44.173441734417345,52.77777777777778,47.22222222222222,-1.9113712598915988,1.2329222222222225,-1.6836180555555553
generic_first_window,15,first30_trend_lt_-0.3,DOWN,2,0.08,0.08,441,39.455782312925166,-2.853035542312926,-8.53711992,39.455782312925166,60.544217687074834,0.0,29.705215419501137,369,36,36,38.482384823848236,41.66666666666667,47.22222222222222,-2.9692810681842823,-3.2126177777777776,-1.3019366666666672
generic_first_window,15,first15_fade_lt_-0.15,UP,1,0.15,0.15,737,42.06241519674355,-3.0879335063093665,-15.43665,41.926729986431475,57.93758480325645,0.13568521031207598,5.834464043419267,615,69,53,40.8130081300813,49.275362318840585,47.16981132075472,-3.4207169823577286,-0.7013565217391289,-2.333442452830189
generic_first_window,15,first60_trend_lt_-0.2,DOWN,4,0.1,0.1,721,47.8502080443828,-0.6074018268810677,-9.18265,47.8502080443828,52.1497919556172,0.0,9.43134535367545,595,73,53,48.739495798319325,41.0958904109589,47.16981132075472,-0.12464212971638657,-3.8981650684931504,-1.4945018867924538
generic_first_window,10,first60_fade_lt_-0.2,UP,6,0.3,0.3,721,44.10540915395285,-5.460496874696618,-28.37235,39.1123439667129,50.624133148404994,10.263522884882107,0.4160887656033287,595,73,53,43.19327731092437,49.31506849315068,47.16981132075472,-6.25668671706933,-1.7463972602740714,-1.6377858490566575
generic_first_window,15,first60_fade_lt_-0.2,UP,4,0.3,0.3,721,43.96671289875174,-5.537299787317977,-28.37235,38.97364771151179,50.762829403606105,10.263522884882107,0.5547850208044383,595,73,53,43.02521008403362,49.31506849315068,47.16981132075472,-6.34975377589286,-1.7463972602740714,-1.6377858490566575
generic_first_window,10,first30_trend_gt_0.08,UP,3,0.15,0.15,788,49.23857868020304,-0.4047131428755552,-13.4746125,49.23857868020304,50.76142131979695,0.0,2.4111675126903553,628,92,68,49.84076433121019,46.73913043478261,47.05882352941176,0.07786014078672385,-2.4593796195652167,-2.081576470588235
generic_first_window,10,first30_fade_gt_0.08,DOWN,3,0.3,0.3,788,49.36548223350254,-1.1713875920447347,-3.8250000000007276,44.54314720812182,45.68527918781726,9.771573604060913,0.25380710659898476,628,92,68,50.0,46.73913043478261,47.05882352941176,-0.7519566441580475,-3.143463043478175,-2.3768536764706623
generic_first_window,15,first30_fade_gt_0.08,DOWN,2,0.3,0.3,788,49.36548223350254,-1.1713875920447347,-3.8250000000007276,44.54314720812182,45.68527918781726,9.771573604060913,0.3807106598984772,628,92,68,50.0,46.73913043478261,47.05882352941176,-0.7519566441580475,-3.143463043478175,-2.3768536764706623
generic_first_window,10,first30_trend_gt_0.08,UP,3,0.08,0.08,788,45.0507614213198,-1.3397525979600255,-8.117559960000001,45.0507614213198,54.9492385786802,0.0,10.279187817258883,628,92,68,45.06369426751593,43.47826086956522,47.05882352941176,-1.182415489160032,-2.5508804347826093,-1.1542223529411766
generic_first_window,10,first20_trend_lt_-0.4,DOWN,2,0.15,0.15,245,53.06122448979592,1.6115626518367347,13.994324999999998,53.06122448979592,46.93877551020408,0.0,6.122448979591836,210,18,17,54.761904761904766,38.88888888888889,47.05882352941176,2.7623178557142856,-8.593024999999999,-1.7987911764705888
generic_first_window,10,first20_fade_lt_-0.4,UP,2,0.15,0.15,245,40.816326530612244,-3.832489589387755,-14.94885,40.816326530612244,59.183673469387756,0.0,6.122448979591836,210,18,17,38.57142857142858,61.111111111111114,47.05882352941176,-5.0293842828571425,8.593024999999999,-2.2037470588235286
generic_first_window,10,first10_fade_gt_0.05,DOWN,1,0.3,0.3,829,52.714113389626064,3.487845082723902,27.58005,49.93968636911942,42.58142340168878,7.478890229191798,0.24125452352231602,666,97,66,53.9039039039039,48.45360824742268,46.96969696969697,4.502061972339506,1.190213402061923,-3.369703030303075
generic_first_window,10,first10_trend_gt_0.05,UP,1,0.15,0.15,829,47.28588661037394,-1.6057220300606907,-15.11325,47.28588661037394,52.714113389626064,0.0,3.2569360675512664,666,97,66,46.996996996997,49.48453608247423,46.96969696969697,-1.7113758827632324,-0.43001288659793857,-2.2675147727272718
generic_first_window,10,first10_trend_gt_0.05,UP,1,0.2,0.2,829,47.64776839565742,-2.112533406385709,-20.045,47.165259348612786,51.99034981905911,0.8443908323281062,0.8443908323281062,666,97,66,47.44744744744745,49.48453608247423,46.96969696969697,-2.1119085493900176,-1.4368969072165105,-3.1118196969696967
generic_first_window,10,first10_trend_gt_0.05,UP,1,0.1,0.1,829,41.978287092882994,-2.680855191733263,-10.51,41.978287092882994,58.021712907117006,0.0,11.459589867310012,666,97,66,41.44144144144144,42.2680412371134,46.96969696969697,-2.636119975896209,-3.7973556701030935,-1.4913568181818175
generic_first_window,10,first30_fade_gt_0.1,DOWN,3,0.15,0.15,724,48.204419889502766,-0.7430622833067164,-13.824937499999999,48.204419889502766,51.79558011049724,0.0,2.6243093922651934,573,87,64,47.99301919720768,50.57471264367817,46.875,-0.7464618989774215,0.41562327586206854,-2.2877132812499994
generic_first_window,15,first30_fade_gt_0.1,DOWN,2,0.15,0.15,724,47.790055248618785,-1.0084323816492577,-14.176725,47.790055248618785,52.20994475138122,0.0,3.591160220994475,573,87,64,47.4694589877836,50.57471264367817,46.875,-1.0817637335323953,0.41562327586206854,-2.2877132812499994
