outcome,strategy,feature,orientation,mode,quantile,threshold_high,threshold_low,rho_dev,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_holdout_exact_pct,min_holdout_sign_pct,mean_holdout_coverage_pct
close_to_close,v3_vix_gate,vix_low,1,lower,0.7,,11.539999961853027,0.042187,104,30.5,54,50,50.0,85,61.18,99,40.08,53,46,43.43,72,59.72,41,26.11,16,25,46.34,31,61.29,43.43,59.72,33.095
close_to_close,vix_direct,vix_close,1,upper,0.6,14.039999961853027,,0.042152,137,40.18,137,0,45.99,104,60.58,83,33.6,83,0,43.37,67,53.73,75,47.77,75,0,45.33,64,53.12,43.37,53.12,40.685
close_to_close,vix_direct,vix_high,1,upper,0.9,16.860000610351562,,0.032041,35,10.26,35,0,51.43,27,66.67,42,17.0,42,0,50.0,38,55.26,60,38.22,60,0,43.33,49,53.06,43.33,53.06,27.61
close_to_close,vix_direct,vix_close,1,upper,0.9,16.100000381469727,,0.042152,35,10.26,35,0,54.29,27,70.37,42,17.0,42,0,47.62,38,52.63,60,38.22,60,0,43.33,50,52.0,43.33,52.0,27.61
close_to_close,v3_vix_gate,vix_close,1,both,0.9,16.100000381469727,11.140000343322754,0.042152,71,20.82,38,33,50.7,57,63.16,92,37.25,50,42,50.0,76,60.53,67,42.68,37,30,43.28,55,52.73,43.28,52.73,39.965
close_to_close,v3_vix_gate,vix_low,1,both,0.925,15.775000095367432,10.230000019073486,0.042187,52,15.25,27,25,57.69,43,69.77,79,31.98,42,37,48.1,64,59.38,67,42.68,39,28,43.28,56,51.79,43.28,51.79,37.33
close_to_close,vix_direct,vix_low,1,upper,0.75,13.869999885559082,,0.042187,86,25.22,86,0,50.0,66,65.15,71,28.74,71,0,45.07,56,57.14,67,42.68,67,0,43.28,56,51.79,43.28,51.79,35.71
close_to_close,v3_vix_gate,vix_ret20,1,lower,0.7,,-5.8671293893291825,0.028539,103,30.21,59,44,37.86,72,54.17,111,44.94,54,57,43.24,85,56.47,67,42.68,32,35,46.27,52,59.62,43.24,56.47,43.81
close_to_close,vix_direct,vix_open,1,both,0.925,16.645000457763672,10.984999656677246,0.047486,52,15.25,26,26,50.0,41,63.41,81,32.79,35,46,43.21,65,53.85,63,40.13,55,8,46.03,51,56.86,43.21,53.85,36.46
close_to_close,vix_direct,vix_low,1,upper,0.7,13.619999885559082,,0.042187,103,30.21,103,0,49.51,80,63.75,81,32.79,81,0,43.21,64,54.69,67,42.68,67,0,43.28,56,51.79,43.21,51.79,37.735
close_to_close,v3_vix_gate,vix_high,1,both,0.6,14.550000190734863,13.600000381469728,0.032041,275,80.65,142,133,46.18,212,59.91,213,86.23,110,103,43.19,165,55.76,133,84.71,70,63,48.12,110,58.18,43.19,55.76,85.47
close_to_close,v3_vix_gate,vix_high,1,lower,0.8,,12.279999732971191,0.032041,69,20.23,37,32,53.62,58,63.79,88,35.63,42,46,43.18,65,58.46,27,17.2,11,16,51.85,21,66.67,43.18,58.46,26.415
close_to_close,vix_direct,vix_open,1,both,0.95,18.88999938964844,10.899999618530272,0.047486,37,10.85,18,19,45.95,29,58.62,51,20.65,8,43,43.14,40,55.0,34,21.66,27,7,50.0,30,56.67,43.14,55.0,21.155
close_to_close,v3_vix_gate,vix_close,1,upper,0.85,15.5600004196167,,0.042152,52,15.25,27,25,42.31,42,52.38,51,20.65,27,24,43.14,44,50.0,65,41.4,35,30,44.62,54,53.7,43.14,50.0,31.025
close_to_close,v3_vix_gate,vix_open,1,both,0.75,14.68000030517578,12.130000114440918,0.047486,172,50.44,89,83,50.58,139,62.59,167,67.61,89,78,43.11,130,55.38,102,64.97,50,52,49.02,84,59.52,43.11,55.38,66.28999999999999
close_to_close,v3_vix_gate,vix_close,1,both,0.75,14.630000114440918,12.140000343322754,0.042152,173,50.73,86,87,49.13,140,60.71,174,70.45,91,83,43.1,134,55.97,101,64.33,51,50,47.52,81,59.26,43.1,55.97,67.39
close_to_close,vix_direct,vix_close,1,both,0.85,15.5600004196167,11.399999618530272,0.042152,105,30.79,52,53,42.86,86,52.33,116,46.96,51,65,43.1,93,53.76,81,51.59,65,16,45.68,66,56.06,43.1,53.76,49.275000000000006
close_to_close,vix_direct,vix_open,1,upper,0.85,15.56999969482422,,0.047486,52,15.25,52,0,53.85,39,71.79,50,20.24,50,0,48.0,42,57.14,65,41.4,65,0,43.08,55,50.91,43.08,50.91,30.82
close_to_close,vix_direct,vix_low,1,both,0.925,15.775000095367432,10.230000019073486,0.042187,52,15.25,26,26,44.23,43,53.49,79,31.98,36,43,43.04,64,53.12,67,42.68,54,13,47.76,56,57.14,43.04,53.12,37.33
close_to_close,v3_vix_agree,vix_ret5,1,upper,0.7,5.92857088361469,,0.017589,41,12.02,41,0,58.54,33,72.73,21,8.5,21,0,42.86,14,64.29,24,15.29,24,0,58.33,23,60.87,42.86,60.87,11.895
close_to_close,v3_vix_gate,vix_open,1,both,0.6,14.020000457763672,13.039999961853027,0.047486,275,80.65,141,134,48.0,216,61.11,217,87.85,111,106,42.86,168,55.36,131,83.44,65,66,44.27,107,54.21,42.86,54.21,85.645
close_to_close,v3_vix_agree,vix_close,1,upper,0.8,15.199999809265137,,0.042152,36,10.56,36,0,52.78,28,67.86,32,12.96,32,0,56.25,28,64.29,35,22.29,35,0,42.86,28,53.57,42.86,53.57,17.625
close_to_close,v3_vix_agree,vix_close,1,upper,0.85,15.5600004196167,,0.042152,27,7.92,27,0,55.56,22,68.18,27,10.93,27,0,48.15,23,56.52,35,22.29,35,0,42.86,28,53.57,42.86,53.57,16.61
close_to_close,v3_vix_gate,vix_open,1,both,0.925,16.645000457763672,10.984999656677246,0.047486,52,15.25,30,22,51.92,41,65.85,81,32.79,41,40,48.15,65,60.0,63,40.13,37,26,42.86,51,52.94,42.86,52.94,36.46
close_to_close,vix_direct,vix_close,1,upper,0.7,14.449999809265137,,0.042152,103,30.21,103,0,47.57,81,60.49,74,29.96,74,0,44.59,61,54.1,70,44.59,70,0,42.86,59,50.85,42.86,50.85,37.275000000000006
close_to_close,vix_direct,vix_high,1,upper,0.75,15.5,,0.032041,86,25.22,86,0,51.16,67,65.67,68,27.53,68,0,48.53,55,60.0,70,44.59,70,0,42.86,59,50.85,42.86,50.85,36.06
close_to_close,v3_vix_agree,vix_ret5,1,both,0.85,10.180103292558606,-9.040714193477829,0.017589,34,9.97,19,15,52.94,25,72.0,22,8.91,9,13,50.0,15,73.33,28,17.83,17,11,42.86,25,48.0,42.86,48.0,13.37
close_to_close,v3_vix_gate,vix_open,1,both,0.7,14.43000030517578,12.510000228881836,0.047486,208,61.0,109,99,49.52,166,62.05,194,78.54,100,94,42.78,148,56.08,114,72.61,54,60,45.61,92,56.52,42.78,56.08,75.575
close_to_close,v3_vix_gate,vix_high,1,upper,0.7,15.079999923706056,,0.032041,105,30.79,54,51,46.67,83,59.04,75,30.36,41,34,42.67,60,53.33,72,45.86,39,33,48.61,61,57.38,42.67,53.33,38.11
close_to_close,vix_direct,vix_open,1,both,0.8,15.170000076293944,11.760000228881836,0.047486,138,40.47,69,69,46.38,114,56.14,136,55.06,57,79,42.65,109,53.21,90,57.32,66,24,46.67,74,56.76,42.65,53.21,56.19
close_to_close,vix_direct,vix_low,1,both,0.85,14.649999618530272,10.649999618530272,0.042187,104,30.5,52,52,49.04,85,60.0,108,43.72,51,57,42.59,87,52.87,83,52.87,63,20,44.58,67,55.22,42.59,52.87,48.295
close_to_close,v3_vix_gate,vix_low,1,upper,0.925,15.775000095367432,,0.042187,26,7.62,15,11,53.85,19,73.68,36,14.57,18,18,47.22,32,53.12,54,34.39,31,23,42.59,46,50.0,42.59,50.0,24.48
close_to_close,v3_vix_gate,vix_z5,-1,both,0.6,0.3988581416164078,-0.48001481647501876,-0.019482,274,80.35,140,134,44.89,209,58.85,200,80.97,101,99,42.5,156,54.49,124,78.98,61,63,48.39,103,58.25,42.5,54.49,79.975
close_to_close,v3_vix_gate,vix_ret5,1,lower,0.6,,-1.9254683992026123,0.017589,137,40.18,80,57,41.61,98,58.16,113,45.75,60,53,42.48,90,53.33,74,47.13,39,35,50.0,60,61.67,42.48,53.33,46.44
close_to_close,v3_vix_gate,vix_low,1,both,0.9,15.239999771118164,10.399999618530272,0.042187,70,20.53,36,34,47.14,54,61.11,89,36.03,49,40,49.44,72,61.11,73,46.5,41,32,42.47,59,52.54,42.47,52.54,41.265
close_to_close,v3_vix_gate,vix_ret3,-1,both,0.75,4.5390094043107005,-5.711850830696696,-0.040342,172,50.44,80,92,41.86,128,56.25,106,42.91,60,46,42.45,83,54.22,79,50.32,47,32,49.37,68,57.35,42.45,54.22,46.614999999999995
close_to_close,v3_vix_gate,vix_range_mean20,1,both,0.7,13.171467444227357,10.051059140183757,0.030463,206,60.41,101,105,42.72,153,57.52,212,85.83,104,108,42.45,167,53.89,81,51.59,39,42,55.56,68,66.18,42.45,53.89,68.71000000000001
close_to_close,v3_vix_gate,vix_range_mean20,1,lower,0.7,,10.051059140183757,0.030463,103,30.21,50,53,39.81,77,53.25,212,85.83,104,108,42.45,167,53.89,53,33.76,21,32,56.6,42,71.43,42.45,53.89,59.795
close_to_close,v3_vix_gate,vix_z5,-1,both,0.9,1.2707611002088952,-1.4332165621261714,-0.019482,70,20.53,34,36,44.29,53,58.49,62,25.1,32,30,48.39,51,58.82,33,21.02,15,18,42.42,27,51.85,42.42,51.85,23.060000000000002
close_to_close,vix_direct,vix_open,1,upper,0.8,15.170000076293944,,0.047486,69,20.23,69,0,52.17,55,65.45,57,23.08,57,0,49.12,49,57.14,66,42.04,66,0,42.42,55,50.91,42.42,50.91,32.56
close_to_close,v3_vix_gate,vix_ret3,-1,both,0.6,1.4014845399016762,-1.676968537837964,-0.040342,274,80.35,139,135,43.43,209,56.94,203,82.19,105,98,42.36,158,54.43,130,82.8,71,59,48.46,107,58.88,42.36,54.43,82.495
close_to_close,v3_vix_gate,vix_high,1,lower,0.6,,13.600000381469728,0.032041,137,40.18,71,66,48.91,108,62.04,130,52.63,67,63,42.31,99,55.56,56,35.67,28,28,46.43,44,59.09,42.31,55.56,44.150000000000006
close_to_close,vix_direct,vix_z20,1,upper,0.85,1.440997075065655,,0.033601,52,15.25,52,0,51.92,43,62.79,25,10.12,25,0,52.0,22,59.09,26,16.56,26,0,42.31,24,45.83,42.31,45.83,13.34
close_to_close,vix_direct,vix_ret5,1,both,0.75,7.060901995780244,-5.608287865806916,0.017589,172,50.44,86,86,40.12,130,53.08,97,39.27,36,61,42.27,73,56.16,92,58.6,43,49,42.39,77,50.65,42.27,50.65,48.935
close_to_close,v3_vix_gate,vix_z20,1,lower,0.6,,-0.33229043338582515,0.033601,137,40.18,80,57,45.99,97,64.95,135,54.66,65,70,42.22,104,54.81,82,52.23,40,42,42.68,64,54.69,42.22,54.69,53.44499999999999
close_to_close,vix_direct,vix_ret5,1,both,0.85,10.180103292558606,-9.040714193477829,0.017589,104,30.5,52,52,43.27,81,55.56,54,21.86,23,31,48.15,42,61.9,64,40.76,34,30,42.19,54,50.0,42.19,50.0,31.31
close_to_close,v3_vix_gate,vix_range_mean20,1,both,0.6,12.054436544143247,10.683494902894452,0.030463,274,80.35,134,140,40.51,205,54.15,235,95.14,116,119,42.13,184,53.8,129,82.17,68,61,53.49,108,63.89,42.13,53.8,88.655
close_to_close,v3_vix_gate,vix_z5,-1,both,0.7,0.7687187471132304,-0.8814760040868753,-0.019482,206,60.41,102,104,45.15,158,58.86,152,61.54,77,75,42.11,117,54.7,84,53.5,44,40,44.05,67,55.22,42.11,54.7,57.519999999999996
close_to_close,v3_vix_agree,vix_z5,-1,both,0.6,0.3988581416164078,-0.48001481647501876,-0.019482,165,48.39,84,81,43.03,123,57.72,114,46.15,64,50,42.11,91,52.75,71,45.22,39,32,43.66,56,55.36,42.11,52.75,45.685
close_to_close,v3_vix_gate,vix_low,1,upper,0.9,15.239999771118164,,0.042187,35,10.26,19,16,45.71,27,59.26,41,16.6,22,19,48.78,36,55.56,57,36.31,32,25,42.11,47,51.06,42.11,51.06,26.455000000000002
close_to_close,v3_vix_gate,vix_z5,-1,both,0.75,0.918006051486213,-1.0274586583237673,-0.019482,172,50.44,85,87,44.77,132,58.33,124,50.2,65,59,42.74,97,54.64,69,43.95,37,32,42.03,55,52.73,42.03,52.73,47.075
close_to_close,vix_direct,vix_close,1,upper,0.75,14.630000114440918,,0.042152,87,25.51,87,0,51.72,71,63.38,71,28.74,71,0,46.48,58,56.9,69,43.95,69,0,42.03,58,50.0,42.03,50.0,36.345
close_to_close,v3_vix_gate,vix_high,1,lower,0.75,,12.710000038146973,0.032041,86,25.22,45,41,51.16,70,62.86,112,45.34,56,56,41.96,84,55.95,38,24.2,17,21,44.74,27,62.96,41.96,55.95,34.77
close_to_close,v3_vix_gate,vix_z20,1,lower,0.75,,-0.8225159968520314,0.033601,86,25.22,54,32,44.19,62,61.29,101,40.89,49,52,44.55,79,56.96,62,39.49,32,30,41.94,45,57.78,41.94,56.96,40.19
close_to_close,v3_vix_agree,vix_ret3,-1,both,0.75,4.5390094043107005,-5.711850830696696,-0.040342,108,31.67,51,57,40.74,80,55.0,62,25.1,40,22,41.94,52,50.0,42,26.75,27,15,42.86,34,52.94,41.94,50.0,25.925
close_to_close,vix_direct,vix_ret3,-1,upper,0.85,7.430553633121717,,-0.040342,52,15.25,52,0,44.23,38,60.53,28,11.34,28,0,42.86,23,52.17,31,19.75,31,0,41.94,26,50.0,41.94,50.0,15.545
close_to_close,vix_direct,vix_open,1,both,0.75,14.68000030517578,12.130000114440918,0.047486,172,50.44,86,86,43.6,139,53.96,167,67.61,67,100,41.92,130,53.85,102,64.97,70,32,48.04,84,58.33,41.92,53.85,66.28999999999999
close_to_close,v3_vix_gate,vix_open,1,upper,0.925,16.645000457763672,,0.047486,26,7.62,15,11,53.85,21,66.67,35,14.17,18,17,45.71,31,51.61,55,35.03,32,23,41.82,45,51.11,41.82,51.11,24.6
close_to_close,v3_vix_gate,vix_close,1,upper,0.925,16.645000457763672,,0.042152,26,7.62,13,13,53.85,21,66.67,35,14.17,19,16,45.71,31,51.61,55,35.03,32,23,41.82,47,48.94,41.82,48.94,24.6
close_to_close,vix_direct,vix_range_mean10,1,both,0.6,12.519561445508257,10.147546352673437,0.046729,274,80.35,137,137,40.15,209,52.63,206,83.4,9,197,41.75,166,51.81,102,64.97,38,64,42.16,83,51.81,41.75,51.81,74.185
close_to_close,v3_vix_gate,vix_high,1,both,0.7,15.079999923706056,13.050000190734863,0.032041,208,61.0,108,100,48.08,165,60.61,199,80.57,105,94,41.71,153,54.25,114,72.61,57,57,47.37,92,58.7,41.71,54.25,76.59
close_to_close,vix_direct,vix_high,1,both,0.75,15.5,12.710000038146973,0.032041,172,50.44,86,86,43.6,137,54.74,180,72.87,68,112,41.67,139,53.96,108,68.79,70,38,43.52,86,54.65,41.67,53.96,70.83000000000001
close_to_close,v3_vix_gate,vix_close,1,upper,0.9,16.100000381469727,,0.042152,35,10.26,17,18,45.71,27,59.26,42,17.0,22,20,47.62,38,52.63,60,38.22,33,27,41.67,50,50.0,41.67,50.0,27.61
close_to_close,vix_direct,vix_open,1,upper,0.9,16.100000381469727,,0.047486,35,10.26,35,0,54.29,26,73.08,41,16.6,41,0,51.22,36,58.33,60,38.22,60,0,41.67,50,50.0,41.67,50.0,27.41
close_to_close,vix_direct,vix_low,1,both,0.9,15.239999771118164,10.399999618530272,0.042187,70,20.53,35,35,44.29,54,57.41,89,36.03,41,48,41.57,72,51.39,73,46.5,57,16,45.21,59,55.93,41.57,51.39,41.265
close_to_close,vix_direct,vix_high,1,both,0.9,16.860000610351562,11.529999732971191,0.032041,70,20.53,35,35,45.71,55,58.18,89,36.03,42,47,41.57,74,50.0,69,43.95,60,9,43.48,54,55.56,41.57,50.0,39.99
close_to_close,vix_direct,vix_ret5,1,both,0.8,8.864699640414342,-7.251631637173884,0.017589,137,40.18,69,68,43.8,105,57.14,70,28.34,28,42,44.29,53,58.49,77,49.04,36,41,41.56,66,48.48,41.56,48.48,38.69
close_to_close,v3_vix_gate,vix_ret20,1,lower,0.6,,-2.208480624909437,0.028539,137,40.18,75,62,43.8,101,59.41,142,57.49,68,74,41.55,107,55.14,83,52.87,38,45,48.19,66,60.61,41.55,55.14,55.18
close_to_close,vix_direct,vix_low,1,upper,0.8,14.18000030517578,,0.042187,69,20.23,69,0,53.62,55,67.27,64,25.91,64,0,45.31,51,56.86,65,41.4,65,0,41.54,54,50.0,41.54,50.0,33.655
close_to_close,vix_direct,vix_close,1,upper,0.85,15.5600004196167,,0.042152,52,15.25,52,0,53.85,42,66.67,51,20.65,51,0,49.02,44,56.82,65,41.4,65,0,41.54,54,50.0,41.54,50.0,31.025
close_to_close,vix_direct,vix_close,1,both,0.925,16.645000457763672,10.984999656677246,0.042152,52,15.25,26,26,50.0,44,59.09,82,33.2,35,47,41.46,66,51.52,62,39.49,55,7,46.77,52,55.77,41.46,51.52,36.345
close_to_close,v3_vix_gate,vix_ret5,1,lower,0.8,,-7.251631637173884,0.017589,68,19.94,45,23,50.0,49,69.39,42,17.0,26,16,42.86,31,58.06,41,26.11,23,18,41.46,34,50.0,41.46,50.0,21.555
close_to_close,vix_direct,vix_close,1,both,0.75,14.630000114440918,12.140000343322754,0.042152,173,50.73,87,86,43.93,140,54.29,174,70.45,71,103,41.38,134,53.73,101,64.33,69,32,44.55,81,55.56,41.38,53.73,67.39
close_to_close,v3_vix_gate,vix_close,1,lower,0.7,,12.550000190734863,0.042152,103,30.21,55,48,48.54,80,62.5,121,48.99,63,58,41.32,91,54.95,43,27.39,21,22,44.19,31,61.29,41.32,54.95,38.19
close_to_close,vix_direct,vix_close,1,both,0.9,16.100000381469727,11.140000343322754,0.042152,71,20.82,35,36,47.89,57,59.65,92,37.25,42,50,41.3,76,50.0,67,42.68,60,7,44.78,55,54.55,41.3,50.0,39.965
close_to_close,vix_direct,vix_range_mean10,1,both,0.7,13.441320145135773,9.093627136335668,0.046729,206,60.41,103,103,40.78,158,53.16,146,59.11,6,140,43.84,119,53.78,63,40.13,23,40,41.27,51,50.98,41.27,50.98,49.620000000000005
close_to_close,vix_direct,vix_low,1,upper,0.85,14.649999618530272,,0.042187,52,15.25,52,0,57.69,42,71.43,51,20.65,51,0,49.02,44,56.82,63,40.13,63,0,41.27,52,50.0,41.27,50.0,30.39
close_to_close,v3_vix_gate,vix_open,1,lower,0.7,,12.510000228881836,0.047486,103,30.21,53,50,51.46,85,62.35,119,48.18,60,59,41.18,89,55.06,43,27.39,17,26,41.86,32,56.25,41.18,55.06,37.785
close_to_close,v3_vix_gate,vix_z20,1,lower,0.7,,-0.6536074806758934,0.033601,103,30.21,65,38,44.66,72,63.89,113,45.75,54,59,45.13,87,58.62,68,43.31,35,33,41.18,51,54.9,41.18,54.9,44.53
close_to_close,v3_vix_agree,vix_ret3,-1,both,0.6,1.4014845399016762,-1.676968537837964,-0.040342,156,45.75,79,77,43.59,117,58.12,113,45.75,62,51,42.48,92,52.17,68,43.31,40,28,41.18,54,51.85,41.18,51.85,44.53
close_to_close,v3_vix_agree,vix_high,1,upper,0.85,16.260000228881836,,0.032041,29,8.5,29,0,58.62,22,77.27,28,11.34,28,0,50.0,24,58.33,34,21.66,34,0,41.18,27,51.85,41.18,51.85,16.5
close_to_close,vix_direct,vix_high,1,upper,0.8,15.729999542236328,,0.032041,70,20.53,70,0,50.0,54,64.81,59,23.89,59,0,52.54,51,60.78,68,43.31,68,0,41.18,57,49.12,41.18,49.12,33.6
close_to_close,v3_vix_gate,vix_high,1,lower,0.7,,13.050000190734863,0.032041,103,30.21,54,49,49.51,82,62.2,124,50.2,64,60,41.13,93,54.84,42,26.75,18,24,45.24,31,61.29,41.13,54.84,38.475
close_to_close,vix_direct,vix_open,1,both,0.85,15.56999969482422,11.369999885559082,0.047486,104,30.5,52,52,48.08,82,60.98,112,45.34,50,62,41.07,91,50.55,81,51.59,65,16,46.91,67,56.72,41.07,50.55,48.465
close_to_close,v3_vix_gate,vix_z20,1,both,0.9,1.7522320763577903,-1.6174536113766127,0.033601,69,20.23,37,32,40.58,50,56.0,39,15.79,22,17,41.03,32,50.0,24,15.29,12,12,62.5,21,71.43,41.03,50.0,15.54
close_to_close,v3_vix_gate,vix_open,1,lower,0.75,,12.130000114440918,0.047486,86,25.22,43,43,54.65,73,64.38,100,40.49,51,49,41.0,75,54.67,32,20.38,13,19,50.0,25,64.0,41.0,54.67,30.435000000000002
close_to_close,vix_direct,vix_high,1,upper,0.6,14.550000190734863,,0.032041,138,40.47,138,0,44.93,104,59.62,83,33.6,83,0,40.96,66,51.52,77,49.04,77,0,48.05,66,56.06,40.96,51.52,41.32
close_to_close,v3_vix_gate,vix_ret3,-1,upper,0.75,4.5390094043107005,,-0.040342,86,25.22,51,35,40.7,59,59.32,64,25.91,40,24,46.88,50,60.0,44,28.03,27,17,40.91,35,51.43,40.91,51.43,26.97
close_to_close,vix_direct,vix_close,1,upper,0.8,15.199999809265137,,0.042152,69,20.23,69,0,53.62,54,68.52,58,23.48,58,0,51.72,50,60.0,66,42.04,66,0,40.91,55,49.09,40.91,49.09,32.76
close_to_close,v3_vix_gate,vix_ret5,1,lower,0.75,,-5.608287865806916,0.017589,86,25.22,54,32,46.51,60,66.67,61,24.7,36,25,44.26,46,58.7,49,31.21,29,20,40.82,39,51.28,40.82,51.28,27.955
close_to_close,v3_vix_gate,vix_close,1,lower,0.75,,12.140000343322754,0.042152,86,25.22,44,42,50.0,69,62.32,103,41.7,53,50,40.78,76,55.26,32,20.38,15,17,50.0,23,69.57,40.78,55.26,31.04
close_to_close,v3_vix_gate,vix_open,1,lower,0.6,,13.039999961853027,0.047486,138,40.47,69,69,48.55,110,60.91,130,52.63,66,64,41.54,98,55.1,54,34.39,23,31,40.74,43,51.16,40.74,51.16,43.510000000000005
close_to_close,vix_direct,vix_high,1,both,0.7,15.079999923706056,13.050000190734863,0.032041,208,61.0,105,103,42.31,165,53.33,199,80.57,75,124,40.7,153,52.94,114,72.61,72,42,45.61,92,56.52,40.7,52.94,76.59
close_to_close,v3_vix_gate,vix_ret5,1,both,0.85,10.180103292558606,-9.040714193477829,0.017589,104,30.5,56,48,45.19,81,58.02,54,21.86,27,27,42.59,42,54.76,64,40.76,36,28,40.62,54,48.15,40.62,48.15,31.31
close_to_close,v3_vix_gate,vix_high,1,both,0.9,16.860000610351562,11.529999732971191,0.032041,70,20.53,39,31,51.43,55,65.45,89,36.03,48,41,49.44,74,59.46,69,43.95,39,30,40.58,54,51.85,40.58,51.85,39.99
close_to_close,v3_vix_gate,vix_low,1,both,0.95,18.0,9.970000267028809,0.042187,36,10.56,21,15,61.11,31,70.97,37,14.98,15,22,51.35,28,67.86,37,23.57,27,10,40.54,32,46.88,40.54,46.88,19.275
close_to_close,vix_direct,vix_close,1,both,0.7,14.449999809265137,12.550000190734863,0.042152,206,60.41,103,103,40.78,161,52.17,195,78.95,74,121,40.51,152,51.97,113,71.97,70,43,44.25,90,55.56,40.51,51.97,75.46000000000001
close_to_close,vix_direct,vix_high,1,both,0.85,16.260000228881836,12.020000457763672,0.032041,104,30.5,52,52,45.19,82,57.32,121,48.99,50,71,40.5,95,51.58,84,53.5,65,19,45.24,69,55.07,40.5,51.58,51.245000000000005
close_to_close,vix_direct,vix_low,1,both,0.75,13.869999885559082,11.210000038146973,0.042187,172,50.44,86,86,41.86,135,53.33,156,63.16,71,85,40.38,120,52.5,102,64.97,67,35,47.06,83,57.83,40.38,52.5,64.065
close_to_close,vix_direct,vix_low,1,upper,0.6,13.119999885559082,,0.042187,138,40.47,138,0,46.38,105,60.95,104,42.11,104,0,40.38,84,50.0,76,48.41,76,0,47.37,64,56.25,40.38,50.0,45.26
close_to_close,vix_direct,vix_ret5,1,upper,0.6,3.228776963733271,,0.017589,137,40.18,137,0,48.18,109,60.55,77,31.17,77,0,40.26,60,51.67,58,36.94,58,0,46.55,50,54.0,40.26,51.67,34.055
close_to_close,v3_vix_gate,vix_low,1,lower,0.85,,10.649999618530272,0.042187,52,15.25,25,27,46.15,43,55.81,57,23.08,31,26,49.12,43,65.12,20,12.74,12,8,40.0,15,53.33,40.0,53.33,17.91
close_to_close,vix_direct,vix_open,1,upper,0.7,14.43000030517578,,0.047486,105,30.79,105,0,47.62,81,61.73,75,30.36,75,0,40.0,59,50.85,71,45.22,71,0,45.07,60,53.33,40.0,50.85,37.79
close_to_close,vix_direct,vix_range_mean20,1,both,0.8,14.593486068866662,9.262536821771926,0.030463,137,40.18,69,68,41.61,101,56.44,130,52.63,0,130,40.0,105,49.52,49,31.21,19,30,44.9,42,52.38,40.0,49.52,41.92
close_to_close,v3_vix_gate,vix_high,1,upper,0.9,16.860000610351562,,0.032041,35,10.26,19,16,48.57,27,62.96,42,17.0,23,19,47.62,38,52.63,60,38.22,34,26,40.0,49,48.98,40.0,48.98,27.61
close_to_close,vix_direct,vix_high,1,upper,0.85,16.260000228881836,,0.032041,52,15.25,52,0,51.92,40,67.5,50,20.24,50,0,48.0,43,55.81,65,41.4,65,0,40.0,54,48.15,40.0,48.15,30.82
close_to_close,v3_vix_gate,vix_z20,1,upper,0.85,1.440997075065655,,0.033601,52,15.25,19,33,42.31,43,51.16,25,10.12,12,13,40.0,22,45.45,26,16.56,13,13,73.08,24,79.17,40.0,45.45,13.34
close_to_close,vix_direct,vix_ret5,1,upper,0.7,5.92857088361469,,0.017589,103,30.21,103,0,50.49,84,61.9,48,19.43,48,0,39.58,37,51.35,48,30.57,48,0,47.92,43,53.49,39.58,51.35,25.0
close_to_close,v3_vix_agree,vix_ret3,-1,upper,0.7,3.2077029963039045,,-0.040342,63,18.48,63,0,44.44,44,63.64,49,19.84,49,0,46.94,40,57.5,33,21.02,33,0,39.39,25,52.0,39.39,52.0,20.43
close_to_close,v3_vix_agree,vix_ret3,-1,both,0.85,7.430553633121717,-8.724205614332668,-0.040342,68,19.94,32,36,45.59,52,59.62,29,11.74,20,9,41.38,25,48.0,33,21.02,21,12,39.39,29,44.83,39.39,44.83,16.38
close_to_close,v3_vix_gate,vix_z20,1,lower,0.85,,-1.2878419512536217,0.033601,52,15.25,35,17,46.15,35,68.57,63,25.51,32,31,47.62,47,63.83,28,17.83,14,14,39.29,22,50.0,39.29,50.0,21.67
close_to_close,v3_vix_gate,vix_z5,-1,lower,0.85,,-1.3089022768038188,-0.019482,52,15.25,18,34,48.08,45,55.56,28,11.34,9,19,39.29,22,50.0,20,12.74,8,12,55.0,19,57.89,39.29,50.0,12.04
close_to_close,vix_direct,vix_open,1,upper,0.6,14.020000457763672,,0.047486,137,40.18,137,0,45.99,106,59.43,87,35.22,87,0,39.08,70,48.57,77,49.04,77,0,45.45,64,54.69,39.08,48.57,42.129999999999995
close_to_close,v3_vix_gate,vix_ret3,-1,both,0.8,6.298203531377434,-7.191011316220533,-0.040342,137,40.18,65,72,45.26,105,59.05,72,29.15,41,31,38.89,57,49.12,65,41.4,41,24,44.62,57,50.88,38.89,49.12,35.275
close_to_close,v3_vix_gate,vix_z5,-1,upper,0.7,0.7687187471132304,,-0.019482,103,30.21,64,39,46.6,73,65.75,88,35.63,53,35,46.59,67,61.19,49,31.21,28,21,38.78,36,52.78,38.78,52.78,33.42
