date,timestamp,bar_index,open,high,low,close,volume,minute_count,first_timestamp,last_timestamp
2020-05-13,2020-05-13T15:15:00,36,9388.6,9397.2,9371.7,9388.05,,10,2020-05-13 15:15:00,2020-05-13 15:24:00
2020-05-13,2020-05-13T15:25:00,37,9388.55,9389.4,9379.75,9383.4,,5,2020-05-13 15:25:00,2020-05-13 15:29:00
2020-05-14,2020-05-14T09:15:00,0,9219.03,9258.85,9196.95,9254.2,,10,2020-05-14 09:15:00,2020-05-14 09:24:00
2020-05-14,2020-05-14T09:25:00,1,9253.7,9279.1,9244.85,9267.95,,10,2020-05-14 09:25:00,2020-05-14 09:34:00
2020-05-14,2020-05-14T09:35:00,2,9268.45,9281.1,9260.2,9278.7,,10,2020-05-14 09:35:00,2020-05-14 09:44:00
2020-05-14,2020-05-14T09:45:00,3,9279.1,9279.25,9255.6,9260.35,,10,2020-05-14 09:45:00,2020-05-14 09:54:00
2020-05-14,2020-05-14T09:55:00,4,9259.75,9260.6,9236.05,9238.45,,10,2020-05-14 09:55:00,2020-05-14 10:04:00
2020-05-14,2020-05-14T10:05:00,5,9237.7,9254.3,9235.95,9240.0,,10,2020-05-14 10:05:00,2020-05-14 10:14:00
2020-05-14,2020-05-14T10:15:00,6,9239.6,9242.1,9218.7,9220.35,,10,2020-05-14 10:15:00,2020-05-14 10:24:00
2020-05-14,2020-05-14T10:25:00,7,9220.1,9221.55,9200.65,9213.9,,10,2020-05-14 10:25:00,2020-05-14 10:34:00
2020-05-14,2020-05-14T10:35:00,8,9212.95,9229.95,9210.35,9229.0,,10,2020-05-14 10:35:00,2020-05-14 10:44:00
2020-05-14,2020-05-14T10:45:00,9,9229.25,9229.8,9210.4,9218.1,,10,2020-05-14 10:45:00,2020-05-14 10:54:00
2020-05-14,2020-05-14T10:55:00,10,9218.15,9227.5,9211.6,9214.05,,10,2020-05-14 10:55:00,2020-05-14 11:04:00
2020-05-14,2020-05-14T11:05:00,11,9213.55,9219.45,9203.4,9214.6,,10,2020-05-14 11:05:00,2020-05-14 11:14:00
2020-05-14,2020-05-14T11:15:00,12,9213.85,9225.45,9211.0,9221.05,,10,2020-05-14 11:15:00,2020-05-14 11:24:00
2020-05-14,2020-05-14T11:25:00,13,9221.35,9222.4,9197.6,9199.2,,10,2020-05-14 11:25:00,2020-05-14 11:34:00
2020-05-14,2020-05-14T11:35:00,14,9197.8,9207.8,9188.25,9203.15,,10,2020-05-14 11:35:00,2020-05-14 11:44:00
2020-05-14,2020-05-14T11:45:00,15,9203.35,9212.7,9198.45,9210.75,,10,2020-05-14 11:45:00,2020-05-14 11:54:00
2020-05-14,2020-05-14T11:55:00,16,9210.7,9222.5,9202.0,9213.25,,10,2020-05-14 11:55:00,2020-05-14 12:04:00
2020-05-14,2020-05-14T12:05:00,17,9212.7,9215.0,9205.05,9209.0,,10,2020-05-14 12:05:00,2020-05-14 12:14:00
2020-05-14,2020-05-14T12:15:00,18,9208.6,9211.75,9195.7,9209.6,,10,2020-05-14 12:15:00,2020-05-14 12:24:00
2020-05-14,2020-05-14T12:25:00,19,9209.85,9221.3,9208.95,9212.35,,10,2020-05-14 12:25:00,2020-05-14 12:34:00
2020-05-14,2020-05-14T12:35:00,20,9212.05,9216.0,9202.8,9215.6,,10,2020-05-14 12:35:00,2020-05-14 12:44:00
2020-05-14,2020-05-14T12:45:00,21,9215.65,9226.45,9214.9,9219.85,,10,2020-05-14 12:45:00,2020-05-14 12:54:00
2020-05-14,2020-05-14T12:55:00,22,9219.1,9227.4,9209.35,9224.75,,10,2020-05-14 12:55:00,2020-05-14 13:04:00
2020-05-14,2020-05-14T13:05:00,23,9225.35,9235.35,9220.05,9222.55,,10,2020-05-14 13:05:00,2020-05-14 13:14:00
2020-05-14,2020-05-14T13:15:00,24,9222.2,9223.25,9200.55,9202.9,,10,2020-05-14 13:15:00,2020-05-14 13:24:00
2020-05-14,2020-05-14T13:25:00,25,9203.15,9206.15,9186.3,9197.5,,10,2020-05-14 13:25:00,2020-05-14 13:34:00
2020-05-14,2020-05-14T13:35:00,26,9196.6,9200.75,9187.1,9193.1,,10,2020-05-14 13:35:00,2020-05-14 13:44:00
2020-05-14,2020-05-14T13:45:00,27,9193.25,9197.4,9177.55,9193.45,,10,2020-05-14 13:45:00,2020-05-14 13:54:00
2020-05-14,2020-05-14T13:55:00,28,9194.0,9198.9,9165.8,9167.85,,10,2020-05-14 13:55:00,2020-05-14 14:04:00
2020-05-14,2020-05-14T14:05:00,29,9170.2,9170.6,9135.0,9144.7,,10,2020-05-14 14:05:00,2020-05-14 14:14:00
2020-05-14,2020-05-14T14:15:00,30,9144.95,9159.2,9134.3,9144.3,,10,2020-05-14 14:15:00,2020-05-14 14:24:00
2020-05-14,2020-05-14T14:25:00,31,9144.65,9149.95,9119.75,9138.95,,10,2020-05-14 14:25:00,2020-05-14 14:34:00
2020-05-14,2020-05-14T14:35:00,32,9138.6,9170.55,9137.15,9161.7,,10,2020-05-14 14:35:00,2020-05-14 14:44:00
2020-05-14,2020-05-14T14:45:00,33,9163.4,9174.65,9148.5,9155.35,,10,2020-05-14 14:45:00,2020-05-14 14:54:00
2020-05-14,2020-05-14T14:55:00,34,9155.1,9162.6,9146.65,9150.4,,10,2020-05-14 14:55:00,2020-05-14 15:04:00
2020-05-14,2020-05-14T15:05:00,35,9151.65,9152.9,9133.95,9137.25,,10,2020-05-14 15:05:00,2020-05-14 15:14:00
2020-05-14,2020-05-14T15:15:00,36,9137.65,9151.6,9128.9,9145.55,,10,2020-05-14 15:15:00,2020-05-14 15:24:00
2020-05-14,2020-05-14T15:25:00,37,9145.05,9151.7,9142.25,9150.7,,5,2020-05-14 15:25:00,2020-05-14 15:29:00
2020-05-15,2020-05-15T09:15:00,0,9179.81,9182.39,9082.85,9102.5,,10,2020-05-15 09:15:00,2020-05-15 09:24:00
2020-05-15,2020-05-15T09:25:00,1,9102.05,9149.5,9101.85,9140.85,,10,2020-05-15 09:25:00,2020-05-15 09:34:00
2020-05-15,2020-05-15T09:35:00,2,9141.05,9144.5,9098.1,9114.95,,10,2020-05-15 09:35:00,2020-05-15 09:44:00
2020-05-15,2020-05-15T09:45:00,3,9114.85,9124.35,9088.75,9089.1,,10,2020-05-15 09:45:00,2020-05-15 09:54:00
2020-05-15,2020-05-15T09:55:00,4,9087.9,9096.45,9063.5,9077.75,,10,2020-05-15 09:55:00,2020-05-15 10:04:00
2020-05-15,2020-05-15T10:05:00,5,9077.7,9090.45,9073.9,9083.9,,10,2020-05-15 10:05:00,2020-05-15 10:14:00
2020-05-15,2020-05-15T10:15:00,6,9084.1,9095.05,9072.0,9090.6,,10,2020-05-15 10:15:00,2020-05-15 10:24:00
2020-05-15,2020-05-15T10:25:00,7,9089.55,9090.55,9067.75,9079.2,,10,2020-05-15 10:25:00,2020-05-15 10:34:00
2020-05-15,2020-05-15T10:35:00,8,9079.25,9086.15,9053.85,9068.75,,10,2020-05-15 10:35:00,2020-05-15 10:44:00
2020-05-15,2020-05-15T10:45:00,9,9068.7,9081.95,9065.7,9069.75,,10,2020-05-15 10:45:00,2020-05-15 10:54:00
2020-05-15,2020-05-15T10:55:00,10,9069.15,9074.4,9054.25,9073.95,,10,2020-05-15 10:55:00,2020-05-15 11:04:00
2020-05-15,2020-05-15T11:05:00,11,9073.25,9074.75,9057.55,9063.2,,10,2020-05-15 11:05:00,2020-05-15 11:14:00
2020-05-15,2020-05-15T11:15:00,12,9064.05,9067.95,9055.75,9066.3,,10,2020-05-15 11:15:00,2020-05-15 11:24:00
2020-05-15,2020-05-15T11:25:00,13,9065.25,9073.95,9049.95,9068.95,,10,2020-05-15 11:25:00,2020-05-15 11:34:00
2020-05-15,2020-05-15T11:35:00,14,9068.9,9078.5,9061.2,9072.65,,10,2020-05-15 11:35:00,2020-05-15 11:44:00
2020-05-15,2020-05-15T11:45:00,15,9072.65,9082.3,9068.5,9071.25,,10,2020-05-15 11:45:00,2020-05-15 11:54:00
2020-05-15,2020-05-15T11:55:00,16,9071.55,9080.7,9063.75,9069.65,,10,2020-05-15 11:55:00,2020-05-15 12:04:00
2020-05-15,2020-05-15T12:05:00,17,9069.65,9071.95,9062.65,9066.25,,10,2020-05-15 12:05:00,2020-05-15 12:14:00
2020-05-15,2020-05-15T12:15:00,18,9066.3,9080.35,9066.1,9078.35,,10,2020-05-15 12:15:00,2020-05-15 12:24:00
2020-05-15,2020-05-15T12:25:00,19,9078.25,9108.2,9077.85,9106.8,,10,2020-05-15 12:25:00,2020-05-15 12:34:00
2020-05-15,2020-05-15T12:35:00,20,9106.5,9108.4,9091.65,9092.3,,10,2020-05-15 12:35:00,2020-05-15 12:44:00
2020-05-15,2020-05-15T12:45:00,21,9091.55,9116.2,9091.3,9114.3,,10,2020-05-15 12:45:00,2020-05-15 12:54:00
2020-05-15,2020-05-15T12:55:00,22,9114.15,9114.8,9078.95,9081.05,,10,2020-05-15 12:55:00,2020-05-15 13:04:00
2020-05-15,2020-05-15T13:05:00,23,9080.6,9094.45,9079.55,9086.3,,10,2020-05-15 13:05:00,2020-05-15 13:14:00
2020-05-15,2020-05-15T13:15:00,24,9086.0,9089.85,9074.15,9089.65,,10,2020-05-15 13:15:00,2020-05-15 13:24:00
2020-05-15,2020-05-15T13:25:00,25,9089.0,9105.65,9086.95,9104.4,,10,2020-05-15 13:25:00,2020-05-15 13:34:00
2020-05-15,2020-05-15T13:35:00,26,9103.95,9113.8,9095.45,9100.6,,10,2020-05-15 13:35:00,2020-05-15 13:44:00
2020-05-15,2020-05-15T13:45:00,27,9099.85,9127.15,9095.15,9105.35,,10,2020-05-15 13:45:00,2020-05-15 13:54:00
2020-05-15,2020-05-15T13:55:00,28,9105.55,9119.85,9103.45,9106.65,,10,2020-05-15 13:55:00,2020-05-15 14:04:00
2020-05-15,2020-05-15T14:05:00,29,9106.3,9147.95,9105.45,9143.3,,10,2020-05-15 14:05:00,2020-05-15 14:14:00
2020-05-15,2020-05-15T14:15:00,30,9143.4,9156.2,9125.9,9150.4,,10,2020-05-15 14:15:00,2020-05-15 14:24:00
2020-05-15,2020-05-15T14:25:00,31,9149.1,9165.75,9117.6,9127.3,,10,2020-05-15 14:25:00,2020-05-15 14:34:00
2020-05-15,2020-05-15T14:35:00,32,9125.8,9147.7,9123.0,9138.1,,10,2020-05-15 14:35:00,2020-05-15 14:44:00
2020-05-15,2020-05-15T14:45:00,33,9137.0,9147.05,9128.2,9128.35,,10,2020-05-15 14:45:00,2020-05-15 14:54:00
2020-05-15,2020-05-15T14:55:00,34,9128.5,9156.0,9120.55,9154.85,,10,2020-05-15 14:55:00,2020-05-15 15:04:00
2020-05-15,2020-05-15T15:05:00,35,9154.1,9155.1,9125.65,9134.7,,10,2020-05-15 15:05:00,2020-05-15 15:14:00
2020-05-15,2020-05-15T15:15:00,36,9134.55,9148.45,9127.9,9135.85,,10,2020-05-15 15:15:00,2020-05-15 15:24:00
2020-05-15,2020-05-15T15:25:00,37,9135.5,9136.35,9125.0,9128.75,,5,2020-05-15 15:25:00,2020-05-15 15:29:00
2020-05-18,2020-05-18T09:15:00,0,9159.33,9159.4,9068.9,9078.85,,10,2020-05-18 09:15:00,2020-05-18 09:24:00
2020-05-18,2020-05-18T09:25:00,1,9077.15,9086.45,9029.65,9035.8,,10,2020-05-18 09:25:00,2020-05-18 09:34:00
2020-05-18,2020-05-18T09:35:00,2,9036.05,9036.25,8936.4,8937.35,,10,2020-05-18 09:35:00,2020-05-18 09:44:00
2020-05-18,2020-05-18T09:45:00,3,8937.6,8955.5,8894.7,8919.6,,10,2020-05-18 09:45:00,2020-05-18 09:54:00
2020-05-18,2020-05-18T09:55:00,4,8918.9,8946.65,8909.85,8937.25,,10,2020-05-18 09:55:00,2020-05-18 10:04:00
2020-05-18,2020-05-18T10:05:00,5,8938.05,8957.1,8921.65,8938.25,,10,2020-05-18 10:05:00,2020-05-18 10:14:00
2020-05-18,2020-05-18T10:15:00,6,8938.35,8946.65,8923.4,8940.3,,10,2020-05-18 10:15:00,2020-05-18 10:24:00
2020-05-18,2020-05-18T10:25:00,7,8939.55,8948.15,8917.15,8919.45,,10,2020-05-18 10:25:00,2020-05-18 10:34:00
2020-05-18,2020-05-18T10:35:00,8,8919.45,8925.8,8903.3,8914.6,,10,2020-05-18 10:35:00,2020-05-18 10:44:00
2020-05-18,2020-05-18T10:45:00,9,8914.6,8914.7,8869.15,8875.55,,10,2020-05-18 10:45:00,2020-05-18 10:54:00
2020-05-18,2020-05-18T10:55:00,10,8875.35,8878.1,8848.35,8864.95,,10,2020-05-18 10:55:00,2020-05-18 11:04:00
2020-05-18,2020-05-18T11:05:00,11,8864.95,8871.5,8836.85,8857.5,,10,2020-05-18 11:05:00,2020-05-18 11:14:00
2020-05-18,2020-05-18T11:15:00,12,8857.25,8860.7,8826.95,8832.25,,10,2020-05-18 11:15:00,2020-05-18 11:24:00
2020-05-18,2020-05-18T11:25:00,13,8831.55,8861.9,8825.05,8857.65,,10,2020-05-18 11:25:00,2020-05-18 11:34:00
2020-05-18,2020-05-18T11:35:00,14,8858.2,8871.35,8850.85,8863.3,,10,2020-05-18 11:35:00,2020-05-18 11:44:00
2020-05-18,2020-05-18T11:45:00,15,8864.0,8885.95,8859.35,8883.5,,10,2020-05-18 11:45:00,2020-05-18 11:54:00
2020-05-18,2020-05-18T11:55:00,16,8883.45,8885.65,8868.75,8878.35,,10,2020-05-18 11:55:00,2020-05-18 12:04:00
2020-05-18,2020-05-18T12:05:00,17,8877.75,8887.6,8864.05,8868.75,,10,2020-05-18 12:05:00,2020-05-18 12:14:00
2020-05-18,2020-05-18T12:15:00,18,8867.7,8878.7,8862.95,8869.8,,10,2020-05-18 12:15:00,2020-05-18 12:24:00
2020-05-18,2020-05-18T12:25:00,19,8869.4,8900.3,8866.55,8896.7,,10,2020-05-18 12:25:00,2020-05-18 12:34:00
2020-05-18,2020-05-18T12:35:00,20,8897.85,8898.25,8882.2,8897.8,,10,2020-05-18 12:35:00,2020-05-18 12:44:00
2020-05-18,2020-05-18T12:45:00,21,8897.85,8913.45,8889.2,8897.25,,10,2020-05-18 12:45:00,2020-05-18 12:54:00
2020-05-18,2020-05-18T12:55:00,22,8897.2,8900.8,8886.3,8896.4,,10,2020-05-18 12:55:00,2020-05-18 13:04:00
2020-05-18,2020-05-18T13:05:00,23,8896.15,8898.95,8878.0,8889.4,,10,2020-05-18 13:05:00,2020-05-18 13:14:00
2020-05-18,2020-05-18T13:15:00,24,8889.9,8891.05,8870.65,8874.5,,10,2020-05-18 13:15:00,2020-05-18 13:24:00
2020-05-18,2020-05-18T13:25:00,25,8874.4,8877.65,8838.85,8861.1,,10,2020-05-18 13:25:00,2020-05-18 13:34:00
2020-05-18,2020-05-18T13:35:00,26,8861.25,8880.9,8860.6,8862.6,,10,2020-05-18 13:35:00,2020-05-18 13:44:00
2020-05-18,2020-05-18T13:45:00,27,8863.15,8910.0,8862.45,8904.45,,10,2020-05-18 13:45:00,2020-05-18 13:54:00
2020-05-18,2020-05-18T13:55:00,28,8904.7,8922.9,8886.8,8894.75,,10,2020-05-18 13:55:00,2020-05-18 14:04:00
2020-05-18,2020-05-18T14:05:00,29,8894.95,8919.05,8890.95,8904.85,,10,2020-05-18 14:05:00,2020-05-18 14:14:00
2020-05-18,2020-05-18T14:15:00,30,8904.5,8909.0,8874.15,8895.3,,10,2020-05-18 14:15:00,2020-05-18 14:24:00
2020-05-18,2020-05-18T14:25:00,31,8895.55,8907.85,8886.1,8886.8,,10,2020-05-18 14:25:00,2020-05-18 14:34:00
2020-05-18,2020-05-18T14:35:00,32,8886.45,8892.25,8874.95,8876.5,,10,2020-05-18 14:35:00,2020-05-18 14:44:00
2020-05-18,2020-05-18T14:45:00,33,8877.05,8885.6,8857.15,8878.65,,10,2020-05-18 14:45:00,2020-05-18 14:54:00
2020-05-18,2020-05-18T14:55:00,34,8878.4,8880.45,8828.15,8831.7,,10,2020-05-18 14:55:00,2020-05-18 15:04:00
2020-05-18,2020-05-18T15:05:00,35,8831.25,8837.65,8810.85,8823.05,,10,2020-05-18 15:05:00,2020-05-18 15:14:00
2020-05-18,2020-05-18T15:15:00,36,8824.0,8827.55,8806.75,8822.7,,10,2020-05-18 15:15:00,2020-05-18 15:24:00
2020-05-18,2020-05-18T15:25:00,37,8823.0,8834.25,8818.6,8832.8,,5,2020-05-18 15:25:00,2020-05-18 15:29:00
2020-05-19,2020-05-19T09:15:00,0,8951.09,8968.4,8900.9,8921.5,,10,2020-05-19 09:15:00,2020-05-19 09:24:00
2020-05-19,2020-05-19T09:25:00,1,8921.25,8924.5,8866.75,8893.15,,10,2020-05-19 09:25:00,2020-05-19 09:34:00
2020-05-19,2020-05-19T09:35:00,2,8894.15,8952.5,8892.65,8936.0,,10,2020-05-19 09:35:00,2020-05-19 09:44:00
2020-05-19,2020-05-19T09:45:00,3,8938.3,8979.35,8936.1,8974.2,,10,2020-05-19 09:45:00,2020-05-19 09:54:00
2020-05-19,2020-05-19T09:55:00,4,8976.6,8988.6,8949.7,8983.15,,10,2020-05-19 09:55:00,2020-05-19 10:04:00
2020-05-19,2020-05-19T10:05:00,5,8983.05,8990.25,8968.6,8970.75,,10,2020-05-19 10:05:00,2020-05-19 10:14:00
2020-05-19,2020-05-19T10:15:00,6,8970.7,9002.6,8969.2,8990.6,,10,2020-05-19 10:15:00,2020-05-19 10:24:00
2020-05-19,2020-05-19T10:25:00,7,8990.65,9020.7,8990.25,9012.5,,10,2020-05-19 10:25:00,2020-05-19 10:34:00
2020-05-19,2020-05-19T10:35:00,8,9012.15,9025.15,9002.75,9021.1,,10,2020-05-19 10:35:00,2020-05-19 10:44:00
2020-05-19,2020-05-19T10:45:00,9,9019.8,9029.0,9002.15,9019.5,,10,2020-05-19 10:45:00,2020-05-19 10:54:00
2020-05-19,2020-05-19T10:55:00,10,9020.1,9030.3,8997.45,8999.35,,10,2020-05-19 10:55:00,2020-05-19 11:04:00
2020-05-19,2020-05-19T11:05:00,11,8999.25,8999.65,8962.8,8970.95,,10,2020-05-19 11:05:00,2020-05-19 11:14:00
2020-05-19,2020-05-19T11:15:00,12,8971.05,8985.05,8948.35,8968.2,,10,2020-05-19 11:15:00,2020-05-19 11:24:00
2020-05-19,2020-05-19T11:25:00,13,8968.6,8983.45,8959.1,8973.0,,10,2020-05-19 11:25:00,2020-05-19 11:34:00
2020-05-19,2020-05-19T11:35:00,14,8972.45,8991.0,8965.4,8984.25,,10,2020-05-19 11:35:00,2020-05-19 11:44:00
2020-05-19,2020-05-19T11:45:00,15,8983.9,8995.1,8976.3,8987.25,,10,2020-05-19 11:45:00,2020-05-19 11:54:00
2020-05-19,2020-05-19T11:55:00,16,8987.25,9005.15,8986.75,8999.0,,10,2020-05-19 11:55:00,2020-05-19 12:04:00
2020-05-19,2020-05-19T12:05:00,17,8998.95,8999.9,8978.25,8987.6,,10,2020-05-19 12:05:00,2020-05-19 12:14:00
2020-05-19,2020-05-19T12:15:00,18,8987.4,9003.2,8978.9,8995.15,,10,2020-05-19 12:15:00,2020-05-19 12:24:00
2020-05-19,2020-05-19T12:25:00,19,8995.95,9002.4,8982.65,8984.2,,10,2020-05-19 12:25:00,2020-05-19 12:34:00
2020-05-19,2020-05-19T12:35:00,20,8983.15,8986.25,8970.3,8974.75,,10,2020-05-19 12:35:00,2020-05-19 12:44:00
2020-05-19,2020-05-19T12:45:00,21,8973.95,8990.25,8970.8,8971.95,,10,2020-05-19 12:45:00,2020-05-19 12:54:00
2020-05-19,2020-05-19T12:55:00,22,8971.5,8972.1,8947.15,8955.85,,10,2020-05-19 12:55:00,2020-05-19 13:04:00
2020-05-19,2020-05-19T13:05:00,23,8955.5,8956.05,8921.45,8945.0,,10,2020-05-19 13:05:00,2020-05-19 13:14:00
2020-05-19,2020-05-19T13:15:00,24,8945.2,8959.6,8937.65,8940.0,,10,2020-05-19 13:15:00,2020-05-19 13:24:00
2020-05-19,2020-05-19T13:25:00,25,8939.7,8949.05,8921.7,8922.35,,10,2020-05-19 13:25:00,2020-05-19 13:34:00
2020-05-19,2020-05-19T13:35:00,26,8924.0,8928.55,8885.1,8908.2,,10,2020-05-19 13:35:00,2020-05-19 13:44:00
2020-05-19,2020-05-19T13:45:00,27,8907.85,8919.35,8876.1,8879.5,,10,2020-05-19 13:45:00,2020-05-19 13:54:00
2020-05-19,2020-05-19T13:55:00,28,8880.2,8906.25,8870.65,8900.25,,10,2020-05-19 13:55:00,2020-05-19 14:04:00
2020-05-19,2020-05-19T14:05:00,29,8899.8,8901.85,8860.65,8876.15,,10,2020-05-19 14:05:00,2020-05-19 14:14:00
2020-05-19,2020-05-19T14:15:00,30,8876.2,8922.8,8871.35,8911.6,,10,2020-05-19 14:15:00,2020-05-19 14:24:00
2020-05-19,2020-05-19T14:25:00,31,8911.5,8917.9,8888.0,8888.45,,10,2020-05-19 14:25:00,2020-05-19 14:34:00
2020-05-19,2020-05-19T14:35:00,32,8889.0,8904.8,8879.65,8890.7,,10,2020-05-19 14:35:00,2020-05-19 14:44:00
2020-05-19,2020-05-19T14:45:00,33,8891.0,8900.15,8880.45,8884.5,,10,2020-05-19 14:45:00,2020-05-19 14:54:00
2020-05-19,2020-05-19T14:55:00,34,8882.8,8884.15,8855.3,8875.4,,10,2020-05-19 14:55:00,2020-05-19 15:04:00
2020-05-19,2020-05-19T15:05:00,35,8875.4,8884.85,8863.15,8882.3,,10,2020-05-19 15:05:00,2020-05-19 15:14:00
2020-05-19,2020-05-19T15:15:00,36,8881.9,8901.9,8880.25,8888.1,,10,2020-05-19 15:15:00,2020-05-19 15:24:00
2020-05-19,2020-05-19T15:25:00,37,8888.7,8892.0,8883.95,8889.9,,5,2020-05-19 15:25:00,2020-05-19 15:29:00
2020-05-20,2020-05-20T09:15:00,0,8888.53,8975.5,8875.35,8945.95,,10,2020-05-20 09:15:00,2020-05-20 09:24:00
2020-05-20,2020-05-20T09:25:00,1,8949.7,8956.9,8929.5,8952.7,,10,2020-05-20 09:25:00,2020-05-20 09:34:00
2020-05-20,2020-05-20T09:35:00,2,8952.9,8964.5,8943.25,8960.05,,10,2020-05-20 09:35:00,2020-05-20 09:44:00
2020-05-20,2020-05-20T09:45:00,3,8959.85,8982.35,8945.65,8975.8,,10,2020-05-20 09:45:00,2020-05-20 09:54:00
2020-05-20,2020-05-20T09:55:00,4,8976.2,9000.05,8969.5,8980.5,,10,2020-05-20 09:55:00,2020-05-20 10:04:00
2020-05-20,2020-05-20T10:05:00,5,8981.1,8982.4,8956.15,8967.35,,10,2020-05-20 10:05:00,2020-05-20 10:14:00
2020-05-20,2020-05-20T10:15:00,6,8967.4,8967.95,8926.4,8943.1,,10,2020-05-20 10:15:00,2020-05-20 10:24:00
2020-05-20,2020-05-20T10:25:00,7,8943.6,8948.15,8922.45,8944.0,,10,2020-05-20 10:25:00,2020-05-20 10:34:00
2020-05-20,2020-05-20T10:35:00,8,8944.6,8960.2,8941.2,8943.7,,10,2020-05-20 10:35:00,2020-05-20 10:44:00
2020-05-20,2020-05-20T10:45:00,9,8943.55,8956.05,8939.9,8949.1,,10,2020-05-20 10:45:00,2020-05-20 10:54:00
2020-05-20,2020-05-20T10:55:00,10,8948.75,8953.45,8929.8,8940.05,,10,2020-05-20 10:55:00,2020-05-20 11:04:00
2020-05-20,2020-05-20T11:05:00,11,8940.15,8948.6,8929.25,8931.9,,10,2020-05-20 11:05:00,2020-05-20 11:14:00
2020-05-20,2020-05-20T11:15:00,12,8932.45,8961.05,8931.2,8955.15,,10,2020-05-20 11:15:00,2020-05-20 11:24:00
2020-05-20,2020-05-20T11:25:00,13,8955.25,8974.75,8951.7,8963.05,,10,2020-05-20 11:25:00,2020-05-20 11:34:00
2020-05-20,2020-05-20T11:35:00,14,8962.75,8963.55,8950.4,8953.65,,10,2020-05-20 11:35:00,2020-05-20 11:44:00
2020-05-20,2020-05-20T11:45:00,15,8954.1,8958.4,8943.95,8944.85,,10,2020-05-20 11:45:00,2020-05-20 11:54:00
2020-05-20,2020-05-20T11:55:00,16,8944.65,8949.0,8932.45,8946.65,,10,2020-05-20 11:55:00,2020-05-20 12:04:00
2020-05-20,2020-05-20T12:05:00,17,8946.65,8950.75,8940.8,8950.45,,10,2020-05-20 12:05:00,2020-05-20 12:14:00
2020-05-20,2020-05-20T12:15:00,18,8950.55,8953.5,8942.8,8943.25,,10,2020-05-20 12:15:00,2020-05-20 12:24:00
2020-05-20,2020-05-20T12:25:00,19,8943.1,8965.5,8940.05,8963.9,,10,2020-05-20 12:25:00,2020-05-20 12:34:00
2020-05-20,2020-05-20T12:35:00,20,8963.4,8972.95,8959.05,8962.85,,10,2020-05-20 12:35:00,2020-05-20 12:44:00
2020-05-20,2020-05-20T12:45:00,21,8963.35,8968.55,8951.5,8954.3,,10,2020-05-20 12:45:00,2020-05-20 12:54:00
2020-05-20,2020-05-20T12:55:00,22,8954.0,8973.4,8953.85,8965.25,,10,2020-05-20 12:55:00,2020-05-20 13:04:00
2020-05-20,2020-05-20T13:05:00,23,8965.45,8967.2,8951.6,8961.7,,10,2020-05-20 13:05:00,2020-05-20 13:14:00
2020-05-20,2020-05-20T13:15:00,24,8961.6,8962.6,8940.05,8945.9,,10,2020-05-20 13:15:00,2020-05-20 13:24:00
2020-05-20,2020-05-20T13:25:00,25,8946.0,8949.3,8926.95,8938.7,,10,2020-05-20 13:25:00,2020-05-20 13:34:00
2020-05-20,2020-05-20T13:35:00,26,8939.1,8958.05,8935.75,8955.2,,10,2020-05-20 13:35:00,2020-05-20 13:44:00
2020-05-20,2020-05-20T13:45:00,27,8955.45,8969.65,8954.0,8960.7,,10,2020-05-20 13:45:00,2020-05-20 13:54:00
2020-05-20,2020-05-20T13:55:00,28,8960.75,8975.95,8954.35,8969.35,,10,2020-05-20 13:55:00,2020-05-20 14:04:00
2020-05-20,2020-05-20T14:05:00,29,8969.15,9018.3,8967.85,9001.2,,10,2020-05-20 14:05:00,2020-05-20 14:14:00
2020-05-20,2020-05-20T14:15:00,30,9001.35,9048.6,8998.9,9048.05,,10,2020-05-20 14:15:00,2020-05-20 14:24:00
2020-05-20,2020-05-20T14:25:00,31,9047.3,9084.3,9030.5,9072.25,,10,2020-05-20 14:25:00,2020-05-20 14:34:00
2020-05-20,2020-05-20T14:35:00,32,9071.55,9072.9,9048.3,9061.65,,10,2020-05-20 14:35:00,2020-05-20 14:44:00
2020-05-20,2020-05-20T14:45:00,33,9061.9,9074.35,9028.75,9046.3,,10,2020-05-20 14:45:00,2020-05-20 14:54:00
2020-05-20,2020-05-20T14:55:00,34,9046.15,9058.65,9032.25,9044.15,,10,2020-05-20 14:55:00,2020-05-20 15:04:00
2020-05-20,2020-05-20T15:05:00,35,9045.3,9064.7,9043.7,9062.95,,10,2020-05-20 15:05:00,2020-05-20 15:14:00
2020-05-20,2020-05-20T15:15:00,36,9062.45,9093.75,9061.45,9077.1,,10,2020-05-20 15:15:00,2020-05-20 15:24:00
2020-05-20,2020-05-20T15:25:00,37,9077.4,9087.85,9074.25,9085.5,,5,2020-05-20 15:25:00,2020-05-20 15:29:00
2020-05-21,2020-05-21T09:15:00,0,9082.91,9120.05,9056.1,9100.45,,10,2020-05-21 09:15:00,2020-05-21 09:24:00
2020-05-21,2020-05-21T09:25:00,1,9100.45,9117.4,9092.65,9108.15,,10,2020-05-21 09:25:00,2020-05-21 09:34:00
2020-05-21,2020-05-21T09:35:00,2,9109.1,9130.0,9107.6,9118.5,,10,2020-05-21 09:35:00,2020-05-21 09:44:00
2020-05-21,2020-05-21T09:45:00,3,9118.9,9129.15,9099.45,9112.5,,10,2020-05-21 09:45:00,2020-05-21 09:54:00
