date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2025-12-05,Client,162541,76461,2949239,296206,2277858,2561829,2398995,2939540,1899483,752960,1306393,1114584,10603910,8132179
2025-12-05,DII,70563,35595,183021,4717312,2950,28324,0,0,475,16383,145108,612,301716,4898627
2025-12-05,FII,22996,144298,3607359,2235486,537053,756389,522684,498217,76808,91544,132826,92332,5092149,3625843
2025-12-05,Pro,28931,28677,775517,266132,898787,1103778,794969,1012562,872511,983468,1264950,636827,4662991,4004117
2025-12-05,TOTAL,285031,285031,7515136,7515136,3716647,4450319,3716647,4450319,2849277,1844355,2849277,1844355,20660766,20660766
2025-12-08,Client,170834,82312,2937790,302202,3853738,2109552,3558270,2627965,2154743,745120,1350997,1145539,11971777,9067285
2025-12-08,DII,70830,35595,197069,4720771,2975,25424,50,0,475,16441,186405,682,313214,4943503
2025-12-08,FII,22045,160574,3614111,2260313,666672,739535,780842,408074,85526,104104,137711,94404,5231993,3841918
2025-12-08,Pro,49642,34870,811703,277387,1368597,1051341,1552820,889812,864360,1038142,1429991,663182,5183785,4848063
2025-12-08,TOTAL,313351,313351,7560673,7560673,5891982,3925851,5891982,3925851,3105104,1903807,3105104,1903807,22700768,22700768
2025-12-09,Client,177491,85409,2933805,300458,2022569,1291393,1859791,1732972,2227224,745181,1381523,1155620,9397663,6515774
2025-12-09,DII,69656,33845,200066,4753169,2950,25514,0,0,475,16681,217144,682,315342,5004840
2025-12-09,FII,19606,162104,3624204,2249295,422696,608159,465596,293969,90434,107479,140986,98978,4872577,3410928
2025-12-09,Pro,54972,40367,821862,277015,602574,727804,725400,625928,887872,1062759,1466352,676820,4157842,3811882
2025-12-09,TOTAL,321725,321725,7579937,7579937,3050788,2652869,3050788,2652869,3206005,1932100,3206005,1932100,18743424,18743424
2025-12-10,Client,181516,87056,2941415,311543,2713569,1492388,2461636,1993895,2406836,776224,1435979,1183790,10511948,7473900
2025-12-10,DII,69270,34210,197272,4736616,2950,24714,0,0,475,16816,233764,722,311497,5005312
2025-12-10,FII,20126,168465,3619602,2261296,526432,650118,560179,335668,91466,110709,152730,104026,5018453,3582364
2025-12-10,Pro,61177,42358,842309,291143,846567,862225,1067702,699881,906612,1094597,1582916,709808,4613486,4393808
2025-12-10,TOTAL,332089,332089,7600598,7600598,4089517,3029444,4089517,3029444,3405389,1998346,3405389,1998346,20455383,20455383
2025-12-11,Client,180958,84891,2933095,311065,2575784,2120023,2524671,2478077,2362050,831825,1460099,1190807,11003735,8049611
2025-12-11,DII,69574,34210,201654,4759713,2950,24154,0,0,475,17083,250224,842,315890,5044989
2025-12-11,FII,21817,168801,3641360,2240012,527492,666359,560986,401442,93421,111935,151613,107128,5062384,3629982
2025-12-11,Pro,50497,34944,826884,292203,855380,870093,875948,801109,942679,1084343,1536689,746409,4629875,4287302
2025-12-11,TOTAL,322846,322846,7602993,7602993,3961605,3680628,3961605,3680628,3398625,2045186,3398625,2045186,21011883,21011883
2025-12-12,Client,181060,81784,2955084,321831,2489299,2605879,2481809,2939048,2363695,890435,1484738,1209810,11485452,8519020
2025-12-12,DII,77347,34210,206960,4762076,2950,24154,0,0,475,17083,268672,788,328969,5065746
2025-12-12,FII,19016,169432,3663171,2253979,561157,729096,545033,480612,97832,116141,153005,112554,5186412,3714615
2025-12-12,Pro,45887,37884,818871,306200,908241,1062157,934805,1001625,982311,1088485,1537898,788992,4905952,4607404
2025-12-12,TOTAL,323310,323310,7644086,7644086,3961647,4421286,3961647,4421286,3444313,2112144,3444313,2112144,21906785,21906785
2025-12-15,Client,181434,80557,2980750,323478,2785325,3035358,2746010,3259055,2467098,915992,1513408,1229313,12365957,9151821
2025-12-15,DII,77399,34310,216404,4761125,2950,24154,0,0,475,17083,271624,833,338465,5067892
2025-12-15,FII,19976,167901,3650541,2274698,598241,763103,603860,527370,100426,120619,162286,118819,5252906,3854934
2025-12-15,Pro,39344,35385,821261,309655,1001683,1227467,1038328,1263658,976592,1096075,1597273,800804,5162422,5045103
2025-12-15,TOTAL,318153,318153,7668956,7668956,4388198,5050082,4388198,5050082,3544591,2149769,3544591,2149769,23119750,23119750
2025-12-16,Client,185127,81585,2995240,340347,2016000,1369341,1860856,1770365,2630774,895536,1541665,1250311,10092019,6845129
2025-12-16,DII,77512,33337,220461,4752558,2950,24306,0,0,475,17396,272918,833,343100,5059646
2025-12-16,FII,17353,174198,3615421,2285804,417734,588565,445117,297351,106966,123957,174077,127217,4869996,3503765
2025-12-16,Pro,48079,38951,860696,313109,610942,688401,741652,602897,962179,1142257,1711734,800785,4312554,4209128
2025-12-16,TOTAL,328071,328071,7691818,7691818,3047626,2670613,3047626,2670613,3700394,2179146,3700394,2179146,19617668,19617668
2025-12-17,Client,187955,80555,3001628,353091,2648148,1641941,2485821,2071966,2721382,906961,1564379,1260810,11108015,7816623
2025-12-17,DII,78593,33337,222592,4747410,5877,20956,0,0,475,17460,278082,833,345953,5059662
2025-12-17,FII,16062,180712,3626053,2308334,508459,645027,555516,359801,113359,134950,182002,132356,5043909,3718721
2025-12-17,Pro,50708,38714,891565,333003,900804,821522,1021951,697678,967043,1154989,1777796,820361,4786631,4689503
2025-12-17,TOTAL,333318,333318,7741838,7741838,4063288,3129445,4063288,3129445,3802259,2214360,3802259,2214360,21284508,21284508
2025-12-18,Client,187049,81375,2988065,358522,2735715,1904307,2649256,2319578,2671999,937076,1563945,1268218,11424211,8240895
2025-12-18,DII,78344,33257,229052,4752763,5877,20156,0,0,475,17460,287013,833,351364,5073866
2025-12-18,FII,16149,181631,3671498,2322714,543918,656757,585386,385525,115498,139193,186885,139147,5143013,3801288
2025-12-18,Pro,46791,32070,903311,357927,932038,888349,982905,764465,1008248,1158016,1758377,843547,4936753,4739292
2025-12-18,TOTAL,328333,328333,7791926,7791926,4217547,3469569,4217547,3469569,3796220,2251745,3796220,2251745,21855340,21855340
2025-12-19,Client,176141,79242,2969369,345278,2510729,2499506,2588029,2870620,2553629,1002288,1558955,1273646,11711662,8715770
2025-12-19,DII,78300,33257,232552,4789686,5877,20656,0,0,475,17460,287145,833,355320,5110921
2025-12-19,FII,17001,175786,3724896,2308060,573262,715180,556577,492071,117147,137772,192076,144913,5285258,3869482
2025-12-19,Pro,45247,28404,915252,399045,950120,1111625,895382,984276,1069102,1165726,1702177,903854,5257072,4913138
2025-12-19,TOTAL,316689,316689,7842069,7842069,4039987,4346967,4039987,4346967,3740353,2323246,3740353,2323246,22609312,22609312
2025-12-22,Client,169589,81409,2971247,347137,2439589,3169681,2535939,3365710,2522481,1081649,1552651,1286764,12354236,9169610
2025-12-22,DII,77950,33257,235861,4788760,5877,22274,0,0,475,18132,296448,1125,360569,5119590
2025-12-22,FII,21336,166037,3736025,2306484,566281,814734,508124,614038,118048,149226,193090,155568,5405650,3943341
2025-12-22,Pro,41891,30063,936181,436933,944409,1197662,912093,1224604,1120817,1182847,1719632,988397,5423808,5311721
2025-12-22,TOTAL,310766,310766,7879314,7879314,3956156,5204351,3956156,5204351,3761821,2431854,3761821,2431854,23544262,23544262
2025-12-23,Client,165119,83052,2969134,343199,1737993,1712999,1736838,1977697,2489226,1067154,1537800,1290738,10141625,6969323
2025-12-23,DII,77185,34057,234647,4792558,5877,22113,0,0,475,18562,297273,1183,358859,5125071
2025-12-23,FII,22931,156689,3759315,2300460,427599,573085,406207,368956,117843,159174,189518,147145,5059947,3568975
2025-12-23,Pro,39935,31372,947830,474709,651407,697376,679831,658921,1144366,1198380,1727319,1004204,4679294,4576356
2025-12-23,TOTAL,305170,305170,7910926,7910926,2822876,3005574,2822876,3005574,3751910,2443270,3751910,2443270,20239725,20239725
2025-12-24,Client,165416,83374,2973863,338681,2366721,1957251,2316704,2347954,2451581,1026596,1514357,1283381,10941428,7884451
2025-12-24,DII,67560,34017,240507,4785422,5847,22029,0,0,486,18802,298722,1166,355231,5119327
2025-12-24,FII,21361,150412,3764653,2295404,515923,648076,518345,425259,121626,148205,177311,135480,5219844,3702211
2025-12-24,Pro,46089,32623,890142,449658,848469,898445,901911,752587,1162386,1204435,1745689,978011,5049966,4860480
2025-12-24,TOTAL,300426,300426,7869165,7869165,3736960,3525801,3736960,3525801,3736079,2398038,3736079,2398038,21566469,21566469
2025-12-26,Client,174852,76145,2976077,344837,3067194,1918515,2940065,2433331,2427605,987175,1491923,1256520,11551418,8542821
2025-12-26,DII,70999,34382,243129,4803478,6847,21990,0,0,450,19025,281932,1092,362440,5120884
2025-12-26,FII,19756,158909,3769173,2281161,645748,703783,659701,428888,109834,141804,167532,125101,5390098,3821292
2025-12-26,Pro,40680,36851,883687,442590,1076429,1006984,1196451,789053,1127994,1176233,1724496,941524,5312007,5130965
2025-12-26,TOTAL,306287,306287,7872066,7872066,4796218,3651272,4796218,3651272,3665883,2324237,3665883,2324237,22615963,22615963
2025-12-29,Client,181030,73102,2977337,334771,3543004,2050015,3393394,2531102,2310549,909428,1413969,1191284,11971363,8937622
2025-12-29,DII,76173,35824,250700,4811013,6847,26005,0,0,450,22919,279170,1092,383094,5127099
2025-12-29,FII,29097,184037,3771181,2291754,698906,720964,717867,446951,90235,118330,164255,110568,5428713,3915432
2025-12-29,Pro,44675,38012,885529,447209,1274496,1034217,1411992,853148,1111649,1164484,1655489,912217,5515050,5318067
2025-12-29,TOTAL,330975,330975,7884747,7884747,5523253,3831201,5523253,3831201,3512883,2215161,3512883,2215161,23298220,23298220
2025-12-30,Client,179953,61740,2858937,276509,1508410,1073612,1544828,1473551,1036318,454259,659642,662931,7111489,4679201
2025-12-30,DII,70397,36822,142138,4744409,0,17495,0,0,0,17118,24761,194,247148,4806186
2025-12-30,FII,15462,159524,3747664,2186797,261076,441109,292194,206045,22195,46480,41028,15000,4533986,2900588
2025-12-30,Pro,26070,33796,685349,226373,575176,646516,507641,499136,397563,546652,730645,386384,2877326,2383975
2025-12-30,TOTAL,291882,291882,7434088,7434088,2344663,2178732,2344663,2178732,1456076,1064509,1456076,1064509,14769950,14769950
2025-12-31,Client,178583,62737,2856590,283851,1748124,2064562,1956511,2349588,1174802,556288,799866,752698,8578949,6205251
2025-12-31,DII,74516,36532,145107,4767701,0,21747,0,0,0,21770,70592,296,263140,4875121
2025-12-31,FII,15701,161587,3789837,2186335,355544,585571,342596,346330,43283,65451,65474,39398,4855387,3141721
2025-12-31,Pro,30370,38314,687033,240680,795765,951105,600325,927067,550204,639224,832357,490341,3653701,3129084
2025-12-31,TOTAL,299170,299170,7478567,7478567,2899432,3622985,2899432,3622985,1768289,1282733,1768289,1282733,17351176,17351176
2026-01-01,Client,180631,63887,2907292,296533,2318315,2438308,2427889,2726287,1343492,629277,911168,850195,9817315,7275959
2026-01-01,DII,75176,36532,151614,4781311,0,21797,0,0,0,21820,110850,336,270407,4929029
2026-01-01,FII,16725,160651,3791169,2199975,400224,590943,386868,369634,51849,73953,78853,48965,4924863,3244946
2026-01-01,Pro,29653,41115,691724,263980,897660,1042107,801441,997235,635569,714805,930039,540359,4011518,3574169
2026-01-01,TOTAL,302185,302185,7541799,7541799,3616199,4093155,3616199,4093155,2030910,1439855,2030910,1439855,19024103,19024103
2026-01-02,Client,175995,71886,2917198,307871,2342574,3464225,2676515,3634593,1459477,717582,1039324,923033,11077051,8653222
2026-01-02,DII,79879,38390,175024,4782243,0,23397,0,0,0,22000,160350,336,300300,4981319
2026-01-02,FII,19263,149509,3797976,2205577,455502,665567,387192,509318,69590,81809,90829,57760,5089707,3400184
2026-01-02,Pro,29237,44589,695717,290224,968617,1228195,702987,1237473,797292,783490,1035856,623752,4502548,3934881
2026-01-02,TOTAL,304374,304374,7585915,7585915,3766693,5381385,3766693,5381385,2326359,1604881,2326359,1604881,20969606,20969606
2026-01-05,Client,175238,72318,2934136,315014,3130304,2981224,3126433,3301311,1678225,751439,1098917,984778,11650566,8898771
2026-01-05,DII,79696,38390,181988,4741792,0,23397,0,0,0,22000,215196,336,307081,4995714
2026-01-05,FII,19111,147134,3783346,2237646,558198,689832,560251,478627,80602,96644,106684,72441,5227733,3602783
2026-01-05,Pro,31204,47407,705120,310138,1128865,1175889,1130683,1090404,859558,870494,1197588,683022,4771130,4459242
2026-01-05,TOTAL,305249,305249,7604590,7604590,4817367,4870342,4817367,4870342,2618385,1740577,2618385,1740577,21956510,21956510
2026-01-06,Client,180406,74219,2960358,323367,1807621,1506469,1915433,1835217,1891698,794539,1177455,1053352,9141092,6379043
2026-01-06,DII,79746,38390,192316,4748743,0,22412,0,0,0,22000,260889,486,316474,5048508
2026-01-06,FII,21830,149718,3797157,2282707,400769,547400,366366,328724,91560,111985,125220,84325,4970701,3337060
2026-01-06,Pro,31665,51320,734139,329153,763546,772068,690138,684408,927520,955244,1347214,745605,4184182,3847838
2026-01-06,TOTAL,313647,313647,7683970,7683970,2971936,2848349,2971936,2848349,2910778,1883768,2910778,1883768,18612448,18612448
2026-01-07,Client,181912,72087,2969968,326580,2432396,1832815,2487507,2233984,2066331,830181,1252891,1101581,10313602,7474629
2026-01-07,DII,80112,38390,192065,4757009,0,22412,0,0,0,22523,308374,546,317112,5104319
2026-01-07,FII,17287,153559,3793690,2303027,476395,613246,456944,389906,101535,124408,140598,95576,5126561,3539610
2026-01-07,Pro,30183,45458,761978,331085,857677,978026,822017,822609,1003408,1011849,1469411,791258,4643121,4281839
2026-01-07,TOTAL,309494,309494,7717701,7717701,3766468,3446499,3766468,3446499,3171274,1988961,3171274,1988961,20400397,20400397
2026-01-08,Client,194862,74596,2958422,316757,3584548,1898656,3392537,2356183,2270365,789991,1299919,1133205,11696844,8573197
2026-01-08,DII,76328,38759,207507,4747809,0,21132,0,0,0,23080,338118,696,328047,5125382
2026-01-08,FII,17618,184965,3780276,2345501,595306,708632,677443,453251,113211,145578,156751,104422,5360622,3922333
2026-01-08,Pro,53374,43862,804730,340868,1177022,1100441,1286896,919428,1018149,1089771,1606937,810097,5243487,5008088
2026-01-08,TOTAL,342182,342182,7750935,7750935,5356876,3728862,5356876,3728862,3401725,2048420,3401725,2048420,22629000,22629000
2026-01-09,Client,202665,74420,2932663,315433,3876389,2011146,3737764,2517827,2414392,761074,1341326,1144152,12198328,9130922
2026-01-09,DII,76831,38685,207808,4771673,7103,22893,0,0,0,23832,361696,839,338467,5172893
2026-01-09,FII,16500,202563,3797317,2351665,777766,784362,806813,498941,123286,153773,166413,110681,5653004,4137076
2026-01-09,Pro,62126,42454,843055,342072,1562426,1215947,1679106,1017580,1049167,1133329,1717410,816336,5866049,5614958
2026-01-09,TOTAL,358122,358122,7780843,7780843,6223683,4034348,6223683,4034348,3586845,2072008,3586845,2072008,24055849,24055849
2026-01-12,Client,206509,73546,2948118,313237,3694690,2828751,3653020,3309960,2499107,789470,1389177,1150745,12966646,9889686
2026-01-12,DII,76549,38273,216040,4819092,2103,28546,0,0,0,23832,375854,1199,347070,5234418
2026-01-12,FII,17819,211228,3805862,2350975,680685,887279,686219,621241,145011,160839,176135,119304,5697495,4165102
2026-01-12,Pro,60578,38408,862171,348887,1373759,1431947,1411998,1245322,1060883,1140560,1763835,843453,5929898,5651903
2026-01-12,TOTAL,361455,361455,7832191,7832191,5751237,5176523,5751237,5176523,3705001,2114701,3705001,2114701,24941109,24941109
2026-01-13,Client,210598,73203,2950161,316792,2183341,1471800,2066908,1895841,2653070,807494,1438308,1175458,10276464,6966510
2026-01-13,DII,76219,37482,230448,4808646,2103,27826,0,0,0,23832,392442,899,360428,5239469
2026-01-13,FII,17546,215201,3803240,2383988,432612,615309,465595,333553,159138,175132,191133,133775,5202977,3723244
2026-01-13,Pro,60242,38719,883461,357884,716231,776907,801784,662448,1078260,1157755,1868585,854081,4672856,4583501
2026-01-13,TOTAL,364605,364605,7867310,7867310,3334287,2891842,3334287,2891842,3890468,2164213,3890468,2164213,20512725,20512725
2026-01-14,Client,210834,72967,2970059,324944,2715647,1824317,2629538,2255397,2705763,846044,1496293,1212355,11272664,7991493
2026-01-14,DII,77915,36846,239850,4833812,12758,27126,0,0,205,23832,402308,558,381686,5273524
2026-01-14,FII,17851,216985,3821973,2397085,563719,725949,616832,455001,180610,193963,206278,149345,5504065,4041526
2026-01-14,Pro,58998,38800,905591,381632,1041425,1010040,1087180,877034,1160271,1203267,1941970,904848,5379592,5231464
2026-01-14,TOTAL,365598,365598,7937473,7937473,4333550,3587432,4333550,3587432,4046849,2267106,4046849,2267106,22538007,22538007
2026-01-16,Client,207613,68886,2990191,329786,3292547,2201108,3265815,2732477,2823531,883193,1565025,1262757,12398183,9224746
2026-01-16,DII,77882,36365,251907,4858241,2103,38226,0,0,305,23832,403251,606,394255,5298463
2026-01-16,FII,21814,212189,3828614,2394779,695782,795533,695041,476720,191287,208238,220387,162939,5741269,4162055
2026-01-16,Pro,54980,44849,932953,420859,1298514,1166888,1328090,992559,1236073,1276575,2062533,965536,5965983,5814426
2026-01-16,TOTAL,362289,362289,8003665,8003665,5288946,4201755,5288946,4201755,4251196,2391838,4251196,2391838,24499690,24499690
2026-01-19,Client,210605,67909,3008230,329446,3914575,2676757,3805628,3154999,2963952,910511,1597292,1265681,13684630,10220955
2026-01-19,DII,77866,36281,258231,4838104,2103,37421,0,0,305,23832,440489,606,399758,5315480
2026-01-19,FII,22607,215704,3832704,2428013,743735,841401,772099,539435,201086,218729,241727,180018,5860262,4376996
2026-01-19,Pro,52506,43690,966859,470461,1434349,1281087,1517034,1142232,1248217,1293388,2134052,1000155,6276406,6307625
2026-01-19,TOTAL,363584,363584,8066024,8066024,6094761,4836666,6094761,4836666,4413560,2446460,4413560,2446460,26221055,26221055
2026-01-20,Client,224010,75707,2955203,321546,2568831,1383083,2292884,1816169,2936341,806863,1551955,1217792,10874331,7276053
2026-01-20,DII,75928,35088,261075,4799946,2303,37453,107,0,305,24434,444347,779,401498,5280267
2026-01-20,FII,22659,224226,3866269,2463549,482542,681612,542656,372373,207583,237548,251826,182523,5498213,4037153
2026-01-20,Pro,59259,46835,1006669,504175,796168,744796,1014196,658403,1242480,1300205,2138581,967956,5149577,5330146
2026-01-20,TOTAL,381856,381856,8089216,8089216,3849844,2846944,3849844,2846944,4386709,2369050,4386709,2369050,21923619,21923619
2026-01-21,Client,222484,77030,2929412,304194,2976938,1794313,2804861,2174658,2863263,817767,1533435,1178348,11604176,8072526
2026-01-21,DII,75125,30858,270724,4810118,2303,48552,107,0,305,25260,449433,1043,422269,5291559
2026-01-21,FII,29979,234701,3924045,2496052,583761,826152,700416,518670,202793,236226,253106,178428,5802955,4381373
2026-01-21,Pro,59501,44500,977447,491264,1060136,896688,1117753,872376,1282852,1320110,2113239,1041544,5596734,5680676
2026-01-21,TOTAL,387089,387089,8101628,8101628,4623137,3565705,4623137,3565705,4349213,2399363,4349213,2399363,23426135,23426135
2026-01-22,Client,215048,72834,2936914,297407,3062102,2115979,2943517,2610363,2712061,833547,1508906,1160038,11875651,8593065
2026-01-22,DII,75273,27895,272705,4813881,2303,49927,107,0,305,28305,452706,1099,428818,5295688
2026-01-22,FII,36062,252262,3963325,2506019,614652,831576,720783,541102,187488,209336,237138,169178,5842439,4426482
2026-01-22,Pro,72746,46138,942462,498099,1033232,1056887,1047882,902903,1268668,1294725,1969772,1035598,5668720,5500393
2026-01-22,TOTAL,399129,399129,8115406,8115406,4712290,4054368,4712290,4054368,4168522,2365913,4168522,2365913,23815628,23815628
2026-01-23,Client,230130,80085,2903390,307724,3701570,2002734,3467447,2617843,2486763,757535,1397428,1100011,12082122,8970538
2026-01-23,DII,76090,26952,270067,4789894,2303,49927,107,0,760,28305,449791,1189,427452,5267933
2026-01-23,FII,47222,274755,3958924,2503556,915078,951191,944084,610655,173396,193252,222692,149134,6239063,4704877
2026-01-23,Pro,77498,49148,958173,489380,1341202,1172375,1548515,947728,1239366,1295634,1830374,1024392,6084248,5889537
2026-01-23,TOTAL,430940,430940,8090554,8090554,5960153,4176227,5960153,4176227,3900285,2274726,3900285,2274726,24832885,24832885
2026-01-27,Client,202611,76552,2781456,238725,1329776,943396,1188864,1382889,824808,401240,512749,586116,6483287,3985895
2026-01-27,DII,75637,25913,163899,4686662,200,44425,107,0,0,25742,35019,576,309903,4748277
2026-01-27,FII,27264,202889,3858413,2362672,330238,601639,434996,258767,22236,55226,42801,21815,4895015,3323940
2026-01-27,Pro,30960,31118,758727,274436,394499,522991,430746,470794,422714,589874,679189,463575,2719765,2349858
2026-01-27,TOTAL,336472,336472,7562495,7562495,2054713,2112450,2054713,2112450,1269758,1072082,1269758,1072082,14407970,14407970
2026-01-28,Client,202716,70518,2805424,255078,1815806,1331105,1656060,1776101,1000617,497798,672280,681556,7653466,5111593
2026-01-28,DII,81768,32495,186927,4668799,200,44425,107,0,0,28881,54297,869,342201,4756567
2026-01-28,FII,29467,204022,3863697,2380702,422973,701765,555243,340384,42698,74586,61103,45142,5135186,3586595
2026-01-28,Pro,32410,39326,748324,299793,610246,737622,637815,698433,574039,693932,829674,567630,3396573,3072671
2026-01-28,TOTAL,346361,346361,7604372,7604372,2849225,2814917,2849225,2814917,1617354,1295197,1617354,1295197,16527426,16527426
2026-01-29,Client,199506,68100,2857517,252987,1939254,1647564,1884265,2096297,1183450,556927,786364,760754,8384218,5848766
2026-01-29,DII,105918,35745,208184,4654516,0,60925,107,0,65,29871,69833,839,404963,4761040
2026-01-29,FII,30232,215780,3800728,2399812,441716,737850,574028,399539,64246,90890,85594,66364,5165663,3741117
2026-01-29,Pro,33207,49238,748680,307794,733514,898160,656085,848664,666534,778655,972504,628386,3858750,3462671
2026-01-29,TOTAL,368863,368863,7615109,7615109,3114484,3344500,3114484,3344500,1914295,1456343,1914295,1456343,17813594,17813594
2026-01-30,Client,199658,66420,2843037,250837,2408564,1700422,2202066,2160794,1373948,567574,878524,809357,9093203,6367998
2026-01-30,DII,107227,33945,214474,4604291,0,60925,507,0,206,30140,96265,989,412972,4735997
2026-01-30,FII,30945,224767,3775270,2444939,546337,827394,656629,438740,82646,111605,110563,85881,5374197,3961519
2026-01-30,Pro,35412,48110,781959,314673,855853,919885,951552,909092,740837,869190,1112285,682282,4203136,4017994
2026-01-30,TOTAL,373242,373242,7614740,7614740,3810754,3508625,3810754,3508625,2197637,1578509,2197637,1578509,19083507,19083507
2026-02-02,Client,201397,72438,2794134,258660,3623046,2831518,3343857,3351713,1772698,612107,987706,870923,11834899,8885296
2026-02-02,DII,101517,31298,233797,4556046,0,91181,1192,0,300,29888,228241,1189,456683,4817966
2026-02-02,FII,30005,227144,3791721,2474954,652371,1010595,826636,591630,103892,127839,129491,102357,5716423,4352213
2026-02-02,Pro,41285,43324,799597,329589,1150391,1357099,1254122,1347050,844310,975987,1375762,771352,5168669,5121198
2026-02-02,TOTAL,374204,374204,7619249,7619249,5425807,5290393,5425807,5290393,2721200,1745821,2721200,1745821,23176674,23176674
2026-02-03,Client,162053,58834,2733412,254419,1796435,1475988,1715405,1872457,1629207,683272,1012449,890255,8480367,5803818
2026-02-03,DII,113727,25896,253064,4498061,1200,70313,507,507,308,29888,240368,1046,468500,4766385
2026-02-03,FII,40023,197475,3830780,2459736,463533,714346,557303,423296,130535,149373,151203,135800,5328590,3924813
2026-02-03,Pro,24116,57714,737935,342975,691546,747791,679500,712178,969992,998303,1326022,833735,4169683,3952124
2026-02-03,TOTAL,339919,339919,7555191,7555191,2952715,3008438,2952715,3008438,2730042,1860836,2730042,1860836,18447141,18447141
2026-02-04,Client,159326,62800,2762869,275713,2186918,2077513,2221531,2361848,1739814,786884,1099197,986701,9713325,7007790
2026-02-04,DII,110847,29296,265413,4493703,1075,63613,507,507,1626,29968,271530,1181,472542,4796724
2026-02-04,FII,43892,191208,3865370,2493441,540105,775654,608064,541739,152892,177778,183284,152700,5555691,4170436
2026-02-04,Pro,24928,55689,749488,380283,851237,924495,749234,937181,1075435,1057972,1415756,912020,4683555,4450163
2026-02-04,TOTAL,338993,338993,7643140,7643140,3579336,3841275,3579336,3841275,2969767,2052602,2969767,2052602,20425113,20425113
2026-02-05,Client,164667,60811,2787204,275234,2999475,2131016,2889411,2467008,1953841,803144,1166140,1014372,10839347,7872976
2026-02-05,DII,109511,29251,264039,4487511,1075,63613,507,507,1624,29968,309496,1181,469830,4828453
2026-02-05,FII,42302,186324,3841814,2509758,647865,849418,720608,555555,165740,192394,206605,164930,5739533,4343780
2026-02-05,Pro,20758,60852,772350,392904,1097034,920252,1134923,941229,1101095,1088074,1540059,933097,4999563,5003064
2026-02-05,TOTAL,337238,337238,7665407,7665407,4745449,3964299,4745449,3964299,3222300,2113580,3222300,2113580,22048273,22048273
2026-02-06,Client,166996,61278,2784492,277416,3053202,2613495,3046589,2930845,2138602,830126,1223851,1040908,11586913,8580887
2026-02-06,DII,110326,29251,272656,4459645,965,63775,307,307,1624,29968,371101,1181,479314,4861792
2026-02-06,FII,43462,193712,3833464,2535264,707691,986167,738387,669259,174782,207054,225988,172885,5952620,4535495
2026-02-06,Pro,20769,57312,784697,402984,1154455,1081992,1131030,1145019,1153847,1103702,1647915,955876,5299462,5340135
2026-02-06,TOTAL,341553,341553,7675309,7675309,4916313,4745429,4916313,4745429,3468855,2170850,3468855,2170850,23318309,23318309
2026-02-09,Client,157455,62188,2800324,294391,3129582,3138661,3082625,3458506,2196795,931175,1292320,1084403,12353993,9274434
2026-02-09,DII,115878,30951,280192,4447879,1190,62357,307,307,1624,29968,393923,1216,491209,4874583
2026-02-09,FII,44579,190498,3831758,2522306,731448,1028732,710888,735580,187106,209628,235808,185847,6033251,4580927
2026-02-09,Pro,22374,56649,784843,432541,1207591,1373625,1275991,1408982,1220760,1116501,1684234,1015806,5725694,5874203
2026-02-09,TOTAL,340286,340286,7697117,7697117,5069811,5603375,5069811,5603375,3606285,2287272,3606285,2287272,24604146,24604146
2026-02-10,Client,147125,64354,2816100,303521,1653965,1721626,1679567,1958530,2302424,976824,1332055,1127380,9618064,6465407
2026-02-10,DII,115779,31697,288992,4435719,1154,63587,307,307,1624,29968,397720,1183,501104,4866933
2026-02-10,FII,51176,184790,3821661,2530165,457537,694959,437790,435540,195353,227479,256889,201095,5448165,4046269
2026-02-10,Pro,21752,54991,811676,469024,622294,664736,617285,750531,1244016,1144112,1756753,1048725,4508585,4697309
2026-02-10,TOTAL,335832,335832,7738429,7738429,2734949,3144908,2734949,3144908,3743417,2378383,3743417,2378383,20075918,20075918
2026-02-11,Client,142830,65495,2838661,333265,2180910,2117436,2215370,2349093,2430438,1059168,1392618,1172766,10769444,7528607
2026-02-11,DII,115138,33397,298674,4402488,1117,63587,307,307,1624,29968,413247,1651,510108,4851397
2026-02-11,FII,52535,184750,3824236,2541196,526982,756022,515939,531590,206264,238253,278828,219440,5604292,4271742
2026-02-11,Pro,25704,52565,832605,517227,853581,887376,830975,943431,1281910,1171790,1835543,1105322,5052965,5285063
2026-02-11,TOTAL,336207,336207,7794176,7794176,3562590,3824421,3562590,3824421,3920236,2499179,3920236,2499179,21936809,21936809
2026-02-12,Client,144763,68668,2857540,339768,2910193,2157792,2850305,2496082,2593477,1079832,1440347,1202487,11743597,8397657
2026-02-12,DII,109727,33414,298380,4402081,1077,62787,200,200,1624,30195,425429,2114,503790,4863438
2026-02-12,FII,52380,185587,3843806,2574969,612747,808195,628718,562303,216906,260080,312659,233290,5794114,4497526
2026-02-12,Pro,31284,50485,869340,552248,1093286,930527,1138080,900716,1311809,1211170,1945381,1143386,5447416,5730296
2026-02-12,TOTAL,338154,338154,7869066,7869066,4617303,3959301,4617303,3959301,4123816,2581277,4123816,2581277,23488917,23488917
