date,oc_pcr_oi,oc_pcr_doi,oc_pcr_near_atm,oc_maxpain_dist_pct,oc_put_wall_dist_pct,oc_call_wall_dist_pct,oc_wall_build_pct,oc_near_put_doi_pct,oc_near_call_doi_pct,oc_straddle_pct,oc_dte_actual,oc_is_expiry,oc_oi_total,spot
2025-01-03,0.722884,0.387428,0.803990,0.019788,8.976348,10.394818,-4.511528,8.060686,20.860949,1.304533,6,0.000000,267161400.000000,24004.750000
2025-01-06,0.561332,-0.097403,1.096190,-0.990640,7.478177,5.860209,-4.678074,-27.183541,45.256422,1.651419,3,0.000000,301486575.000000,23616.050000
2025-01-07,0.693261,13.585228,0.801456,-0.388478,2.985925,3.341080,4.279725,30.056444,33.303060,1.018437,2,0.000000,330307350.000000,23707.900000
2025-01-08,0.716781,1.338353,0.797610,-0.046646,2.908318,1.313059,-11.449403,102.851705,130.438901,0.617376,1,0.000000,347568075.000000,23688.950000
2025-01-09,0.656211,-1.194853,0.884726,-0.099887,0.112639,0.099887,-22.856391,38.017301,279.697937,0.130491,0,1.000000,346277250.000000,23526.500000
2025-01-10,0.728963,0.781833,0.964789,-0.505729,6.109297,4.560101,1.054308,11.783834,18.244458,1.370377,6,0.000000,210916875.000000,23431.500000
2025-01-13,0.585518,0.332526,0.915631,-0.710605,4.703943,14.788432,-2.671900,7.442341,38.737701,1.178422,3,0.000000,303084450.000000,23085.950000
2025-01-14,0.801013,-102.713155,0.985897,-0.319079,0.759620,3.555179,8.373947,38.186305,7.287090,0.758542,2,0.000000,343561200.000000,23176.050000
2025-01-15,0.730538,-0.807375,0.864396,0.056864,0.056864,0.373925,-27.802331,107.017635,158.656096,0.478392,1,0.000000,345245025.000000,23213.200000
2025-01-16,0.727182,0.589820,0.828403,0.050618,0.050618,0.163866,157.960396,320.787039,192.640626,0.024022,0,1.000000,352994325.000000,23311.800000
2025-01-17,0.791936,0.643079,0.916834,-0.201696,5.185492,3.434009,-2.635341,13.502605,20.073869,1.425234,6,0.000000,191398950.000000,23203.200000
2025-01-20,1.014089,3.138047,0.973361,0.191692,5.760396,2.806841,4.856658,35.253273,4.780407,1.204553,3,0.000000,237628275.000000,23344.750000
2025-01-21,0.646114,-0.434322,1.000716,-0.761575,4.450231,4.236112,-5.883815,-22.527015,33.559672,1.124230,2,0.000000,260358675.000000,23024.650000
2025-01-22,0.811843,-41.634321,0.838310,0.023105,0.670903,1.488425,13.750709,96.757166,67.597586,0.530331,1,0.000000,285452400.000000,23155.350000
2025-01-23,1.051662,-13.668215,1.057825,0.023055,0.023055,0.192413,48.458083,115.069173,53.114013,0.032105,0,1.000000,317969175.000000,23205.350000
2025-01-24,0.756713,0.348431,0.935034,-0.899871,4.729736,3.931198,-3.605710,4.420522,28.255690,1.451139,6,0.000000,243184550.000000,23092.200000
2025-01-27,0.662382,0.207367,1.025969,-1.186422,3.631979,5.128750,-0.708151,0.452380,60.484818,1.348057,3,0.000000,277834650.000000,22829.150000
2025-01-28,0.888287,-1.966201,1.168428,-0.621808,4.169707,4.542138,8.045403,43.622856,-13.027398,1.215520,2,0.000000,290614375.000000,22957.250000
2025-01-29,1.020804,-1.953529,0.990843,0.272416,0.704137,3.613074,5.813587,65.377954,-7.359722,1.281132,1,0.000000,297152650.000000,23163.100000
2025-01-30,0.878156,3.020885,0.774464,0.212908,1.073141,0.002151,-22.307697,11.479164,15.247036,0.061077,0,1.000000,257790900.000000,23249.500000
2025-01-31,0.884825,1.058910,1.114219,0.461112,10.244849,10.386075,-0.359194,24.159993,15.004336,2.114351,6,0.000000,197105625.000000,23508.400000
2025-02-03,0.742256,0.603962,0.940501,-0.166731,9.678717,2.735108,-26.053551,18.525662,49.944538,0.991822,3,0.000000,335921775.000000,23361.050000
2025-02-04,1.125667,-0.966948,0.740940,0.586581,3.114041,1.098392,9.294163,40.062538,-34.499619,0.796150,2,0.000000,334754175.000000,23739.250000
2025-02-05,0.847909,-0.188713,0.662307,0.406393,2.938433,1.281635,-1.733715,20.718456,68.183524,0.613598,1,0.000000,368987700.000000,23696.300000
2025-02-06,0.758428,-1.443332,0.771953,0.014193,0.014193,0.197641,-0.518968,66.529612,128.949469,0.032834,0,1.000000,365390025.000000,23603.350000
2025-02-07,0.670436,0.494320,0.619352,-0.169992,4.498948,8.234525,0.438314,9.255550,24.345081,1.280987,6,0.000000,204175125.000000,23559.950000
2025-02-10,0.591217,0.356790,0.763032,-0.506381,3.770486,9.060116,-1.511741,7.207535,31.636684,1.176780,3,0.000000,260216475.000000,23381.600000
2025-02-11,0.528680,0.202648,0.978053,-0.772371,2.478350,4.023093,-6.648217,-1.092662,83.604312,1.012925,2,0.000000,297940875.000000,23071.800000
2025-02-12,0.641055,-1.680406,0.872225,-0.237576,2.365997,4.142936,19.187138,23.123326,68.597095,0.750697,1,0.000000,304360200.000000,23045.250000
2025-02-13,0.705118,0.313620,0.956224,-0.080759,0.136336,0.080759,-15.222581,18.482238,33.083063,0.084667,0,1.000000,264493275.000000,23031.400000
2025-02-14,0.641232,0.463793,0.849291,-0.308558,4.052684,11.211662,-3.098969,10.396224,21.537480,1.461888,6,0.000000,219960600.000000,22929.250000
2025-02-17,0.818570,13.862194,0.853794,-0.176398,4.179098,4.531893,6.424391,39.128219,5.972410,1.338008,3,0.000000,247041375.000000,22959.500000
2025-02-18,0.769219,0.242016,0.847003,-0.020483,4.119798,2.417489,-22.451742,25.396871,76.096113,1.035506,2,0.000000,262835250.000000,22945.300000
2025-02-19,0.707084,-14.046632,0.798226,-0.074565,1.887681,2.472866,-3.655224,41.113298,141.613620,0.716656,1,0.000000,254672625.000000,22932.900000
2025-02-20,0.830731,-0.151591,0.994610,0.057391,0.057391,0.160825,43.686445,89.032435,36.552308,0.060009,0,1.000000,238740975.000000,22913.150000
2025-02-21,0.733909,0.537327,0.904331,-0.895336,3.491417,5.282090,-3.408847,14.509577,33.712707,1.256147,6,0.000000,284397525.000000,22795.900000
2025-02-24,0.613543,0.241710,0.828532,-0.650236,0.236550,1.980415,-3.004393,11.685054,68.957597,0.950635,3,0.000000,350325975.000000,22553.350000
2025-02-25,0.662047,0.185827,0.883749,-0.676127,0.210888,0.676127,-17.833486,0.745910,28.212733,0.545736,2,0.000000,324102975.000000,22547.550000
2025-02-27,0.766346,0.170245,0.985462,-0.243734,0.199822,0.021956,-35.675940,39.504668,22.502207,0.018629,0,1.000000,284175225.000000,22545.050000
2025-02-28,0.659123,0.490025,1.033626,-0.792327,5.987426,1.696294,-3.916758,14.659208,29.522107,1.388493,6,0.000000,249999525.000000,22124.700000
2025-03-03,0.712598,1.277964,0.958942,-0.590887,5.964474,3.981591,-6.879178,19.957217,30.889195,1.092711,3,0.000000,282465975.000000,22119.300000
2025-03-04,0.792718,-11.809527,1.004592,-0.531413,2.638497,1.889945,12.385951,46.968563,58.509688,0.867876,2,0.000000,293800575.000000,22082.650000
2025-03-05,1.029434,-2.194300,0.968599,0.166985,1.510030,1.176060,5.142868,87.916923,-6.691250,0.697936,1,0.000000,308172750.000000,22337.300000
2025-03-06,1.067041,0.271838,0.939307,0.198273,0.198273,0.023509,35.182007,444.423186,-36.807876,0.038590,0,1.000000,299039175.000000,22544.700000
2025-03-07,1.079515,0.836847,0.889917,0.232790,4.666888,2.427669,-0.400801,19.274311,20.113860,1.231792,6,0.000000,246333900.000000,22552.500000
2025-03-10,0.785964,-0.120160,0.739332,-0.176756,2.049394,2.402906,-6.113651,-3.145718,54.065008,1.071891,3,0.000000,280098450.000000,22460.300000
2025-03-11,1.076107,-201.298866,0.983807,-0.009334,1.324124,2.231764,5.148790,46.371593,13.415181,0.920530,2,0.000000,325135650.000000,22497.900000
2025-03-12,0.862296,-1.411878,0.707285,0.091231,2.093856,2.356423,3.837422,-19.023855,47.773261,0.605238,1,0.000000,319071225.000000,22470.500000
2025-03-13,0.703351,-3.986335,0.799156,-0.012502,0.210741,0.012502,-80.476446,34.719103,121.961473,0.024557,0,1.000000,301729950.000000,22397.200000
2025-03-17,1.030985,1.092236,0.890722,0.038874,2.260232,4.403843,-3.245013,30.241465,22.447350,1.022047,3,0.000000,248306775.000000,22508.750000
2025-03-18,1.426255,18.219923,0.989643,0.369181,1.464026,0.725663,-0.336574,80.367493,-13.482907,0.793105,2,0.000000,303614025.000000,22834.300000
2025-03-19,1.245564,-0.759349,0.857379,0.251445,1.779322,1.712969,-41.383833,78.951447,65.255240,0.712646,1,0.000000,306328050.000000,22907.600000
2025-03-20,1.127956,2019.188679,0.789751,0.175286,0.822099,0.040318,-27.010834,321.940319,15.181190,0.036221,0,1.000000,290267550.000000,23190.650000
2025-03-21,1.093256,1.020097,0.850614,0.644100,1.500617,2.781965,3.042368,29.851975,13.294493,1.102337,6,0.000000,339576650.000000,23350.400000
2025-03-24,1.170086,3.696419,0.816333,1.092003,4.896157,5.670936,1.626272,119.732580,-86.901235,1.147586,3,0.000000,362746200.000000,23658.350000
2025-03-25,0.955747,-0.048207,0.743721,0.712546,2.825045,5.624951,-5.398164,17.531519,39.947270,0.934358,2,0.000000,396713075.000000,23668.650000
2025-03-26,0.820100,-10.576658,0.868535,-0.055989,2.072862,2.184840,-14.924583,-16.684899,67.633976,0.684213,1,0.000000,373592150.000000,23486.850000
2025-03-27,1.005112,0.330350,0.859919,-0.034122,2.509119,0.034122,-14.955193,13.104292,-16.724187,0.043659,0,1.000000,298720500.000000,23591.950000
2025-03-28,0.779219,0.653265,0.807809,0.720045,4.334091,7.996182,-2.637413,10.701088,22.907400,1.022775,6,0.000000,275655375.000000,23519.350000
2025-04-01,0.629022,0.255219,0.799654,-0.148064,2.873645,9.644863,1.268295,8.926345,57.412002,0.912556,2,0.000000,353795700.000000,23165.700000
2025-04-02,0.875840,-3.622075,0.842737,0.352943,1.424417,0.718530,5.106221,49.217858,7.283748,0.640527,1,0.000000,385044675.000000,23332.350000
2025-04-03,1.156367,-1.063464,1.306775,0.000430,0.000430,0.214623,54.100403,79.984895,22.062784,0.012688,0,1.000000,386690925.000000,23250.100000
2025-04-04,0.605512,0.275885,0.773433,-0.417168,3.948796,10.895481,-3.962889,3.431520,34.007694,1.045212,5,0.000000,302899125.000000,22904.450000
2025-04-07,0.576838,2.089083,1.150389,-1.752581,6.820807,14.612663,49.942310,-99.151622,240.198181,2.777778,2,0.000000,291848625.000000,22161.600000
2025-04-08,0.747756,62.206469,1.058444,-0.284658,6.815141,4.278294,-0.340490,33.271244,-6.876202,1.517804,1,0.000000,324382575.000000,22535.850000
2025-04-09,0.867124,13.975992,1.026622,-0.003795,0.219428,0.003795,-104.872448,199.796129,232.749378,0.012054,0,1.000000,349692750.000000,22399.150000
2025-04-11,0.805294,0.974864,0.857074,0.344087,10.638214,11.264185,9.088439,17.183837,6.077954,2.176222,6,0.000000,212485575.000000,22828.550000
2025-04-15,0.809186,0.822540,0.768131,0.336712,0.122382,2.878233,8.791641,61.380279,40.387621,0.848317,2,0.000000,275013150.000000,23328.550000
2025-04-16,0.860239,-0.020871,0.723385,0.585394,1.865411,2.401311,9.673276,72.149608,-23.578870,0.763956,1,0.000000,266389275.000000,23437.200000
2025-04-17,1.129122,4.094961,0.756369,0.635805,0.006918,0.202711,21.218598,112.943167,42.470871,0.026623,0,1.000000,332535375.000000,23851.650000
2025-04-21,1.114103,1.093074,0.810486,0.934901,4.665386,5.697072,-1.366376,30.417519,20.982591,1.033759,3,0.000000,320488200.000000,24125.550000
2025-04-22,1.065532,0.452097,0.869287,0.692052,4.829883,5.514694,20.735548,75.291526,46.417783,0.784740,2,0.000000,337918050.000000,24167.250000
2025-04-23,1.077939,1.273978,0.813541,0.735543,1.352093,2.758237,9.261766,94.504738,39.583977,0.570103,1,0.000000,361462425.000000,24328.950000
2025-04-24,0.792578,9.103393,0.694990,0.192604,0.192604,0.013610,-32.284673,-19.511965,22.339656,0.024539,0,1.000000,301116375.000000,24246.700000
2025-04-25,0.695633,0.567519,0.725808,-0.252295,2.243613,3.996156,-1.498476,8.782883,26.545967,1.417884,5,0.000000,245550975.000000,24039.350000
2025-04-28,1.185612,-9.163283,0.933689,0.322667,1.350268,2.760137,7.602138,47.785885,-8.441008,0.848799,2,0.000000,301521300.000000,24328.500000
2025-04-29,0.846396,-0.134767,0.692392,0.147724,0.147724,0.674106,-2.075250,17.082982,64.316121,0.459197,1,0.000000,342789300.000000,24335.950000
2025-04-30,1.007956,-1.459006,0.895534,-0.064929,0.140543,0.064929,-10.450491,73.550041,9.004546,0.066367,0,1.000000,348370050.000000,24334.200000
2025-05-02,0.694682,0.389530,0.696590,-0.013554,1.424012,6.790653,-2.552603,13.959745,25.974527,1.385814,6,0.000000,232130400.000000,24346.700000
2025-05-05,0.810934,1.241667,0.727527,0.249988,1.885234,6.290996,-0.577307,27.946311,24.944749,0.844400,3,0.000000,315002250.000000,24461.150000
2025-05-06,0.783619,0.448571,0.685042,-0.083677,1.557039,0.493856,-20.588557,9.384790,87.024353,0.630650,2,0.000000,335544000.000000,24379.600000
2025-05-07,0.871878,11.733588,0.667595,0.058982,0.468576,0.350613,23.070017,61.662737,62.969684,0.504006,1,0.000000,355009200.000000,24414.400000
2025-05-08,0.946176,-7.735410,1.151691,-0.313919,0.098048,0.519902,-42.399877,261.049602,70.265495,0.187651,0,1.000000,365941275.000000,24273.800000
2025-05-09,0.724585,0.396838,1.030280,-0.383206,13.987004,8.297234,4.087127,13.894441,34.347375,1.939145,6,0.000000,192610650.000000,24008.000000
2025-05-12,1.187234,7.473653,0.907060,1.302724,7.722059,4.314194,1.260858,51.100465,-6.151598,1.608244,3,0.000000,262259625.000000,24924.700000
2025-05-13,0.690695,-0.089911,0.721586,0.115345,2.353087,5.784156,-0.251539,-12.263979,37.298624,1.173390,2,0.000000,331672725.000000,24578.350000
2025-05-14,0.745445,-2.252785,0.666649,0.271214,2.703623,1.350393,5.781831,83.509906,86.145617,0.753236,1,0.000000,336160575.000000,24666.900000
2025-05-15,0.995738,-1.880726,0.742735,0.646793,0.048280,0.151224,20.633823,136.147564,-5.343951,0.089577,0,1.000000,350920050.000000,25062.100000
2025-05-16,0.760677,0.361690,0.651537,0.079137,0.079137,3.917697,-1.481837,12.282014,24.633366,1.425471,6,0.000000,221674125.000000,25019.800000
2025-05-19,0.602611,0.167129,0.668293,-0.018240,3.790070,4.227424,-3.765320,6.834583,39.596258,1.240507,3,0.000000,275010225.000000,24945.450000
2025-05-20,0.490600,0.097103,0.737224,-0.470347,2.770632,1.280592,-9.134548,1.519579,51.277045,0.958520,2,0.000000,328600725.000000,24683.900000
2025-05-21,0.639513,-0.536859,0.711066,0.054204,3.278262,2.766846,7.366875,26.602487,-25.922215,0.890243,1,0.000000,315676425.000000,24813.450000
2025-05-22,0.669235,1.591395,0.866170,0.039415,0.039415,0.163757,17.671447,134.067856,295.056547,0.053841,0,1.000000,331758300.000000,24609.700000
2025-05-23,1.020658,2.116454,1.006589,0.616220,3.432764,4.614506,-0.867461,26.754894,3.268707,1.643856,6,0.000000,288470100.000000,24853.150000
2025-05-26,1.010409,0.920808,0.746913,0.604572,4.004416,3.995216,4.417176,32.369910,8.022600,1.632525,3,0.000000,319837425.000000,25001.150000
2025-05-27,0.749267,-0.059853,0.871191,0.105534,3.327936,4.728070,-9.078104,-3.017674,34.193734,1.484722,2,0.000000,368110425.000000,24826.200000
2025-05-28,0.660620,-4.782833,0.896620,-0.192102,3.039901,5.040107,-10.732492,-2.296441,38.791984,0.901729,1,0.000000,355146750.000000,24752.450000
2025-05-29,0.736676,0.294822,0.767646,0.135301,0.135301,0.066040,-17.993388,17.854294,17.402237,0.116777,0,1.000000,307481325.000000,24833.600000
2025-05-30,0.579518,0.504423,0.823034,-0.199186,3.033046,8.279766,-0.852237,11.093046,18.445811,1.652277,6,0.000000,226355100.000000,24750.700000
2025-06-02,0.676422,1.326216,0.852205,0.067161,2.899266,5.192462,-0.409589,15.842712,17.251456,1.784428,3,0.000000,276069600.000000,24716.600000
2025-06-03,0.496563,0.054584,0.708099,-0.234287,2.210451,3.901396,-9.923272,-3.585733,41.746278,1.119079,2,0.000000,346741350.000000,24542.500000
2025-06-04,0.600513,-0.428493,0.703302,0.082046,2.519070,3.573488,8.875848,40.977447,24.543623,0.653935,1,0.000000,333364950.000000,24620.200000
2025-06-05,0.735502,-0.496018,0.741646,0.003636,0.205649,0.198377,5.993671,75.408051,20.078744,0.039190,0,1.000000,321858825.000000,24750.900000
2025-06-06,0.977226,1.366395,0.908644,0.412150,4.011711,3.987314,2.249735,28.147455,11.560662,1.342236,6,0.000000,236068875.000000,25003.050000
2025-06-09,0.939925,0.775717,0.743173,0.411103,4.394659,3.572453,-0.515171,25.779881,24.567641,1.067991,3,0.000000,284227650.000000,25103.200000
2025-06-10,0.875802,0.462889,0.675553,0.415268,4.398658,3.568121,-6.466412,22.594812,52.007769,0.711832,2,0.000000,317512725.000000,25104.250000
2025-06-11,0.871634,-0.322544,0.838723,0.164669,2.551171,3.415084,408.868413,2009.204338,427.900950,0.587477,1,0.000000,317913000.000000,25141.400000
2025-06-12,0.566636,-0.910135,0.820243,-0.047412,0.153486,0.047412,-14.641460,-11.882286,78.201725,0.052434,0,1.000000,321065550.000000,24888.200000
2025-06-13,0.712229,0.830409,0.806120,-0.329307,7.761766,5.183951,6.729315,10.634236,25.079807,1.451134,6,0.000000,204943125.000000,24718.600000
2025-06-16,1.111241,20.419618,1.070147,0.186399,8.604413,4.223037,5.627963,51.346722,-0.738230,1.097148,3,0.000000,257924550.000000,24946.500000
2025-06-17,0.836149,-0.360807,0.742340,0.013680,3.433735,4.613453,0.753184,-20.909946,49.415139,0.856221,2,0.000000,275871375.000000,24853.400000
2025-06-18,0.624360,-0.346194,0.585030,0.048565,3.272805,0.757495,-8.060509,4.061522,58.044536,0.660969,1,0.000000,297306675.000000,24812.050000
2025-06-19,0.940525,-16.651877,1.059700,-0.027225,0.174443,0.027225,-11.191641,95.734949,47.067592,0.022587,0,1.000000,348791175.000000,24793.250000
2025-06-20,1.120489,1.789890,0.861529,0.447588,0.447588,3.534509,3.478161,30.436339,11.599737,1.259537,6,0.000000,298930375.000000,25112.400000
2025-06-23,0.979884,0.217256,1.073565,-0.112526,3.891975,4.117028,5.474802,4.968839,34.774995,1.116054,3,0.000000,330568050.000000,24971.900000
2025-06-24,0.771810,-0.251269,0.824380,0.177086,4.170002,3.815831,-7.339272,23.688771,30.045264,0.874049,2,0.000000,355992625.000000,25044.350000
2025-06-25,1.129634,-1.362800,1.035589,0.177265,0.177265,2.991711,20.863851,57.451079,-6.694620,0.537538,1,0.000000,366457550.000000,25244.750000
2025-06-26,1.298560,0.557627,0.917872,0.387491,0.191788,0.003914,5.817186,35.832414,-44.772874,0.033074,0,1.000000,305349400.000000,25549.000000
2025-06-27,1.199301,1.173689,1.032800,0.342463,2.487733,3.363003,1.418748,28.357618,17.847110,1.079071,6,0.000000,234760275.000000,25637.800000
2025-06-30,0.641831,-0.146001,0.565854,0.066818,10.647979,3.852130,-3.916917,-12.218899,40.389578,0.999920,3,0.000000,299264025.000000,25517.050000
2025-07-01,0.736214,4.879170,0.680060,0.163653,0.163653,1.793922,4.732852,67.101366,33.399383,0.708251,2,0.000000,323677425.000000,25541.800000
2025-07-02,0.624197,-0.422873,0.640573,0.013358,1.781294,2.147454,-3.959289,-7.752870,116.922056,0.532935,1,0.000000,335187825.000000,25453.400000
2025-07-03,0.749809,-0.132751,0.878216,0.020862,0.020862,0.372757,43.848762,36.419397,-17.332480,0.044282,0,1.000000,309714825.000000,25405.300000
2025-07-04,0.757261,0.791834,0.889057,0.043203,1.810612,4.080751,-2.390736,17.472243,15.288048,1.069086,6,0.000000,216806100.000000,25461.000000
2025-07-07,0.797286,1.226829,0.826659,0.044381,1.811769,2.115760,-4.972403,24.419354,43.209783,0.900386,3,0.000000,242406900.000000,25461.300000
2025-07-08,0.935002,7.598176,0.806722,0.088158,0.479969,1.870898,8.338210,61.414307,7.525573,0.696836,2,0.000000,266375175.000000,25522.500000
2025-07-09,0.715032,-0.170809,0.711981,-0.093813,0.298711,2.056437,-10.765223,2.193822,83.176328,0.504394,1,0.000000,294720000.000000,25476.100000
2025-07-10,0.609677,-0.170940,0.772730,-0.176492,0.020706,0.176492,-13.152757,17.556525,83.536270,0.066258,0,1.000000,313948275.000000,25355.250000
2025-07-11,0.544393,0.380531,0.678301,-0.398213,4.571995,1.392255,-1.355317,10.537850,37.632832,0.987083,6,0.000000,233269575.000000,25149.850000
2025-07-14,0.541873,0.529536,0.752850,-0.269911,0.328120,1.665318,-0.794787,21.863880,37.552545,0.826679,3,0.000000,280461450.000000,25082.300000
2025-07-15,0.760239,-1.671071,0.918810,-0.016669,0.777114,3.191802,1.093626,46.404080,-16.485169,0.582835,2,0.000000,291424650.000000,25195.800000
2025-07-16,0.820133,17.050577,0.816863,0.047795,0.841066,1.142113,-2.321817,123.819369,114.793934,0.420434,1,0.000000,302452650.000000,25212.050000
2025-07-17,0.662757,-1.144917,0.833970,-0.153516,0.045597,0.352628,8.801570,-23.644476,32.864915,0.062521,0,1.000000,300356175.000000,25111.450000
2025-07-18,0.587948,0.454197,0.805287,-0.326813,3.878502,4.131622,-1.010396,10.797376,28.464109,1.035709,6,0.000000,209845575.000000,24968.400000
2025-07-21,0.857204,54.762981,1.008622,-0.037066,4.347029,3.624052,6.535241,60.804043,1.339731,0.741908,3,0.000000,246653325.000000,25090.700000
2025-07-22,0.699478,0.095817,0.715911,-0.156020,0.243008,0.156020,-12.417161,12.362527,77.241385,0.566221,2,0.000000,284678925.000000,25060.900000
2025-07-23,1.176272,-0.771471,1.046790,0.078906,0.475418,1.110631,7.015705,46.263140,-28.608289,0.396711,1,0.000000,275308050.000000,25219.900000
2025-07-24,0.703452,-0.512108,0.877677,-0.151224,0.048280,0.151224,-2.500406,-15.769611,45.902090,0.068231,0,1.000000,299315625.000000,25062.100000
2025-07-25,0.575040,0.282201,0.742646,-0.656279,3.369972,0.656279,-10.255802,7.846412,42.721873,0.974353,6,0.000000,300581400.000000,24837.000000
2025-07-28,0.510570,0.148266,0.767897,-0.685145,2.758813,1.292903,-2.960297,6.470686,66.164212,0.865244,3,0.000000,339574950.000000,24680.900000
2025-07-29,0.709868,-0.844391,0.808877,-0.116433,3.308073,0.720758,10.263858,32.452114,-26.347857,0.631519,2,0.000000,335089500.000000,24821.100000
2025-07-30,0.778101,-0.107804,0.818036,-0.180849,0.221484,0.583181,1.060323,46.969065,26.442582,0.474954,1,0.000000,321622575.000000,24855.050000
2025-07-31,0.987255,-0.087089,1.150241,-0.127784,0.074086,0.127784,15.082473,11.097614,-20.470918,0.095081,0,1.000000,289475550.000000,24768.350000
2025-08-01,0.570020,0.312584,0.752311,-0.548130,1.487257,1.769362,-2.122870,10.079892,35.528684,1.219604,6,0.000000,225770400.000000,24565.350000
2025-08-04,0.842443,17.729906,0.816238,0.092021,4.945849,1.121437,8.874431,46.380559,-8.505548,0.958631,3,0.000000,269219100.000000,24722.750000
2025-08-05,0.721221,-0.051811,0.720378,-0.001826,2.635139,1.421730,-6.701831,-1.670479,95.613126,0.734699,2,0.000000,290945625.000000,24649.550000
2025-08-06,0.603289,-0.087621,0.582880,-0.104988,2.336597,1.732712,-11.818551,-4.071365,104.558447,0.583539,1,0.000000,317270175.000000,24574.200000
2025-08-07,0.813685,-4.313902,0.796940,0.187631,0.187631,0.015653,-11.669236,73.646747,16.294831,0.066474,0,1.000000,344178150.000000,24596.150000
2025-08-08,0.476030,0.148963,0.647218,-0.561090,6.416618,2.613357,-4.219158,4.762574,36.118315,1.100426,6,0.000000,250359750.000000,24363.300000
2025-08-11,0.997649,-2.100190,0.970193,0.142566,4.413455,1.687814,7.010693,34.475693,-22.293337,0.839941,3,0.000000,281781600.000000,24585.050000
2025-08-12,0.646251,-0.330632,0.817802,-0.051455,1.990411,2.093321,-6.726393,-6.940120,47.595519,0.659523,2,0.000000,315745275.000000,24487.400000
2025-08-13,1.084378,-1.793257,0.962310,0.078597,0.078597,1.546142,13.385891,53.541818,-10.634786,0.503466,1,0.000000,338909550.000000,24619.350000
2025-08-14,0.931739,-0.355581,0.831327,-0.075920,0.127074,0.075920,-49.294465,0.172187,61.570802,0.067191,0,1.000000,351333375.000000,24631.300000
2025-08-18,0.874446,0.869794,0.930292,-0.092656,3.525151,0.494635,-1.267621,32.763981,21.807851,0.888775,3,0.000000,224687925.000000,24876.950000
2025-08-19,1.113093,4.050239,1.093841,-0.077460,0.322850,0.077460,9.543109,63.089182,11.542578,0.608471,2,0.000000,273874725.000000,24980.650000
2025-08-20,1.347550,6.768021,1.148878,0.201792,0.201792,1.794172,13.981200,87.027852,24.467143,0.432326,1,0.000000,317423025.000000,25050.550000
2025-08-21,1.050333,-1.173102,0.882397,-0.064783,0.134549,0.064783,-30.746156,-27.687217,29.826947,0.061394,0,1.000000,314294250.000000,25083.750000
2025-08-22,0.610224,0.219558,0.721104,-0.321269,3.498579,0.522314,-9.057021,6.782856,40.307094,0.938878,6,0.000000,306210600.000000,24870.100000
2025-08-25,0.772915,-1.077186,0.837865,-0.129167,3.876000,0.129167,13.519553,52.382412,-18.636320,0.637022,3,0.000000,307501350.000000,24967.750000
2025-08-26,0.567310,-4.223120,0.567270,-0.355899,2.881388,1.165221,-5.746818,-69.651985,96.187884,0.558230,2,0.000000,283507800.000000,24712.050000
2025-08-28,0.669699,-1.592256,0.903001,-0.200401,0.003673,0.404475,-11.982036,55.479900,135.449653,0.043876,0,1.000000,288357225.000000,24500.900000
2025-08-29,0.540630,0.431506,0.670216,-0.299466,3.794390,2.346393,-0.568677,13.963873,36.575167,0.718881,4,0.000000,297492375.000000,24426.850000
2025-09-01,1.150338,-2.145572,1.010548,0.101726,0.507816,1.522637,11.550402,56.074098,-7.937735,0.434720,1,0.000000,338413350.000000,24625.050000
2025-09-02,0.892796,-0.424888,0.839402,-0.082996,0.120425,0.082996,-28.700747,-14.509687,62.023300,0.090726,0,1.000000,356103450.000000,24579.600000
2025-09-03,1.244977,2.191449,1.080141,0.060894,0.870118,1.152941,3.452571,33.994692,15.922883,0.911590,6,0.000000,237725100.000000,24715.050000
2025-09-04,0.732370,0.064653,0.687901,-0.063475,0.947268,1.074217,-9.354595,6.986288,47.367869,0.808594,5,0.000000,324274275.000000,24734.300000
2025-09-05,0.756121,1.063359,0.722989,-0.036377,2.995028,1.046845,6.853727,32.607451,29.255696,0.686108,4,0.000000,354131025.000000,24741.000000
2025-09-08,0.868043,16.942418,0.827970,-0.108383,1.102605,0.915709,-3.459065,118.534385,63.473057,0.504377,1,0.000000,379323525.000000,24773.150000
2025-09-09,1.172040,-0.569649,1.120927,0.074793,0.074793,0.126264,44.322632,51.834621,-50.937431,0.068158,0,1.000000,364070850.000000,24868.600000
2025-09-10,1.107880,1.355092,1.048654,-0.107716,3.896593,4.112025,-0.356613,30.711834,18.080387,0.908578,6,0.000000,237724875.000000,24973.100000
2025-09-11,1.157308,1.329360,0.979641,0.021995,0.021995,3.977125,4.178703,31.820653,19.262779,0.762832,5,0.000000,313196850.000000,25005.500000
2025-09-12,1.330869,4.575874,1.095662,0.055746,0.453930,3.527913,4.667349,67.839394,8.838065,0.595285,4,0.000000,356493375.000000,25114.000000
2025-09-15,1.048968,-0.394698,0.932870,-0.122860,0.276036,0.122860,-21.417073,19.934818,90.233718,0.430209,1,0.000000,374570775.000000,25069.200000
2025-09-16,1.352412,0.049977,1.045311,0.154918,0.154918,0.043187,21.130838,28.886604,-70.516682,0.071120,0,1.000000,329850825.000000,25239.100000
2025-09-17,1.166831,0.963130,1.029287,0.119422,0.514207,2.644072,0.587867,27.811513,22.656612,0.845037,6,0.000000,199510050.000000,25330.250000
