date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2025-05-14,Client,81987,88295,468480,456217,22203370,20221806,22301077,20173826,1568321,635335,1501542,597182,45179299,45118139
2025-05-14,DII,49,241,83505,96896,0,2282,0,2323,0,0,17506,0,85836,116966
2025-05-14,FII,20526,18829,331492,331472,4666027,4594638,4652749,4617011,706253,395004,722628,411159,10713940,10753848
2025-05-14,Pro,52910,48107,631341,630233,38803164,36147767,38718735,36173333,2474431,1464239,2507329,1486237,79573852,79563974
2025-05-14,TOTAL,155472,155472,1514818,1514818,65672561,60966493,65672561,60966493,4749005,2494578,4749005,2494578,135552927,135552927
2025-05-15,Client,134164,148777,476021,529033,47564905,42211919,47916097,42141116,1638493,705999,1721280,647849,92731501,93104152
2025-05-15,DII,2100,19873,97793,98322,0,67,0,67,0,0,22587,0,99960,140849
2025-05-15,FII,51012,29730,453171,353172,13799892,11100317,13692651,11146729,810508,434905,792580,457832,26649805,26472694
2025-05-15,Pro,100935,89831,720254,766712,114599521,100042783,114355570,100067174,2812981,1644915,2725535,1680138,219921389,219684960
2025-05-15,TOTAL,288211,288211,1747239,1747239,175964318,153355086,175964318,153355086,5261982,2785819,5261982,2785819,339402655,339402655
2025-05-16,Client,57446,47499,508220,465371,9512564,8570973,9485872,8561358,2075114,713423,1965456,696409,21437740,21221965
2025-05-16,DII,1621,239,80691,98890,0,1678,0,678,26,0,4356,0,84016,104163
2025-05-16,FII,14806,24520,280667,309440,1980499,2022851,1998058,2058374,786879,403254,818235,427498,5488956,5636125
2025-05-16,Pro,37667,39282,653782,649659,12674557,12052471,12683690,12027563,2963223,1630668,3037195,1623438,30012368,30060827
2025-05-16,TOTAL,111540,111540,1523360,1523360,24167620,22647973,24167620,22647973,5825242,2747345,5825242,2747345,57023080,57023080
2025-05-19,Client,57450,59495,457929,435393,9887903,9264766,9829935,9264075,2021313,696806,1890767,694758,22386167,22174423
2025-05-19,DII,402,1227,98765,79404,0,2874,0,474,101,0,1150,0,102142,82255
2025-05-19,FII,14547,14810,298452,357120,2145161,2070731,2153088,2058831,744191,386707,772440,400556,5659789,5756845
2025-05-19,Pro,39947,36814,639948,623177,13653153,12807871,13703194,12822862,3008593,1674223,3109841,1662422,31823735,31958310
2025-05-19,TOTAL,112346,112346,1495094,1495094,25686217,24146242,25686217,24146242,5774198,2757736,5774198,2757736,59971833,59971833
2025-05-20,Client,101998,75831,473294,435964,11247937,12069387,11315766,12124704,1883741,766672,1717047,826938,26543029,26496250
2025-05-20,DII,14242,28765,112749,137213,0,942,0,2542,797,0,5550,0,128730,174070
2025-05-20,FII,15734,30984,339495,401917,3070212,3119964,3056714,3099974,794467,475404,836257,476158,7815276,7902004
2025-05-20,Pro,67409,63803,696351,646795,20070398,18937692,20016067,18900765,2981566,1870843,3101717,1809823,44624259,44538970
2025-05-20,TOTAL,199383,199383,1621889,1621889,34388547,34127985,34388547,34127985,5660571,3112919,5660571,3112919,79111294,79111294
2025-05-21,Client,115204,106857,434900,455777,24590821,21264640,24780334,21356044,1815302,804825,1821865,758254,49025692,49279131
2025-05-21,DII,2,16759,89151,92102,0,1365,0,548,0,2536,0,0,93054,109409
2025-05-21,FII,20123,18964,328897,302014,5078492,4360274,4971291,4276957,818861,453835,829935,470707,11060482,10869868
2025-05-21,Pro,73651,66400,634290,637345,38735717,32466912,38653405,32459642,3189753,1832915,3172116,1865150,76933238,76854058
2025-05-21,TOTAL,208980,208980,1487238,1487238,68405030,58093191,68405030,58093191,5823916,3094111,5823916,3094111,137112466,137112466
2025-05-22,Client,108478,87208,511137,454438,41608398,42465304,41582755,42403537,1674129,883569,1534648,909403,87251015,86971989
2025-05-22,DII,7771,10853,148217,174781,0,0,0,0,265,0,9916,916,156253,196466
2025-05-22,FII,21132,38852,352805,412247,9463768,8987993,9581105,9107007,733482,501393,777790,510757,20060573,20427758
2025-05-22,Pro,66330,66798,680388,651081,106063738,87743936,105972044,87686689,3074384,2055954,3159906,2019840,199684730,199556358
2025-05-22,TOTAL,203711,203711,1692547,1692547,157135904,139197233,157135904,139197233,5482260,3440916,5482260,3440916,307152571,307152571
2025-05-23,Client,101542,107435,522487,534922,12931678,9482519,13212567,9527848,1804061,753040,1928973,725065,25595327,26036810
2025-05-23,DII,5297,8354,222730,232859,0,1852,0,1452,2173,0,7002,0,232052,249667
2025-05-23,FII,32432,31320,484725,439784,2769646,2383795,2692135,2368508,801749,434919,785662,423958,6907266,6741367
2025-05-23,Pro,66824,58986,624219,646596,17539910,14416543,17336532,14386901,3315110,1760553,3201456,1799489,37723159,37429960
2025-05-23,TOTAL,206095,206095,1854161,1854161,33241234,26284709,33241234,26284709,5923093,2948512,5923093,2948512,70457804,70457804
2025-05-26,Client,90961,91591,751029,743867,10999331,9579339,11100051,9723402,1802816,733583,1903177,740741,23957059,24302829
2025-05-26,DII,21082,27917,748951,740892,0,535,0,3561,4093,0,4009,0,774661,776379
2025-05-26,FII,38317,35432,2149617,2134259,2362908,2456226,2245853,2340181,865193,465533,808028,412437,8337794,7976190
2025-05-26,Pro,63322,58742,810107,840686,15661554,15959740,15677889,15928696,3449175,1843453,3406063,1889391,37787351,37801467
2025-05-26,TOTAL,213682,213682,4459704,4459704,29023793,27995840,29023793,27995840,6121277,3042569,6121277,3042569,70856865,70856865
2025-05-27,Client,168369,160875,815203,746357,13606083,11567717,13657345,11714917,1651132,739664,1680263,798654,28548168,28758411
2025-05-27,DII,54050,31212,777092,818399,0,1638,0,1931,6661,0,500,0,839441,852042
2025-05-27,FII,64640,80747,2093510,2124844,3728849,3482669,3707972,3396279,748585,443892,721952,413421,10562145,10445215
2025-05-27,Pro,107876,122101,945972,942177,24709790,19592356,24679405,19531253,3335907,1961310,3339570,1932791,50653211,50547297
2025-05-27,TOTAL,394935,394935,4631777,4631777,42044722,34644380,42044722,34644380,5742285,3144866,5742285,3144866,90602965,90602965
2025-05-28,Client,89115,82483,832426,786188,17941852,15329555,17499245,14935738,1546029,689581,1579368,685923,36428558,35568945
2025-05-28,DII,39428,36742,975415,958582,0,0,0,0,7922,0,0,0,1022765,995324
2025-05-28,FII,41706,53274,1525706,1588275,3828315,3513639,4091198,3798479,610062,331310,629628,371877,9850738,10532731
2025-05-28,Pro,67102,64852,887248,887750,30439160,26948836,30618884,27057813,3158360,1676552,3113377,1639643,63177258,63382319
2025-05-28,TOTAL,237351,237351,4220795,4220795,52209327,45792030,52209327,45792030,5322373,2697443,5322373,2697443,110479319,110479319
2025-05-29,Client,166068,173355,901536,882673,47057490,38525120,47401990,38533306,1040619,486584,1218915,484422,88177417,88694661
2025-05-29,DII,38699,13412,715885,731979,0,750,0,0,20859,0,1550,0,776193,746941
2025-05-29,FII,45845,61418,745935,773095,12444170,10898370,12414243,10937266,400850,231064,397280,249777,24766234,24833079
2025-05-29,Pro,94280,96707,1160756,1136365,111951827,86226058,111637254,86179726,2178704,1213353,2023287,1196802,202824978,202270141
2025-05-29,TOTAL,344892,344892,3524112,3524112,171453487,135650298,171453487,135650298,3641032,1931001,3641032,1931001,316544822,316544822
2025-05-30,Client,74064,70166,418745,349078,8118639,7495196,8254963,7590641,1123740,401698,1031351,436543,17632082,17732742
2025-05-30,DII,344,1606,85343,139337,0,0,0,0,0,0,16344,0,85687,157287
2025-05-30,FII,17975,23696,379998,390094,1829811,1754927,1763734,1710338,356322,202295,387761,216387,4541328,4492010
2025-05-30,Pro,39329,36244,572242,577819,10810210,9631199,10739963,9580343,1800167,1033125,1844773,984188,23886272,23763330
2025-05-30,TOTAL,131712,131712,1456328,1456328,20758660,18881322,20758660,18881322,3280229,1637118,3280229,1637118,46145369,46145369
2025-06-02,Client,83454,83268,344853,331105,11127664,8335327,11350811,8431337,1106782,393636,1039749,394355,21391716,21630625
2025-06-02,DII,5442,70,46222,69991,0,0,0,0,206,1678,108751,0,53548,178812
2025-06-02,FII,19484,24866,257633,251613,2586853,2303471,2514519,2210502,438093,226672,419553,241467,5832206,5662520
2025-06-02,Pro,47271,47447,490311,486310,17214008,12482450,17063195,12479409,1865835,972205,1842863,958369,33072080,32877593
2025-06-02,TOTAL,155651,155651,1139019,1139019,30928525,23121248,30928525,23121248,3410916,1594191,3410916,1594191,60349550,60349550
2025-06-03,Client,98262,90849,366798,305923,11586164,9650599,11393171,9561768,1068672,349394,938881,394744,23119889,22685336
2025-06-03,DII,4994,187,49226,77281,0,0,0,0,100,0,30202,1678,54320,109348
2025-06-03,FII,19387,33475,281679,325179,3254671,3204534,3329166,3265592,406649,232779,441153,247545,7399699,7642110
2025-06-03,Pro,54818,52950,499512,488832,21119436,16686405,21237934,16714178,1649663,994304,1714848,932510,41004138,41141252
2025-06-03,TOTAL,177461,177461,1197215,1197215,35960271,29541538,35960271,29541538,3125084,1576477,3125084,1576477,71578046,71578046
2025-06-04,Client,53448,54202,315707,299162,14194759,11768160,14230575,11699783,1072366,380423,1029665,362191,27784863,27675578
2025-06-04,DII,190,835,44409,74980,0,0,0,0,104,0,17146,0,44703,92961
2025-06-04,FII,12812,12593,232614,240180,2684878,2422972,2714947,2488819,371322,184447,396083,228516,5909045,6081138
2025-06-04,Pro,28333,27153,447872,426280,25030214,18914198,24964329,18916728,1626506,850994,1627404,825157,46898117,46787051
2025-06-04,TOTAL,94783,94783,1040602,1040602,41909851,33105330,41909851,33105330,3070298,1415864,3070298,1415864,80636728,80636728
2025-06-05,Client,95254,95220,367047,351720,46062149,35049255,46234309,35154210,1170152,414594,1154286,386746,83158451,83376491
2025-06-05,DII,99,5600,61075,67139,0,0,0,0,0,0,21835,0,61174,94574
2025-06-05,FII,17911,21964,273430,279769,10816243,7735827,10764849,7713316,446718,227079,465382,250187,19517208,19495467
2025-06-05,Pro,53495,43975,480327,483251,102049655,78547645,101928889,78465201,1869812,997482,1845179,1002222,183998416,183768717
2025-06-05,TOTAL,166759,166759,1181879,1181879,158928047,121332727,158928047,121332727,3486682,1639155,3486682,1639155,286735249,286735249
2025-06-06,Client,136444,143589,518478,544764,13157464,9284019,13306275,9216283,1698753,598050,1733890,541224,25393208,25486025
2025-06-06,DII,1398,1122,84262,86929,0,300,0,0,0,0,13650,0,85960,101701
2025-06-06,FII,42683,28425,379323,324226,3010260,2434399,2984115,2459130,646207,312882,655078,333373,6825754,6784347
2025-06-06,Pro,76936,84325,672414,698558,20090508,14428208,19967842,14471513,2791310,1404095,2733652,1440430,39463471,39396320
2025-06-06,TOTAL,257461,257461,1654477,1654477,36258232,26146926,36258232,26146926,5136270,2315027,5136270,2315027,71768393,71768393
2025-06-09,Client,52334,47287,439362,435847,7582460,6227525,7490580,6158757,1814011,561897,1763343,526007,16677589,16421821
2025-06-09,DII,3155,95,77656,68797,0,0,0,0,5033,0,5636,0,85844,74528
2025-06-09,FII,16087,19224,282805,282816,1540934,1509316,1567208,1523258,615880,268874,625231,301270,4233896,4319007
2025-06-09,Pro,27478,32448,550387,562750,11390136,9940590,11455742,9995416,2613901,1284453,2654615,1287947,25806945,25988918
2025-06-09,TOTAL,99054,99054,1350210,1350210,20513530,17677431,20513530,17677431,5048825,2115224,5048825,2115224,46804274,46804274
2025-06-10,Client,49111,46582,409467,398479,7792654,7218419,7746594,7263927,1716752,530089,1613661,533425,17716492,17602668
2025-06-10,DII,0,2899,80461,50895,0,0,0,0,0,0,8475,0,80461,62269
2025-06-10,FII,13314,10476,265753,310595,2022091,2486809,2027236,2460012,637883,286895,676031,315980,5712745,5800330
2025-06-10,Pro,25246,27714,521922,517634,14275630,13279834,14316545,13261123,2438267,1249331,2494735,1216910,31790230,31834661
2025-06-10,TOTAL,87671,87671,1277603,1277603,24090375,22985062,24090375,22985062,4792902,2066315,4792902,2066315,55299928,55299928
2025-06-11,Client,57272,65035,402682,395494,18211141,14271409,18429660,14459818,1805526,640281,1705271,640877,35388311,35696155
2025-06-11,DII,10,3455,80201,62144,0,0,0,0,0,0,10506,0,80211,76105
2025-06-11,FII,17968,11493,264808,281131,3805820,3345155,3646519,3201738,748261,357149,777366,379976,8539161,8298223
2025-06-11,Pro,35049,30316,533084,542006,31027358,25905098,30968140,25860106,2588493,1389991,2649137,1366568,61479073,61416273
2025-06-11,TOTAL,110299,110299,1280775,1280775,53044319,43521662,53044319,43521662,5142280,2387421,5142280,2387421,105486756,105486756
2025-06-12,Client,106152,94221,411938,389804,43674059,43026967,43666652,43160174,1610336,628207,1405412,700861,89457659,89417124
2025-06-12,DII,8715,1546,93525,76204,0,5083,0,1750,0,0,12710,0,107323,92210
2025-06-12,FII,20068,32997,268516,364759,9778224,10153772,9843280,10137589,711801,414720,775254,425628,21347101,21579507
2025-06-12,Pro,56062,62233,618027,561239,102052330,91625340,101994681,91511649,2486802,1542978,2615563,1459416,198381539,198204781
2025-06-12,TOTAL,190997,190997,1392006,1392006,155504613,144811162,155504613,144811162,4808939,2585905,4808939,2585905,309293622,309293622
2025-06-13,Client,75215,71926,357122,355854,9610277,8695958,9732189,8685675,1525476,681369,1444326,684565,20945417,20974535
2025-06-13,DII,10531,717,115964,105643,0,3000,0,2000,0,0,12849,0,129495,121209
2025-06-13,FII,20830,25561,294195,342746,2446215,2317442,2441140,2328073,753655,414360,750709,432121,6246697,6320350
2025-06-13,Pro,50093,58465,562717,525755,15363964,12115025,15247127,12115677,2558860,1581816,2630107,1560859,32232475,32137990
2025-06-13,TOTAL,156669,156669,1329998,1329998,27420456,23131425,27420456,23131425,4837991,2677545,4837991,2677545,59554084,59554084
2025-06-16,Client,78409,89437,361422,365522,12593214,9057949,12765355,8992030,1663473,656342,1676919,584138,24410809,24473401
2025-06-16,DII,25,6463,82482,111488,0,12,0,0,52,70,21577,0,82641,139528
2025-06-16,FII,20827,18361,283169,242017,2945310,2469777,2947171,2497712,776396,379310,782078,397321,6874789,6884660
2025-06-16,Pro,57601,42601,506182,514228,19290361,14006104,19116359,14044100,2731933,1387972,2691280,1442235,37980153,37850803
2025-06-16,TOTAL,156862,156862,1233255,1233255,34828885,25533842,34828885,25533842,5171854,2423694,5171854,2423694,69348392,69348392
2025-06-17,Client,54679,50121,331245,322794,8764408,8513464,8616629,8566050,1606763,621335,1490187,624719,19891894,19670500
2025-06-17,DII,0,357,93770,66472,0,341,0,0,0,70,10614,0,94181,77443
2025-06-17,FII,19644,17384,229226,255335,2524833,2512514,2511013,2485954,696381,364667,722111,392207,6347265,6384004
2025-06-17,Pro,30875,37336,473295,482935,17377735,14061703,17539334,14036018,2523241,1449385,2603473,1418531,35916234,36117627
2025-06-17,TOTAL,105198,105198,1127536,1127536,28666976,25088022,28666976,25088022,4826385,2435457,4826385,2435457,62249574,62249574
2025-06-18,Client,64693,66119,356450,330810,18029139,17876206,18001389,17869732,1723329,678202,1677928,681040,38728019,38627018
2025-06-18,DII,139,3863,93141,101783,0,0,0,0,0,0,4204,0,93280,109850
2025-06-18,FII,17825,17475,249904,277333,3790494,3918492,3836671,3947997,777614,395155,786447,397440,9149484,9263363
2025-06-18,Pro,42302,37502,480219,469788,29051394,29035546,29032967,29012515,2727755,1479518,2760119,1474395,62816734,62787286
2025-06-18,TOTAL,124959,124959,1179714,1179714,50871027,50830244,50871027,50830244,5228698,2552875,5228698,2552875,110787517,110787517
2025-06-19,Client,51732,56540,389050,402460,35822056,35977132,35970698,36188238,1617100,775534,1592028,785612,74632604,74995576
2025-06-19,DII,1644,1950,143770,119445,0,678,0,678,6,0,18981,0,146098,141054
2025-06-19,FII,18351,16180,285448,291058,9366502,8652536,9268833,8580328,753167,447158,736631,443412,19523162,19336442
2025-06-19,Pro,35856,32913,545750,551055,91187234,85512041,91136261,85373143,2913824,1669006,2936457,1662674,181863711,181692503
2025-06-19,TOTAL,107583,107583,1364018,1364018,136375792,130142387,136375792,130142387,5284097,2891698,5284097,2891698,276165575,276165575
2025-06-20,Client,106654,112752,532781,578082,12896428,9090039,13075802,9066777,1976006,892458,2248080,843923,25494366,25925416
2025-06-20,DII,0,11684,259956,242912,0,0,0,0,32,0,18945,0,259988,273541
2025-06-20,FII,35053,34459,633650,555767,3377686,3179386,3425111,3240084,1133574,549639,1061657,534341,8908988,8851419
2025-06-20,Pro,74368,57180,738892,788518,19554769,15111908,19327970,15074472,3859956,2001854,3640886,2065687,41341747,40954713
2025-06-20,TOTAL,216075,216075,2165279,2165279,35828883,27381333,35828883,27381333,6969568,3443951,6969568,3443951,76005089,76005089
2025-06-23,Client,114511,104266,789883,779887,12471953,11117502,12439839,11204221,2054929,918520,2116456,910033,27467298,27554702
2025-06-23,DII,32840,30969,642825,656013,0,7600,0,0,764,70,8908,0,684099,695890
2025-06-23,FII,34459,40798,2233897,2218769,3282982,3238706,3258965,3190012,1058414,559982,998244,541564,10408440,10248352
2025-06-23,Pro,67846,73623,1080760,1092696,23389901,17670472,23446032,17640047,4019232,2114971,4009731,2141946,48343182,48404075
2025-06-23,TOTAL,249656,249656,4747365,4747365,39144836,32034280,39144836,32034280,7133339,3593543,7133339,3593543,86903019,86903019
2025-06-24,Client,150226,146428,930020,937435,16998838,15329037,16937405,15283075,2159806,920297,2266900,938024,36488224,36509267
2025-06-24,DII,45569,43487,915644,896909,0,1700,0,0,0,0,254,0,962913,940650
2025-06-24,FII,69196,75960,2184599,2165651,5320429,5863391,5420738,5947368,1182851,560171,1151990,550564,15180637,15312271
2025-06-24,Pro,100756,99872,1188014,1218282,33343442,30687201,33304566,30650886,4177699,2157878,4101212,2149758,71654990,71524576
2025-06-24,TOTAL,365747,365747,5218277,5218277,55662709,51881329,55662709,51881329,7520356,3638346,7520356,3638346,124286764,124286764
2025-06-25,Client,78355,94224,816434,860915,21187796,15933136,21283389,15966934,1837114,844994,1974241,806026,40697829,40985729
2025-06-25,DII,37015,41089,1050850,995385,0,0,0,0,8588,0,1264,0,1096453,1037738
2025-06-25,FII,37186,34585,1557341,1516748,4863380,5034883,4784254,4986249,874029,409300,865620,435709,12776119,12623165
2025-06-25,Pro,63676,46334,959099,1010676,34568302,31776925,34551835,31791761,3739845,1871377,3618451,1883936,72979224,72902993
2025-06-25,TOTAL,216232,216232,4383724,4383724,60619478,52744944,60619478,52744944,6459576,3125671,6459576,3125671,127549625,127549625
2025-06-26,Client,149440,173798,994451,1055641,53559965,44348171,53876985,44378659,1201523,561384,1462152,559315,100814934,101506550
2025-06-26,DII,9633,10640,887500,842144,0,3333,0,3333,14875,0,1851,0,915341,857968
2025-06-26,FII,68268,44109,770302,740146,16387814,15972046,16274112,15908242,536971,284147,476630,277300,34019548,33720539
2025-06-26,Pro,99484,98278,1261240,1275562,122662635,115571432,122459317,115604748,2359206,1206336,2171942,1215252,243160333,242825099
2025-06-26,TOTAL,326825,326825,3913493,3913493,192610414,175894982,192610414,175894982,4112575,2051867,4112575,2051867,378910156,378910156
2025-06-27,Client,56755,59455,443160,432109,9767679,7859009,9849850,7826931,1207442,401141,1151570,423750,19735186,19743665
2025-06-27,DII,3094,2412,126447,174707,0,3400,0,0,0,0,26916,0,132941,204035
2025-06-27,FII,13885,12436,429529,398191,2144669,2253673,2175062,2290168,520789,249733,556952,285971,5612278,5718780
2025-06-27,Pro,33779,33210,592007,586136,13362974,11450256,13250410,11449239,1740379,966128,1733172,907281,28145523,27959448
2025-06-27,TOTAL,107513,107513,1591143,1591143,25275322,21566338,25275322,21566338,3468610,1617002,3468610,1617002,53625928,53625928
2025-06-30,Client,72677,79436,359531,317981,10339805,11107989,10267300,11158116,1017472,335563,945993,359231,23233037,23128057
2025-06-30,DII,1500,204,47588,58414,0,636,0,636,0,0,16776,0,49724,76030
2025-06-30,FII,15873,20478,205180,253083,2667880,2783751,2714705,2806852,387914,181555,392542,176297,6242153,6363957
2025-06-30,Pro,42523,32455,436891,419712,17656748,15396010,17682428,15322782,1384552,739095,1434627,720685,35655819,35612689
2025-06-30,TOTAL,132573,132573,1049190,1049190,30664433,29288386,30664433,29288386,2789938,1256213,2789938,1256213,65180733,65180733
2025-07-01,Client,34926,38971,373238,332203,8616820,7493546,8573531,7599346,1098928,368862,1038068,380029,17986320,17962148
2025-07-01,DII,568,894,43628,60666,0,1084,0,1084,0,183,65950,0,45463,128594
2025-07-01,FII,11985,12568,221427,242897,2101178,2464820,2067001,2347998,430450,188629,440470,200520,5418489,5311454
2025-07-01,Pro,29826,24872,443512,446039,14598980,13393062,14676446,13404084,1548006,771787,1532896,748912,30785173,30833249
2025-07-01,TOTAL,77305,77305,1081805,1081805,25316978,23352512,25316978,23352512,3077384,1329461,3077384,1329461,54235445,54235445
2025-07-02,Client,76294,64181,376143,363348,17770444,20259019,17578184,20216433,1150492,390766,1079039,415901,40023158,39717086
2025-07-02,DII,2881,1319,52899,65158,0,76,0,876,0,0,55396,0,55856,122749
2025-07-02,FII,9762,20277,254604,242586,4416955,5240670,4508477,5231825,433732,206944,435278,202968,10562667,10641411
2025-07-02,Pro,36289,39449,464327,476881,28191416,27592885,28292154,27643516,1576321,817698,1590832,796539,58678936,58839371
2025-07-02,TOTAL,125226,125226,1147973,1147973,50378815,53092650,50378815,53092650,3160545,1415408,3160545,1415408,109320617,109320617
2025-07-03,Client,67223,59334,312953,302870,50055535,42511261,50376289,42751721,1021140,334261,964853,345950,94302373,94801017
2025-07-03,DII,2593,617,39373,49243,0,0,0,0,0,0,51397,0,41966,101257
2025-07-03,FII,15255,27841,221985,224673,10434159,9983618,10178090,9897037,393142,183293,402062,180633,21231452,20910336
2025-07-03,Pro,43200,40479,400968,398493,108433161,92588213,108368476,92434334,1446163,725503,1442133,716474,203637208,203400389
2025-07-03,TOTAL,128271,128271,975279,975279,168922855,145083092,168922855,145083092,2860445,1243057,2860445,1243057,319212999,319212999
2025-07-04,Client,57698,51541,328052,321652,9853576,9630155,10038028,9665935,1201441,466104,1148010,472634,21537026,21697800
2025-07-04,DII,0,1865,31283,41270,0,2101,0,1600,0,0,29091,0,33384,73826
2025-07-04,FII,10667,14547,194214,199991,1909059,2213268,1905195,2225189,127515,59904,129363,59543,4514627,4533828
2025-07-04,Pro,30034,30446,420500,411136,14660615,13344759,14480027,13297559,1730242,881119,1752734,874950,31067269,30846852
2025-07-04,TOTAL,98399,98399,974049,974049,26423250,25190283,26423250,25190283,3059198,1407127,3059198,1407127,57152306,57152306
2025-07-07,Client,45568,39756,246057,240311,9179799,7592828,9093789,7581037,972220,335200,910273,325003,18371672,18190169
2025-07-07,DII,41,161,33879,40780,0,0,0,0,4700,162,29360,0,38782,70301
2025-07-07,FII,11073,14489,186239,191325,2013376,1925763,2023596,1935500,130527,54551,130068,55113,4321529,4350091
2025-07-07,Pro,21528,23804,341883,335642,13779233,11386257,13855023,11388311,1391096,656248,1428842,666045,27576245,27697667
2025-07-07,TOTAL,78210,78210,808058,808058,24972408,20904848,24972408,20904848,2498543,1046161,2498543,1046161,50308228,50308228
2025-07-08,Client,49280,42881,310580,287835,9093857,6967931,9092308,6916565,1070553,487264,1019658,490161,17979465,17849408
2025-07-08,DII,116,149,44079,57603,0,6631,0,3134,0,0,19980,0,50826,80866
2025-07-08,FII,10264,11674,224565,251112,1939647,1801169,1946869,1808393,151078,72216,155047,74183,4198939,4247278
2025-07-08,Pro,22697,27653,431324,413998,14438942,11368127,14433269,11415766,1715445,996091,1742391,991227,28972626,29024304
2025-07-08,TOTAL,82357,82357,1010548,1010548,25472446,20143858,25472446,20143858,2937076,1555571,2937076,1555571,51201856,51201856
2025-07-09,Client,42117,40237,305084,297939,17436017,14863774,17334667,14902897,1172300,461184,1122995,465554,34280476,34164289
2025-07-09,DII,18,0,51019,52497,0,1700,0,1700,1000,0,23101,0,53737,77298
2025-07-09,FII,9000,14192,240056,251800,3025050,2773227,3045182,2772142,195391,108918,188452,91660,6351642,6363428
2025-07-09,Pro,25690,22396,425666,419589,27774295,22271062,27855513,22233024,1810715,1014838,1844858,1027726,53322266,53403106
2025-07-09,TOTAL,76825,76825,1021825,1021825,48235362,39909763,48235362,39909763,3179406,1584940,3179406,1584940,94008121,94008121
2025-07-10,Client,54159,45765,287637,262953,39248770,39540440,39331128,39705020,975034,400818,929575,424520,80506858,80698961
2025-07-10,DII,165,29,57314,42275,0,1576,0,2576,14,0,8221,0,59069,53101
2025-07-10,FII,12753,22297,233246,292655,5502680,6500730,5518153,6449861,199924,99831,177138,82004,12549164,12542108
2025-07-10,Pro,33883,32869,401838,382152,82268947,74271684,82171116,74156973,1557677,903799,1617715,897924,159437828,159258749
2025-07-10,TOTAL,100960,100960,980035,980035,127020397,120314430,127020397,120314430,2732649,1404448,2732649,1404448,252552919,252552919
2025-07-11,Client,63212,49378,345023,332793,9474531,10154039,9460454,10249679,1315685,598136,1226736,632948,21950626,21951988
2025-07-11,DII,2610,0,69742,67079,0,0,0,3693,2607,0,45407,0,74959,116179
2025-07-11,FII,12806,31317,249391,280103,1583899,1715650,1620345,1697449,187198,92592,186826,84859,3841536,3900899
2025-07-11,Pro,36563,34496,485734,469915,14848707,13331281,14826338,13250149,2221452,1293198,2267973,1266119,32216935,32114990
2025-07-11,TOTAL,115191,115191,1149890,1149890,25907137,25200970,25907137,25200970,3726942,1983926,3726942,1983926,58084056,58084056
2025-07-14,Client,52311,40487,304081,288882,10668644,11017430,10720401,11027268,1132320,480383,1100010,465945,23655169,23642993
2025-07-14,DII,5000,3384,55278,82687,0,2010,0,3562,5979,0,30219,0,68267,119852
2025-07-14,FII,15061,32363,263635,263640,1818122,1735509,1843658,1761597,184919,90081,187913,84037,4107327,4173208
2025-07-14,Pro,34904,31042,453296,441081,17120877,14910512,17043584,14873034,1992891,1053094,1997967,1073576,35565574,35460284
2025-07-14,TOTAL,107276,107276,1076290,1076290,29607643,27665461,29607643,27665461,3316109,1623558,3316109,1623558,63396337,63396337
2025-07-15,Client,49342,46022,357282,342174,12263830,9884493,12290733,9827355,1282789,454045,1306245,442370,24291781,24254899
2025-07-15,DII,181,28,54716,62186,0,448,0,2501,0,0,13101,0,55345,77816
2025-07-15,FII,12640,13398,271960,268838,2167422,1911385,2144475,1910325,198312,77136,197906,79304,4638855,4614246
2025-07-15,Pro,30115,32830,463195,473955,21150147,16851375,21146191,16907520,2193718,1069796,2157567,1079303,41758346,41797366
2025-07-15,TOTAL,92278,92278,1147153,1147153,35581399,28647701,35581399,28647701,3674819,1600977,3674819,1600977,70744327,70744327
2025-07-16,Client,40264,39403,363520,343359,20236626,17019640,20207377,17004385,1421612,485754,1366975,485448,39567416,39446947
2025-07-16,DII,2052,0,89933,67592,0,0,0,0,0,0,6133,0,91985,73725
2025-07-16,FII,10091,13783,255893,304568,2340103,2016002,2340828,2014074,223560,92819,224712,90960,4938468,4988925
2025-07-16,Pro,25044,24265,473955,467782,30397778,24484514,30426302,24501697,2328746,1168945,2376098,1171110,58878982,58967254
2025-07-16,TOTAL,77451,77451,1183301,1183301,52974507,43520156,52974507,43520156,3973918,1747518,3973918,1747518,103476851,103476851
2025-07-17,Client,44804,41840,358154,330877,35735614,37934878,35787996,38094970,1323346,463227,1268530,479827,75860023,76004040
2025-07-17,DII,2019,0,79337,90887,1500,114,0,114,6008,0,2667,0,88978,93668
2025-07-17,FII,10039,20274,271852,285853,4267300,4491906,4249778,4435935,199968,87784,202785,88152,9328849,9282777
2025-07-17,Pro,34763,29511,458217,459943,69403623,68111805,69370263,68007684,2230670,1163186,2286010,1146218,141402264,141299629
2025-07-17,TOTAL,91625,91625,1167560,1167560,109408037,110538703,109408037,110538703,3759992,1714197,3759992,1714197,226680114,226680114
2025-07-18,Client,66451,59453,363954,334933,9410099,10379831,9440936,10472611,1481492,614958,1392866,634715,22316785,22335514
