date,open,high,low,close,bars,first15_open,first15_close,first15_high,first15_low,first30_close,first30_high,first30_low,first60_close,first60_high,first60_low,prev_close,gap_pct,oc_ret_pct,cc_ret_pct,first15_ret_pct,first30_ret_pct,first60_ret_pct,first15_range_pct,day_range_pct,oc_ret_sign,cc_ret_sign,first15_ret_sign,first30_ret_sign,first60_ret_sign
2018-05-17,10775.3999,10777.2,10664.5,10677.7999,25,10775.3999,10764.5,10777.2,10745.8999,10742.2999,10777.2,10739.2,10722.1,10777.2,10715.6,10743.1,0.3006571659949175,-0.9057668476879486,-0.6078329346278112,-0.10115541048272689,-0.30718117477941925,-0.49464428693732265,0.29047738636596104,1.045900857934755,DOWN,DOWN,DOWN,DOWN,DOWN
2018-05-18,10670.6,10674.8999,10589.0,10605.5,25,10670.6,10655.6,10674.8999,10648.2999,10636.3999,10674.8999,10631.1,10640.6,10674.8999,10631.1,10677.7999,-0.06742868444275318,-0.6100875302232336,-0.6771048406704079,-0.14057316364590558,-0.3205077502670892,-0.28114632729181116,0.24928307686540926,0.8050147133244648,DOWN,DOWN,DOWN,DOWN,DOWN
2018-05-21,10609.5,10621.7,10505.7,10520.7999,25,10609.5,10590.7,10621.7,10567.0,10613.5,10621.7,10567.0,10576.3999,10621.7,10567.0,10605.5,0.03771627928904814,-0.8360441114095859,-0.7986431568525767,-0.1771996795324876,0.03770205947499882,-0.3119854847070989,0.5155756633206158,1.093359724774966,DOWN,DOWN,DOWN,FLAT,DOWN
2018-05-22,10517.2999,10558.6,10490.5,10543.2,25,10517.2999,10499.3999,10532.5,10495.3999,10531.5,10532.5,10490.5,10541.7999,10558.6,10490.5,10520.7999,-0.03326743245064474,0.24626187563597715,0.21291251818220353,-0.17019577429754226,0.13501659299455768,0.23294952347988096,0.35275308636962666,0.6475045938359175,UP,UP,DOWN,UP,UP
2018-05-23,10523.2,10533.5,10417.7999,10429.2,25,10523.2,10518.2,10533.5,10511.7,10514.7,10533.5,10511.2,10489.6,10533.5,10480.7,10543.2,-0.18969572805220425,-0.8932644062642542,-1.0812656498975644,-0.04751406416299224,-0.08077390907708681,-0.3192945111753113,0.20716131975063926,1.0994763950129238,DOWN,DOWN,FLAT,FLAT,DOWN
2018-05-24,10462.7999,10535.1,10419.7999,10533.6,25,10462.7999,10465.5,10468.5,10453.7,10446.0,10470.2999,10444.2999,10453.7999,10470.2999,10419.7999,10429.2,0.32217140336746103,0.6766840680953898,1.001035554021398,0.02580666767793218,-0.16056791834468687,-0.08601903970274725,0.14145353195562188,1.1020004310700846,UP,UP,FLAT,DOWN,FLAT
2018-05-25,10531.2,10628.0,10524.0,10612.3999,25,10531.2,10558.5,10561.2,10524.0,10554.8999,10573.1,10524.0,10557.6,10573.1,10524.0,10533.6,-0.022784233310545646,0.7710412868429012,0.7480813776866406,0.2592297174111143,0.22504462929200486,0.2506836827711907,0.35323609845032594,0.987541780613795,UP,UP,UP,UP,UP
2018-05-28,10653.2,10709.7999,10640.5,10682.5,25,10653.2,10669.5,10673.1,10640.5,10666.0,10673.1,10640.5,10667.2,10673.1,10640.5,10612.3999,0.38445686540704505,0.2750347313483204,0.6605489866622879,0.1530056696579363,0.12015169151052521,0.1314159125896444,0.3060113393158897,0.6505078286336498,UP,UP,UP,UP,UP
2018-05-29,10688.3999,10717.2,10616.1,10631.0,25,10688.3999,10673.2999,10692.5,10663.8999,10691.1,10693.0,10663.8999,10688.5,10695.6,10663.8999,10682.5,0.055229581090571904,-0.5370298691762118,-0.48209688743271706,-0.1412746542164872,0.025261966480127865,0.0009365293302663252,0.2675807442421728,0.9458852676348717,DOWN,DOWN,DOWN,FLAT,FLAT
2018-05-30,10581.2,10648.7,10558.3999,10615.0,25,10581.2,10565.7999,10588.6,10563.7999,10579.2,10588.6,10558.3999,10585.8999,10602.1,10558.3999,10631.0,-0.468441350766619,0.319434468680294,-0.15050324522622519,-0.14554209352437103,-0.018901447850905376,0.04441745737723146,0.2343788984236229,0.853401315540774,UP,DOWN,DOWN,FLAT,FLAT
2018-05-31,10688.6,10763.7999,10620.3999,10731.0,25,10688.6,10653.3999,10691.6,10643.0,10636.3999,10691.6,10635.2999,10625.5,10691.6,10623.2,10615.0,0.6933584550164895,0.3966843178713736,1.0927932171455488,-0.329323765507176,-0.4883717231442848,-0.5903485957000951,0.4546900435978553,1.3416163014800782,UP,UP,DOWN,DOWN,DOWN
2018-06-01,10739.2999,10764.7,10681.5,10685.2999,25,10739.2999,10746.0,10759.7,10716.3999,10754.8999,10759.7,10716.3999,10753.7,10764.7,10716.3999,10731.0,0.0773450750163077,-0.5028260734202981,-0.42586990960767884,0.06238861063932129,0.14526086565475618,0.13408788407148167,0.40319294929086,0.774724616825355,DOWN,DOWN,FLAT,UP,UP
2018-06-04,10768.6,10770.2999,10618.2999,10624.3999,25,10768.6,10720.7,10770.2999,10718.8999,10673.1,10770.2999,10672.7999,10678.8999,10770.2999,10648.2,10685.2999,0.7795766218971578,-1.3390793603625357,-0.5699418881074141,-0.44481176754638146,-0.8868376576342328,-0.83297828872834,0.4773136712293115,1.4115112456586743,DOWN,DOWN,DOWN,DOWN,DOWN
2018-06-05,10630.0,10633.1,10550.8999,10605.1,25,10630.0,10609.2999,10633.1,10599.0,10610.1,10633.1,10589.6,10599.5,10633.1,10589.6,10624.3999,0.052709800578945226,-0.2342427093132609,-0.18165637759926542,-0.19473283160865495,-0.18720602069613956,-0.2869238005644403,0.32079021636877103,0.7732841015992477,DOWN,DOWN,DOWN,DOWN,DOWN
2018-06-06,10603.7999,10698.2999,10587.3999,10687.8999,25,10603.7999,10594.2,10615.7999,10588.2999,10603.7,10615.7999,10587.3999,10634.3999,10640.2,10587.3999,10605.1,-0.012259196047188467,0.7931119107594661,0.7807554855682641,-0.09053264009630407,-0.0009421150996941392,0.28857579630487334,0.2593409934112393,1.0458514970656851,UP,UP,FLAT,FLAT,UP
2018-06-07,10721.7,10818.0,10720.3999,10762.2,25,10721.7,10760.2999,10769.3999,10720.3999,10755.6,10769.7999,10720.3999,10764.5,10769.7999,10720.3999,10687.8999,0.3162464124500304,0.37773860488541927,0.6951796021218385,0.3600166018448497,0.316181202607792,0.3991904268912511,0.4570170775156924,0.9103043360661056,UP,UP,UP,UP,UP
2018-06-08,10742.0,10779.3999,10709.0,10759.5,25,10742.0,10736.7,10742.1,10717.7,10740.7,10744.7,10717.7,10743.2,10749.7999,10717.7,10762.2,-0.18769396591775592,0.16291193446285607,-0.025087807325646496,-0.04933904300874392,-0.012102029417233963,0.011171104077459762,0.22714578290820736,0.6553705082852387,UP,FLAT,FLAT,FLAT,FLAT
2018-06-11,10778.0,10850.5,10777.0,10782.1,25,10778.0,10808.6,10814.6,10777.6,10807.2999,10819.3999,10777.6,10825.5,10832.5,10777.6,10759.5,0.17194107532877922,0.03804045277417298,0.21004693526651205,0.2839116719242936,0.271849137131193,0.4407125626275747,0.34329189088884765,0.6819447021710893,FLAT,UP,UP,UP,UP
2018-06-12,10816.7,10856.5,10789.2999,10853.1,25,10816.7,10801.6,10817.5,10798.1,10801.1,10817.5,10789.2999,10824.6,10825.8999,10789.2999,10782.1,0.32090223611356194,0.3365166825371845,0.6584988082099034,-0.1395989534701005,-0.14422143537308388,0.07303521406713355,0.1793522978357506,0.621262492257343,UP,UP,DOWN,DOWN,FLAT
2018-06-13,10887.5,10893.2,10842.6,10855.5,25,10887.5,10873.3999,10888.8999,10861.7,10853.6,10888.8999,10851.0,10857.8999,10888.8999,10842.6,10853.1,0.3169601312067486,-0.2939150401836969,0.022113497526049113,-0.12950723306543885,-0.31136624569460053,-0.271872330654417,0.24982686567163828,0.46475315729047406,DOWN,FLAT,DOWN,DOWN,DOWN
2018-06-14,10840.2,10840.3999,10773.5,10810.1,25,10840.2,10827.3999,10840.3999,10815.8999,10815.6,10840.3999,10812.2999,10795.8999,10840.3999,10788.5,10855.5,-0.14094237943898735,-0.27767015368720466,-0.4182211782045934,-0.1180799247246396,-0.22693308241545693,-0.4086649692810131,0.22601059021051273,0.617146362613239,DOWN,DOWN,DOWN,DOWN,DOWN
2018-06-15,10816.1,10834.0,10755.3999,10814.5,25,10816.1,10814.5,10823.7,10788.7999,10803.2,10823.7,10788.7999,10822.2999,10831.2999,10788.7999,10810.1,0.05550364936494574,-0.014792762640881314,0.04070267620095685,-0.014792762640881314,-0.11926664879207512,0.057321030685733444,0.3226680596518222,0.7266953892807911,FLAT,FLAT,FLAT,DOWN,FLAT
2018-06-18,10832.2,10832.2,10787.2999,10796.2999,25,10832.2,10819.8999,10832.2,10803.1,10799.2,10832.2,10797.0,10808.5,10832.2,10787.2999,10814.5,0.16366914790328474,-0.3314202101142958,-0.16829349484488437,-0.11355126382452671,-0.30464725540518084,-0.21879211979100024,0.26864348885729916,0.4145058252247996,DOWN,DOWN,DOWN,DOWN,DOWN
2018-06-19,10796.6,10798.3999,10701.2,10711.0,25,10796.6,10753.2999,10798.3999,10750.8999,10759.6,10798.3999,10746.8999,10760.1,10798.3999,10746.7,10796.2999,0.002779656019006884,-0.792842191060152,-0.79008457332683,-0.40105310931219446,-0.3427004797806717,-0.338069392216068,0.43995331863734877,0.9002824963414372,DOWN,DOWN,DOWN,DOWN,DOWN
2018-06-20,10735.1,10781.7999,10724.0,10772.3999,25,10735.1,10744.5,10756.7,10733.7999,10729.0,10756.7,10726.6,10729.6,10756.7,10724.0,10711.0,0.22500233404911177,0.34745740607912345,0.5732415274017397,0.08756322717067969,-0.05682294529161688,-0.051233803131782656,0.21331985729057718,0.538419763206677,UP,UP,FLAT,FLAT,FLAT
2018-06-21,10808.7999,10809.5,10725.8999,10741.2,25,10808.7999,10790.0,10809.5,10787.6,10769.7999,10809.5,10764.1,10776.3999,10809.5,10764.1,10772.3999,0.3379005638288608,-0.6254154080509831,-0.28962812641219915,-0.17393142785444646,-0.360817115321008,-0.2997557573436033,0.20261268783410116,0.7734447928858379,DOWN,DOWN,DOWN,DOWN,DOWN
2018-06-22,10743.6,10836.8999,10710.3999,10823.8999,25,10743.6,10737.5,10745.2999,10717.6,10723.0,10745.2999,10717.6,10715.8999,10745.2999,10711.7,10741.2,0.02234387219304767,0.7474207900517515,0.7699316649908726,-0.056777988756100045,-0.19174206038944452,-0.2578288469414351,0.25782698536802945,1.1774451766633158,UP,UP,FLAT,DOWN,DOWN
2018-06-25,10828.2999,10831.0,10753.0,10757.0,25,10828.2999,10807.5,10828.2999,10801.2,10822.2,10828.2999,10800.8999,10803.7999,10831.0,10797.5,10823.8999,0.04065078244117572,-0.6584588592711583,-0.6180757455083296,-0.19208832588761215,-0.05633294290269198,-0.22625897164152242,0.25026920430971117,0.7203346852260714,DOWN,DOWN,DOWN,FLAT,DOWN
2018-06-26,10742.3999,10805.2,10732.5,10763.8999,25,10742.3999,10753.5,10757.3999,10732.5,10770.2,10776.6,10732.5,10762.0,10782.2999,10732.5,10757.0,-0.13572650367202432,0.2001414972458808,0.06414334851724778,0.10332979691064803,0.25878854128303663,0.18245550512413578,0.2317908496405942,0.6767575278965432,UP,FLAT,UP,UP,UP
2018-06-27,10791.7999,10791.7999,10652.3999,10667.0,25,10791.7999,10765.2,10791.7999,10752.2999,10767.1,10791.7999,10752.2999,10777.7,10791.7999,10752.2999,10763.8999,0.2591997348470292,-1.1564326725516842,-0.9002304081255933,-0.24648251678572405,-0.22887655654178332,-0.13065383097030228,0.36601864717673277,1.2917215042135801,DOWN,DOWN,DOWN,DOWN,DOWN
2018-06-28,10661.2,10674.2,10557.7,10593.1,25,10661.2,10637.5,10663.7,10632.2999,10646.2,10663.7,10632.2999,10663.0,10674.2,10632.2999,10667.0,-0.0543733008343421,-0.638764866994338,-0.6927908502859251,-0.22230142948261666,-0.14069710726747456,0.016883652872090125,0.29452688252730225,1.092747533110719,DOWN,DOWN,DOWN,DOWN,FLAT
2018-06-29,10608.5,10723.0,10607.8999,10710.2999,25,10608.5,10635.2999,10649.7,10607.8999,10658.0,10665.2,10607.8999,10649.8999,10665.2,10607.8999,10593.1,0.14537765149011747,0.9596069189800629,1.1063796244725304,0.25262666729509337,0.46660696611207997,0.3902521562897709,0.39402460291276226,1.0849799688928656,UP,UP,UP,UP,UP
2018-07-02,10733.7,10736.1,10604.6,10652.0,25,10733.7,10685.2,10736.1,10673.0,10670.0,10736.1,10660.2,10652.6,10736.1,10645.7999,10710.2999,0.21848221075490845,-0.7611541220641598,-0.5443348976623893,-0.45184791823881787,-0.5934579874600624,-0.7555642509106865,0.5878681163065892,1.2251134278021558,DOWN,DOWN,DOWN,DOWN,DOWN
2018-07-03,10669.7,10713.2999,10630.2,10707.7999,25,10669.7,10653.6,10670.7999,10630.2,10670.3999,10670.8999,10630.2,10671.3999,10687.8999,10630.2,10652.0,0.1661659782200594,0.35708501644844043,0.5238443484791587,-0.15089458935115665,0.006559697086137527,0.015932031828445183,0.38051585330420956,0.778840079852285,UP,UP,DOWN,FLAT,FLAT
2018-07-04,10718.7999,10777.1,10677.7,10771.5,25,10718.7999,10690.5,10719.0,10689.0,10682.5,10719.0,10677.7,10686.7999,10719.0,10677.7,10707.7999,0.10272885282437898,0.49166045165186845,0.5948943816180206,-0.2640211615481317,-0.33865638260492187,-0.2985408842271606,0.279882078962963,0.9273426216306141,UP,UP,DOWN,DOWN,DOWN
2018-07-05,10790.3999,10791.5,10726.2,10752.8999,25,10790.3999,10766.5,10791.5,10756.2999,10775.0,10791.5,10756.2999,10769.2999,10791.5,10756.2999,10771.5,0.17546209905770174,-0.3475311420107794,-0.17267882838972898,-0.22149225442516124,-0.1427185289027179,-0.1955441892380686,0.32621682538383046,0.6051675619547638,DOWN,DOWN,DOWN,DOWN,DOWN
2018-07-06,10742.1,10816.2999,10735.0,10767.1,25,10742.1,10768.7999,10769.6,10735.0,10776.6,10781.6,10735.0,10780.7999,10787.6,10735.0,10752.8999,-0.10043709232334601,0.23272916841213542,0.132058329679048,0.2485538209474834,0.3211662524087469,0.3602638217853084,0.3220971690823988,0.7568343247595906,UP,UP,UP,UP,UP
2018-07-09,10839.2,10860.2999,10807.1,10850.6,25,10839.2,10829.7999,10844.7,10821.3999,10825.2999,10844.7,10818.2,10821.2999,10844.7,10818.2,10767.1,0.66963249157155,0.10517381356557343,0.7755105831653835,-0.08672318990332079,-0.12823916894236426,-0.165142261421514,0.2149614362683628,0.4908102073953762,UP,UP,FLAT,DOWN,DOWN
2018-07-10,10903.2,10956.8999,10876.6,10947.1,25,10903.2,10904.2,10906.0,10876.6,10914.7,10915.2999,10876.6,10915.7999,10917.7999,10876.6,10850.6,0.4847658194016954,0.40263408907476367,0.8893517409175529,0.009171619341110866,0.10547362242277496,0.11556148653605594,0.2696456086286561,0.7364801159292682,UP,UP,FLAT,UP,UP
2018-07-11,10954.8999,10976.6,10923.0,10944.1,25,10954.8999,10941.6,10957.7999,10923.0,10964.5,10965.6,10923.0,10960.3999,10965.6,10923.0,10947.1,0.07125083355409176,-0.0985851089337656,-0.027404518091549358,-0.12140594730582595,0.08763293218224347,0.05020584441853275,0.3176651573055449,0.489278774696977,FLAT,FLAT,DOWN,FLAT,FLAT
2018-07-12,11009.8999,11078.2999,10999.6,11016.2999,25,11009.8999,11024.0,11027.8999,10999.6,11021.8999,11029.2999,10999.6,11029.2999,11032.1,10999.6,10944.1,0.6012362825632074,0.0581295021583224,0.659715280379379,0.12806746771602942,0.10899281654686069,0.1762050534174215,0.2570404840828751,0.7148103135796867,FLAT,UP,UP,UP,UP
2018-07-13,11057.7999,11071.2999,10999.7,11021.7999,25,11057.7999,11051.6,11060.7,11035.1,11063.5,11071.2999,11035.1,11019.1,11071.2999,11014.2,11016.2999,0.3767145082896663,-0.32556204964425156,0.049926019170919635,-0.05606811532192417,0.051548228866033476,-0.34997829902854016,0.23151079085813775,0.6475058388423112,DOWN,FLAT,FLAT,FLAT,DOWN
2018-07-16,11020.1,11020.2999,10926.2,10940.7999,25,11020.1,10998.7999,11020.2999,10987.5,10993.0,11020.2999,10975.6,11002.7999,11020.2999,10975.6,11021.7999,-0.01542307078174787,-0.7195951034927123,-0.7349071906123064,-0.19328408998103813,-0.24591428389942344,-0.15698677870437094,0.2976370450358888,0.8538933403508068,DOWN,DOWN,DOWN,DOWN,DOWN
2018-07-17,10936.0,11018.3999,10925.6,11014.7,25,10936.0,10964.5,10972.2,10925.6,10969.1,10989.6,10925.6,10964.8999,10989.6,10925.6,10940.7999,-0.04387156372359922,0.7196415508412649,0.6754542691161068,0.2606071689831748,0.30267008046818183,0.2642638990490156,0.4261155815654752,0.8485726042428674,UP,UP,UP,UP,UP
2018-07-18,11058.5,11076.2,10956.2999,10982.1,25,11058.5,11045.8999,11076.2,11044.1,11039.1,11076.2,11034.7999,11055.3999,11076.2,11033.7999,11014.7,0.3976504126303873,-0.6908712754894392,-0.2959681153367805,-0.11394040783107705,-0.17543066419495987,-0.028033639281997164,0.29027444951847325,1.0842347515485893,DOWN,DOWN,DOWN,DOWN,FLAT
2018-07-19,11001.5,11006.5,10935.3999,10967.2999,25,11001.5,10975.3999,11006.5,10970.8999,10947.2,11006.5,10947.1,10969.3999,11006.5,10936.8999,10982.1,0.17665109587419195,-0.3108676089624144,-0.13476566412617244,-0.237241285279277,-0.4935690587647073,-0.29177930282233927,0.3235931463891256,0.6462764168522442,DOWN,DOWN,DOWN,DOWN,DOWN
2018-07-20,10964.7,11030.2,10946.2,11011.6,25,10964.7,10964.5,10975.7,10946.2,10984.1,10985.6,10946.2,11007.0,11017.3999,10946.2,10967.2999,-0.02370592601374247,0.42773628097439637,0.4039289561143521,-0.0018240353133303017,0.17693142539239226,0.38578346876794867,0.26904520871524074,0.7660948315959396,UP,UP,FLAT,UP,UP
2018-07-23,11020.3999,11093.3999,11010.8999,11076.2,25,11020.3999,11049.1,11055.3999,11010.8999,11046.2999,11055.3999,11010.8999,11030.2,11055.3999,11010.8999,11011.6,0.079914817101965,0.5063346203979439,0.5866540738857239,0.26042702860537775,0.23501869473901427,0.08892690001204388,0.4037965990689684,0.7486116724312336,UP,UP,UP,UP,FLAT
2018-07-24,11110.1,11143.3999,11092.5,11134.1,25,11110.1,11123.7,11124.2,11103.5,11128.7,11136.0,11103.5,11131.3999,11141.3999,11103.5,11076.2,0.30606164569075706,0.2160196577888588,0.52274245679926,0.1224111394136899,0.16741523478636883,0.19171654620570452,0.18631695484289723,0.45814079081196696,UP,UP,UP,UP,UP
2018-07-25,11150.2,11157.1,11113.2,11122.3999,25,11150.2,11137.2,11153.0,11129.6,11142.7999,11153.0,11124.7999,11129.6,11153.0,11121.3999,11134.1,0.14460082090155796,-0.2493237789456726,-0.10508348227517286,-0.11658983695359725,-0.06636741941849247,-0.1847500493264727,0.20986170651647174,0.3937149109432982,DOWN,DOWN,DOWN,FLAT,DOWN
2018-07-26,11138.2,11185.7999,11125.6,11181.1,25,11138.2,11164.5,11172.2,11129.7999,11161.5,11172.2,11129.7999,11167.0,11172.2,11129.7999,11122.3999,0.14205657180156223,0.38516097753676204,0.5277646958189305,0.23612432888616897,0.20918999479268888,0.25856960729740236,0.3806728196656618,0.5404814063313607,UP,UP,UP,UP,UP
2018-07-27,11232.2999,11283.2999,11210.2,11272.8999,25,11232.2999,11230.2999,11237.3999,11210.2,11232.8999,11240.6,11210.2,11248.3999,11252.1,11210.2,11181.1,0.4579146953340871,0.36145758536949646,0.8210274481043902,-0.017805792382733655,0.005341737714823335,0.14333662868100916,0.24215788611555517,0.6508008212992893,UP,UP,FLAT,FLAT,UP
2018-07-30,11297.7,11328.1,11261.3999,11312.0,25,11297.7,11289.8999,11309.2999,11283.7,11304.0,11309.2999,11283.7,11269.6,11309.2999,11266.5,11272.8999,0.2199975181186554,0.1265744355045653,0.34685041423990337,-0.06904148632022786,0.055763562495014664,-0.24872319144604974,0.22659390849464273,0.590386538853041,UP,UP,FLAT,FLAT,DOWN
2018-07-31,11315.1,11366.0,11267.7,11357.1,25,11315.1,11302.2,11315.2999,11284.1,11294.7999,11315.2999,11284.1,11299.3999,11315.2999,11284.1,11312.0,0.02740452616690562,0.37118540711085185,0.3986916548797769,-0.11400694646975842,-0.17940716387836061,-0.13875352405193078,0.27573684722185055,0.868750607595154,UP,UP,DOWN,DOWN,DOWN
2018-08-01,11361.5,11390.5,11313.5,11322.7999,25,11361.5,11378.8999,11386.8999,11358.6,11372.6,11386.8999,11358.6,11381.2,11390.5,11358.6,11357.1,0.03874228456207691,-0.34062491748448726,-0.3020145987972315,0.15314791180742282,0.0976983672930543,0.1733925978083944,0.24908594815825358,0.6777274127535976,DOWN,DOWN,UP,FLAT,UP
2018-08-02,11330.0,11332.2,11234.8999,11239.7,25,11330.0,11313.3999,11332.2,11302.7999,11275.0,11332.2,11268.8999,11287.2,11332.2,11263.5,11322.7999,0.0635893954109356,-0.7969991173874604,-0.733916528896702,-0.1465145631067931,-0.48543689320388345,-0.3777581641659247,0.25948896734334287,0.8587828773168613,DOWN,DOWN,DOWN,DOWN,DOWN
2018-08-03,11292.7999,11368.0,11291.7999,11362.6,25,11292.7999,11310.2,11319.2999,11291.7999,11318.6,11331.3999,11291.7999,11322.5,11335.1,11291.7999,11239.7,0.47243164853153774,0.6180938351701457,1.0934455545966497,0.154081362939945,0.22846504169440196,0.2630003211161124,0.24351799592233986,0.6747671142211598,UP,UP,UP,UP,UP
2018-08-06,11402.6,11427.6,11370.6,11390.0,25,11402.6,11422.3999,11427.0,11394.6,11418.1,11427.6,11394.6,11386.2,11427.6,11377.8999,11362.6,0.3520321053280059,-0.11050111378107065,0.24114199214968082,0.1736437303772822,0.1359339098100433,-0.1438268465086878,0.28414572115131315,0.4998859909143528,DOWN,UP,UP,UP,DOWN
2018-08-07,11423.7,11428.8999,11359.7,11389.5,25,11423.7,11400.3999,11428.8999,11397.8999,11389.3999,11428.8999,11387.2999,11404.8999,11428.8999,11387.2999,11390.0,0.29587357330992736,-0.2993776097061436,-0.004389815627743635,-0.20396281414953457,-0.30025385820706413,-0.16457102339872706,0.27136566961667413,0.605757329061509,DOWN,FLAT,DOWN,DOWN,DOWN
2018-08-08,11414.2,11459.8999,11379.2999,11455.0,25,11414.2,11395.0,11422.7999,11389.7,11389.3999,11422.7999,11379.2999,11400.3999,11422.7999,11379.2999,11389.5,0.21686641204618928,0.3574494927371105,0.575091092673076,-0.16821152599394373,-0.21727409717720367,-0.12090291040984373,0.2899887858982605,0.706137968495386,UP,UP,DOWN,DOWN,DOWN
2018-08-09,11493.7999,11495.2,11454.1,11471.2,25,11493.7999,11477.7,11495.2,11463.3999,11476.7,11495.2,11463.3999,11479.2,11495.2,11463.3999,11455.0,0.33871584460934073,-0.19662687880967245,0.1414229594063791,-0.14007465015985926,-0.14877499302906128,-0.1270241358560562,0.27667177327491477,0.3575840919242066,DOWN,UP,DOWN,DOWN,DOWN
2018-08-10,11474.8999,11478.7,11419.6,11421.7999,25,11474.8999,11452.7,11478.7,11441.6,11457.2,11478.7,11441.6,11438.0,11478.7,11433.5,11471.2,0.03225381825789469,-0.4627491347440892,-0.43064457075110485,-0.19346486848220448,-0.1542488401140616,-0.3215705611514776,0.3233143672129145,0.5150371725682797,DOWN,DOWN,DOWN,DOWN,DOWN
2018-08-13,11369.7,11406.2,11340.2999,11364.2,25,11369.7,11354.5,11370.7,11344.3999,11352.8999,11370.7,11340.6,11357.5,11370.7,11340.2999,11421.7999,-0.45614439454502487,-0.048374187533532106,-0.504297925933716,-0.1336886637290406,-0.14776203417856568,-0.1073027432562049,0.23131744900921203,0.5796115992506464,FLAT,DOWN,DOWN,DOWN,DOWN
2018-08-14,11382.1,11452.3999,11370.7999,11433.7999,25,11382.1,11398.5,11402.6,11370.7999,11406.2999,11409.8999,11370.7999,11412.2999,11416.8999,11370.7999,11364.2,0.15751218739550196,0.4542211015541913,0.6124487425423633,0.14408588924714805,0.21261366531659023,0.2653280150411577,0.27938693211270665,0.7169151562541215,UP,UP,UP,UP,UP
2018-08-16,11401.5,11449.7999,11366.2,11391.5,25,11401.5,11400.5,11409.2999,11376.8999,11408.0,11409.7999,11376.8999,11434.0,11435.0,11376.8999,11433.7999,-0.28249488606145695,-0.0877077577511731,-0.36995487388230386,-0.008770775775117309,0.05701004253826251,0.28505021269131253,0.28417313511379766,0.7332359777222229,FLAT,DOWN,FLAT,FLAT,UP
2018-08-17,11436.6,11486.3999,11431.7999,11465.2,25,11436.6,11445.0,11449.8999,11431.7999,11458.5,11464.0,11431.7999,11463.1,11464.0,11431.7999,11391.5,0.39590923056665384,0.25007432278824443,0.646973620682094,0.07344840249724251,0.1914904779392445,0.23171222216392984,0.15826381966668732,0.47741461623210013,UP,UP,FLAT,UP,UP
2018-08-20,11501.7,11565.2999,11499.2,11554.7999,25,11501.7,11518.6,11525.3999,11499.2,11535.7,11539.0,11499.2,11541.2999,11543.0,11499.2,11465.2,0.3183546732721627,0.46167001399792423,0.7814944353347456,0.14693480094246622,0.2956084752688733,0.3442960605823422,0.22779154385873054,0.5746967839536699,UP,UP,UP,UP,UP
2018-08-21,11575.8999,11581.7,11539.6,11570.3999,25,11575.8999,11557.5,11581.7,11557.1,11547.7,11581.7,11545.5,11560.6,11581.7,11542.5,11554.7999,0.18260809518648924,-0.047512504837744836,0.1350088286686848,-0.1589500614116432,-0.24360870639525498,-0.1321702859576384,0.21251047618337093,0.3636866279398318,FLAT,UP,DOWN,DOWN,DOWN
2018-08-23,11621.2999,11623.8999,11546.7,11579.7999,25,11621.2999,11591.2999,11623.8999,11585.6,11588.6,11623.8999,11584.6,11557.2,11623.8999,11554.1,11570.3999,0.4399156506250025,-0.357102908943947,0.08124179009577392,-0.258146681164299,-0.2813790219801454,-0.5515725482654419,0.329566402464151,0.6642965990405223,DOWN,FLAT,DOWN,DOWN,DOWN
2018-08-24,11567.7999,11604.6,11532.0,11556.2,25,11567.7999,11588.7999,11594.6,11558.6,11596.7,11604.6,11558.6,11589.6,11604.6,11558.6,11579.7999,-0.10362873368822201,-0.10027749529103847,-0.2038023126807161,0.18153840990973572,0.24983229524916617,0.1884550233273,0.3112087027024041,0.627604217116518,DOWN,DOWN,UP,UP,UP
2018-08-27,11608.2,11700.8999,11595.6,11696.6,25,11608.2,11645.7999,11649.7999,11595.6,11655.5,11656.2,11595.6,11656.1,11659.8999,11595.6,11556.2,0.449974905245669,0.7615306421322826,1.214932244163303,0.3239080994469362,0.40747058114091134,0.412639341155387,0.46691045984734597,0.9071165210799261,UP,UP,UP,UP,UP
2018-08-28,11735.1,11760.1,11710.5,11743.6,25,11735.1,11735.2999,11760.1,11727.1,11723.3999,11760.1,11712.7999,11735.6,11760.1,11710.5,11696.6,0.32915548107997195,0.07243227582210633,0.4018261717080177,0.0017034366984483797,-0.09970174945249737,0.004260722107182725,0.28120765907405987,0.42266363303252946,FLAT,UP,FLAT,FLAT,FLAT
2018-08-29,11747.6,11753.2,11678.7999,11688.8999,25,11747.6,11747.2,11753.2,11715.7999,11733.1,11753.2,11715.7999,11734.0,11753.2,11715.7999,11743.6,0.03406110562348854,-0.499677380911846,-0.4657864709288465,-0.0034049507984578657,-0.12342946644420986,-0.1157683271476758,0.3183637508938059,0.6333216997514449,DOWN,DOWN,FLAT,DOWN,DOWN
2018-08-30,11693.5,11698.7999,11639.7,11680.5,25,11693.5,11677.3999,11698.7999,11669.1,11673.7,11698.7999,11665.6,11665.7,11698.7999,11656.7999,11688.8999,0.03935443060813324,-0.11117287381878821,-0.07186219466213704,-0.13768418352075645,-0.16932483858553277,-0.2377389147817101,0.25398640270235273,0.5054081327233014,DOWN,FLAT,DOWN,DOWN,DOWN
