TIMESTAMP,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PRICE,OPTION_TYPE,MARKET_TYPE,OPENING_PRICE,TRADE_HIGH_PRICE,TRADE_LOW_PRICE,CLOSING_PRICE,LAST_TRADED_PRICE,PREV_CLS,SETTLE_PRICE,TOT_TRADED_QTY,TOT_TRADED_VAL,OPEN_INT,CHANGE_IN_OI,MARKET_LOT,UNDERLYING_VALUE
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,30000,CE,N,0.0,0.0,0.0,4459.9,0.0,4459.9,3732.35,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,16500,CE,N,0.0,0.0,0.0,11849.25,0.0,11849.25,11206.76,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,31500,CE,N,0.0,0.0,0.0,3928.35,0.0,3928.35,3220.63,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,22500,CE,N,0.0,0.0,0.0,8012.75,0.0,8012.75,7286.52,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,25500,CE,N,0.0,0.0,0.0,6409.8,0.0,6409.8,5662.77,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,18000,CE,N,0.0,0.0,0.0,10825.95,0.0,10825.95,10161.66,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,24000,CE,N,0.0,0.0,0.0,7181.9,0.0,7181.9,6442.28,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,28500,CE,N,0.0,0.0,0.0,5048.95,0.0,5048.95,4308.1,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,27000,CE,N,0.0,0.0,0.0,5699.0,0.0,5699.0,4950.57,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,33000,CE,N,0.0,0.0,0.0,3451.55,0.0,3451.55,2769.01,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,24-Jun-2031,19500,CE,N,0.0,0.0,0.0,9840.6,0.0,9840.6,9153.84,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24550,PE,N,1217.0,1217.0,1167.0,1195.95,1195.95,1270.0,1195.95,9230,2375.75,23855,-1495,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24900,PE,N,1560.0,1590.0,1529.4,1547.7,1556.0,1696.5,1547.7,12805,3384.75,9490,-4615,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24350,PE,N,1020.0,1047.05,961.1,991.5,998.2,1034.85,991.5,60190,15253.44,14625,1300,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21450,PE,N,1.2,1.4,0.8,1.05,1.0,1.45,1.05,2339285,501800.92,625885,267345,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22650,PE,N,6.35,6.35,3.4,4.0,4.95,7.15,4.0,27476345,6224664.12,1745315,-470795,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,26050,PE,N,0.0,0.0,0.0,1794.15,0.0,1794.15,2686.71,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22200,PE,N,2.25,2.9,1.5,1.75,2.1,2.7,1.75,33050680,7337888.09,5006950,1208675,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23550,PE,N,230.05,277.0,187.8,215.0,213.65,266.7,215.0,8362575,1988924.36,262535,-19825,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22600,PE,N,4.7,5.35,3.0,3.55,4.15,6.15,3.55,38724855,8753415.39,5245435,584155,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22350,PE,N,3.0,3.6,2.0,2.35,2.8,3.65,2.35,15208115,3399404.57,1645280,-74165,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25950,PE,N,0.0,0.0,0.0,1703.35,0.0,1703.35,2586.77,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24600,PE,N,1275.0,1276.0,1241.7,1242.15,1243.0,1276.0,1242.15,1365,352.99,46150,-1170,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23200,PE,N,58.55,73.35,30.75,37.1,35.0,72.35,37.1,221026780,51390432.55,9601865,902850,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24500,PE,N,1177.3,1201.9,1113.1,1145.45,1146.0,1189.8,1145.45,21840,5601.96,274950,-14820,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24850,PE,N,0.0,0.0,0.0,818.9,0.0,818.9,1487.49,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24450,PE,N,1127.85,1149.15,1068.95,1068.95,1068.95,1073.7,1088.1,585,149.6,12350,-65,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25750,PE,N,0.0,0.0,0.0,1525.75,0.0,1525.75,2386.9,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24650,PE,N,1323.65,1332.0,1296.9,1296.9,1296.9,1440.0,1296.9,390,101.25,5070,-325,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25400,PE,N,0.0,0.0,0.0,2150.0,2150.0,2150.0,2037.13,0,0.0,2015,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22100,PE,N,2.1,2.6,1.35,1.6,1.95,2.5,1.6,18621265,4115626.02,2368275,466765,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23600,PE,N,270.9,319.5,228.05,257.6,256.3,305.6,257.6,9293050,2218483.51,739765,-10335,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25450,PE,N,0.0,0.0,0.0,2200.0,2200.0,2200.0,2087.09,0,0.0,520,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22950,PE,N,20.0,22.3,8.3,9.6,10.45,23.8,9.6,49193820,11296990.46,3692390,1281670,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25300,PE,N,0.0,0.0,0.0,2050.0,2050.0,2050.0,1937.19,0,0.0,585,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23350,PE,N,119.0,138.8,71.4,85.6,84.65,133.1,85.6,262208635,61496612.05,5143060,3557385,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21650,PE,N,1.3,1.7,1.05,1.3,1.3,1.6,1.3,4516980,977984.84,936780,-330395,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22500,PE,N,3.9,4.3,2.6,3.05,3.65,4.9,3.05,51354355,11556448.11,9022520,646360,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24250,PE,N,940.0,948.35,861.0,890.2,895.5,940.25,890.2,4810,1209.82,24635,-585,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23500,PE,N,191.05,237.75,151.45,175.6,176.0,227.75,175.6,47578960,11274136.45,2405260,153790,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24750,PE,N,0.0,0.0,0.0,752.65,0.0,752.65,1387.57,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22900,PE,N,14.0,17.55,6.8,8.0,8.55,19.2,8.0,56360135,12912885.42,4972825,1380665,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25900,PE,N,0.0,0.0,0.0,1658.45,0.0,1658.45,2536.8,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22700,PE,N,7.4,7.45,3.9,4.55,5.25,8.45,4.55,42283215,9600598.05,6306950,295490,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25250,PE,N,0.0,0.0,0.0,2000.0,2000.0,2000.0,1887.22,0,0.0,520,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25800,PE,N,2420.0,2420.0,2420.0,2420.0,2420.0,2500.0,2436.87,130,36.69,455,-130,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25000,PE,N,1687.5,1695.0,1627.0,1643.8,1646.35,1687.5,1643.8,13390,3570.23,65780,-4030,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25550,PE,N,0.0,0.0,0.0,2140.0,2140.0,2140.0,2187.03,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22450,PE,N,3.75,4.15,2.25,2.6,3.2,4.35,2.6,23496265,5275605.22,1949740,1073150,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21800,PE,N,1.45,1.95,1.05,1.45,1.65,1.85,1.45,13323765,2904762.78,3088670,215150,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25100,PE,N,1795.0,1795.0,1795.0,1795.0,1795.0,1865.2,1737.32,65,17.48,1040,-65,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25600,PE,N,2270.0,2270.0,2270.0,2270.0,2270.0,2270.0,2237.0,65,18.12,195,-65,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24800,PE,N,1475.0,1490.5,1415.0,1434.0,1434.0,1415.0,1437.53,910,239.0,23075,-650,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23750,PE,N,421.1,457.75,365.0,399.55,401.55,444.5,399.55,298350,72076.96,101660,-6890,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21350,PE,N,1.1,1.4,0.65,0.9,1.1,1.2,0.9,12277590,2621378.85,6332170,590850,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24950,PE,N,0.0,0.0,0.0,887.95,0.0,887.95,1587.42,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22000,PE,N,1.8,2.25,1.35,1.55,2.0,2.3,1.55,44263700,9738744.75,10741510,-175955,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25350,PE,N,0.0,0.0,0.0,1190.0,0.0,1190.0,1987.16,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22150,PE,N,2.15,2.75,1.45,1.7,2.4,2.6,1.7,8666970,1919892.09,1149135,499590,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25200,PE,N,1860.0,1865.0,1860.0,1865.0,1865.0,1960.8,1837.26,260,70.36,3900,-260,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23400,PE,N,139.45,168.3,93.0,110.9,110.3,160.8,110.9,171277210,40300163.12,4787315,1807455,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23250,PE,N,77.85,91.7,40.7,49.4,49.05,89.8,49.4,184740075,43074313.67,6490705,1823510,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21500,PE,N,1.3,1.55,0.9,1.15,1.2,1.45,1.15,13360945,2872752.4,4619485,1327040,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25500,PE,N,2177.0,2180.0,2111.0,2153.75,2153.75,2209.75,2153.75,5005,1383.65,56550,-5005,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22250,PE,N,2.35,3.2,1.75,2.05,2.8,2.95,2.05,9418175,2095747.82,1024660,248300,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24000,PE,N,661.3,704.0,610.0,647.6,644.35,688.65,647.6,618475,152537.29,921505,-122395,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22750,PE,N,5.6,9.0,4.35,5.1,6.2,10.3,5.1,33457125,7613606.36,4104555,2020590,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23000,PE,N,21.75,28.4,10.6,12.35,13.0,30.25,12.35,127371855,29318848.11,10994165,1341470,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,26100,PE,N,0.0,0.0,0.0,1839.95,0.0,1839.95,2736.67,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25050,PE,N,0.0,0.0,0.0,1650.0,1650.0,1650.0,1687.35,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21550,PE,N,1.2,1.55,0.9,1.2,1.15,1.55,1.2,2230605,480721.04,246610,-70460,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24300,PE,N,950.0,998.55,916.0,940.65,946.2,987.95,940.65,15795,3989.32,94250,-2990,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25850,PE,N,0.0,0.0,0.0,1613.85,0.0,1613.85,2486.83,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23850,PE,N,515.35,559.3,461.25,496.85,498.6,545.7,496.85,68900,16780.75,72670,3315,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24150,PE,N,853.7,853.7,770.0,801.0,797.0,845.0,801.0,3380,843.98,24115,-1105,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21750,PE,N,1.5,1.8,1.05,1.35,1.4,1.8,1.35,2707120,588834.35,382070,-55510,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24100,PE,N,770.95,799.7,712.8,745.15,744.65,786.45,745.15,26845,6673.61,138060,-4160,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21700,PE,N,1.5,1.65,1.05,1.25,1.55,1.65,1.25,10554245,2290408.07,2873455,-1919255,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22550,PE,N,4.25,4.75,2.75,3.25,3.75,5.5,3.25,23728770,5351721.16,1807845,731900,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22050,PE,N,1.9,2.4,1.35,1.55,2.1,2.35,1.55,6451510,1422665.18,717925,122915,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23300,PE,N,88.0,113.45,53.6,65.45,64.45,109.55,65.45,460814445,107759074.32,12686570,5893550,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21950,PE,N,1.6,2.3,1.3,1.5,2.05,2.2,1.5,4348630,954591.91,513890,-35880,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23150,PE,N,50.55,58.3,23.15,27.75,27.9,58.55,27.75,94818100,21987381.62,3903380,882570,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23700,PE,N,351.05,412.65,317.1,351.55,351.75,397.6,351.55,1842425,443394.18,536770,-171405,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21400,PE,N,1.3,1.45,0.65,0.95,0.9,1.3,0.95,11725025,2509267.21,3704025,904930,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23950,PE,N,601.3,655.95,565.4,593.05,599.65,643.2,593.05,20475,5028.55,75010,-2990,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21850,PE,N,1.95,2.0,1.15,1.45,1.85,1.9,1.45,4123665,901080.38,438685,-19045,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22400,PE,N,2.9,4.0,2.05,2.45,2.85,3.8,2.45,40222780,9010996.88,4242420,1065740,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24700,PE,N,1367.0,1400.8,1345.0,1345.0,1345.0,1390.0,1337.62,780,203.29,5785,-585,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23650,PE,N,322.75,363.35,271.6,304.1,303.0,352.4,304.1,1537055,368411.09,196560,-30810,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22850,PE,N,8.85,13.95,5.5,6.5,7.9,15.35,6.5,36524215,8349088.09,3170115,1368575,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22800,PE,N,7.5,11.2,4.85,5.8,6.45,12.4,5.8,56873245,12971389.41,7208240,1826240,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21900,PE,N,1.55,2.15,1.2,1.45,1.8,2.0,1.45,12230075,2678571.48,1921465,-682500,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23050,PE,N,28.8,36.0,13.55,15.85,16.7,37.55,15.85,66205880,15275968.11,2870595,-267410,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,22300,PE,N,2.95,3.3,1.9,2.15,3.0,3.2,2.15,37942125,8461971.88,5147740,694070,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25700,PE,N,0.0,0.0,0.0,1482.25,0.0,1482.25,2336.93,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24400,PE,N,1075.0,1099.9,1009.95,1051.75,1051.75,1078.4,1051.75,11375,2896.89,113230,-3705,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,21600,PE,N,1.35,1.6,0.95,1.2,1.4,1.55,1.2,3940300,851151.15,497575,-43160,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23900,PE,N,570.55,605.9,512.3,546.6,548.9,589.0,546.6,92430,22602.83,436865,-14365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,26000,PE,N,2665.0,2696.7,2665.0,2690.0,2690.0,2695.0,2636.74,1755,503.45,68705,-650,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25650,PE,N,0.0,0.0,0.0,2400.0,2400.0,2400.0,2286.96,0,0.0,520,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,25150,PE,N,0.0,0.0,0.0,1900.0,1900.0,1900.0,1787.29,0,0.0,325,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23100,PE,N,28.0,45.9,17.5,20.9,21.2,46.85,20.9,123673160,28605626.74,6429865,1068340,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24050,PE,N,708.05,751.1,664.35,695.8,697.35,748.55,695.8,8190,2027.27,24050,-390,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23450,PE,N,158.65,201.0,119.15,141.0,140.3,192.65,141.0,43415775,10251174.0,696605,83200,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,24200,PE,N,848.05,901.35,809.25,846.95,845.9,889.0,846.95,35750,8957.28,166790,-11375,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,22-Sep-2026,23800,PE,N,464.5,507.75,413.1,447.75,449.5,492.2,447.75,529035,128357.62,458770,-25610,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,21800,PE,N,5.95,5.95,4.5,4.75,4.85,6.65,4.75,1229410,268073.98,942565,4290,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23600,PE,N,300.0,351.9,266.8,291.6,292.5,334.95,291.6,714935,170930.07,1370005,-42250,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,22300,PE,N,11.85,12.5,7.45,8.3,8.6,13.4,8.3,2665650,594689.1,781365,135590,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,24650,PE,N,1329.1,1333.5,1249.9,1259.65,1259.65,1305.7,1266.75,5590,1451.22,34840,-1365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23700,PE,N,391.0,427.45,336.85,364.95,370.0,407.95,364.95,325520,78402.37,1025570,-7475,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,24450,PE,N,1144.2,1144.2,1068.8,1084.25,1084.25,1110.25,1084.25,1105,282.57,80145,-780,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,25200,PE,N,1850.0,1850.0,1786.15,1812.9,1812.9,1791.4,1809.35,845,228.28,78975,-195,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,26800,PE,N,0.0,0.0,0.0,2222.1,2222.1,2222.1,3405.83,0,0.0,1365,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23900,PE,N,546.05,597.35,506.65,538.55,543.0,578.6,538.55,222495,54398.76,978965,36075,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23450,PE,N,213.05,255.65,180.0,198.25,195.25,243.25,198.25,538720,127476.9,195650,18525,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,21650,PE,N,4.8,4.8,3.85,4.05,4.2,5.5,4.05,139230,30149.21,46735,-17225,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,27150,PE,N,0.0,0.0,0.0,2959.15,0.0,2959.15,3755.2,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,25750,PE,N,0.0,0.0,0.0,2432.55,2432.55,2432.55,2357.74,0,0.0,455,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,26050,PE,N,0.0,0.0,0.0,1710.0,1710.0,1710.0,2657.17,0,0.0,260,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,22100,PE,N,9.6,9.6,6.05,6.5,6.85,9.75,6.5,958555,211908.66,410800,69030,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,27200,PE,N,0.0,0.0,0.0,3004.3,0.0,3004.3,3805.12,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23500,PE,N,240.05,286.2,205.85,226.65,227.9,269.45,226.65,4284020,1017409.19,4574765,14365,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,22550,PE,N,20.85,23.05,11.85,13.3,13.95,23.95,13.3,770965,173972.7,337870,60775,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,22600,PE,N,24.8,26.45,13.35,14.8,15.55,27.15,14.8,3889665,879771.99,1392625,261625,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,25850,PE,N,0.0,0.0,0.0,1859.75,0.0,1859.75,2457.54,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23750,PE,N,430.9,468.05,379.75,404.1,406.4,446.25,404.1,34320,8296.51,136240,2470,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,22450,PE,N,17.6,17.8,9.8,10.9,11.35,18.95,10.9,878540,197343.07,283855,104130,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23200,PE,N,115.05,139.35,85.55,95.4,96.65,131.0,95.4,5631730,1312794.06,3150420,-117845,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,26500,PE,N,3145.0,3178.0,3079.6,3124.0,3124.0,3160.3,3124.0,8840,2621.27,832455,-8190,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,26750,PE,N,0.0,0.0,0.0,2201.15,2201.15,2201.15,3355.92,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,25250,PE,N,0.0,0.0,0.0,1975.0,1975.0,1975.0,1859.12,0,0.0,1690,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,31500,PE,N,0.0,0.0,0.0,4341.2,0.0,4341.2,8097.45,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,24700,PE,N,1332.3,1381.3,1291.1,1324.4,1325.2,1369.5,1324.4,8060,2099.43,218335,-2600,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,24750,PE,N,1416.4,1433.0,1372.0,1372.0,1372.0,1441.9,1364.27,975,255.12,26845,-845,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,21550,PE,N,4.15,4.15,3.2,3.75,3.75,4.85,3.75,59735,12875.17,10075,1950,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,24150,PE,N,817.45,836.8,747.0,778.2,781.9,825.0,778.2,3640,908.35,158210,-715,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,22400,PE,N,11.8,17.05,9.05,10.05,10.5,16.85,10.05,4406025,987457.86,1464125,746330,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,19500,PE,N,1.3,1.6,1.0,1.4,1.5,1.3,1.4,115700,22562.97,1029275,3770,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,26150,PE,N,0.0,0.0,0.0,1720.0,1720.0,1720.0,2756.99,0,0.0,65,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,28500,PE,N,5157.15,5193.85,5109.05,5128.85,5131.85,5154.15,5128.85,13195,4440.65,415610,-3640,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23850,PE,N,502.6,548.65,463.85,492.55,493.6,538.3,492.55,20215,4923.05,79170,-2730,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,25900,PE,N,0.0,0.0,0.0,2485.0,2485.0,2485.0,2507.45,0,0.0,4680,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,23400,PE,N,195.35,228.55,155.6,172.85,174.95,216.1,172.85,4524715,1067343.08,2431650,358085,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,30000,PE,N,6700.3,6700.3,6573.0,6615.0,6615.0,6670.0,6615.0,2080,762.08,136435,-520,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,22000,PE,N,8.15,8.15,5.6,5.9,6.05,8.8,5.9,3086915,679317.7,4009980,197665,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,24350,PE,N,1000.0,1040.8,950.1,976.7,976.95,1005.2,976.7,3705,939.22,314275,-1885,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,25300,PE,N,1969.75,1979.4,1918.0,1918.0,1918.0,1960.0,1908.92,1560,425.47,29120,-260,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,26200,PE,N,2820.0,2820.0,2820.0,2820.0,2820.0,2820.0,2806.9,65,18.86,36985,-65,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,26700,PE,N,0.0,0.0,0.0,2560.85,0.0,2560.85,3306.01,0,0.0,0,0,65,23346.4
18-Sep-2026,OPTIDX,NIFTY,29-Sep-2026,21450,PE,N,4.35,4.35,2.7,3.5,3.5,4.35,3.5,30290,6498.29,8190,3315,65,23346.4
