rule_id,feature,orientation,mode,quantile,threshold_hi,threshold_lo,rho_dev,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_holdout_exact_pct,min_holdout_sign_pct,mean_holdout_coverage_pct
pro_fii_spread_v2inst_rflow_sum4|1|both|0.600,pro_fii_spread_v2inst_rflow_sum4,1,both,0.6,0.010363751958829413,-0.005802209112587279,0.110545,58,79.45,29,29,43.1,43,58.14,43,82.69,18,25,39.53,37,45.95,26,74.29,16,10,42.31,19,57.89,39.53,45.95,78.49000000000001
pro_fii_spread_v2inst_rflow_mean4|1|both|0.600,pro_fii_spread_v2inst_rflow_mean4,1,both,0.6,0.002590937989707353,-0.0014505522781468197,0.110545,58,79.45,29,29,43.1,43,58.14,43,82.69,18,25,39.53,37,45.95,26,74.29,16,10,42.31,19,57.89,39.53,45.95,78.49000000000001
Pro_futheavy_lvl_posdays21|1|both|0.800,Pro_futheavy_lvl_posdays21,1,both,0.8,0.6666666666666666,0.14285714285714268,0.140936,29,39.73,15,14,55.17,24,66.67,38,73.08,25,13,39.47,30,50.0,25,71.43,24,1,44.0,19,57.89,39.47,50.0,72.255
px_gap1_sum4|1|both|0.600,px_gap1_sum4,1,both,0.6,0.6051405904131444,0.23927657458066473,0.217265,58,79.45,29,29,51.72,46,65.22,38,73.08,12,26,39.47,32,46.88,28,80.0,6,22,46.43,20,65.0,39.47,46.88,76.53999999999999
px_gap1_mean4|1|both|0.600,px_gap1_mean4,1,both,0.6,0.1512851476032861,0.05981914364516618,0.217265,58,79.45,29,29,51.72,46,65.22,38,73.08,12,26,39.47,32,46.88,28,80.0,6,22,46.43,20,65.0,39.47,46.88,76.53999999999999
oc_wall_build_pct_chg4|1|both|0.700,oc_wall_build_pct_chg4,1,both,0.7,2.827451799999998,-3.1078116000000002,0.102354,44,60.27,22,22,45.45,35,57.14,38,73.08,20,18,39.47,32,46.88,27,77.14,15,12,44.44,18,66.67,39.47,46.88,75.11
DII_sput_qflow_sum2|-1|both|0.900,DII_sput_qflow_sum2,-1,both,0.9,2.0251579179719633e-05,-3.3073138454403134e-05,-0.123965,16,21.92,8,8,50.0,14,57.14,16,30.77,11,5,43.75,12,58.33,33,94.29,19,14,39.39,23,56.52,39.39,56.52,62.53
oc_wall_build_pct_z63|1|both|0.700,oc_wall_build_pct_z63,1,both,0.7,0.14657580158667907,-0.14303311235874608,0.189806,42,57.53,21,21,47.62,33,60.61,31,59.62,12,19,48.39,26,57.69,33,94.29,15,18,39.39,24,54.17,39.39,54.17,76.955
Pro_v3inst_lvl_posdays21|1|both|0.700,Pro_v3inst_lvl_posdays21,1,both,0.7,0.42857142857142855,0.19047619047619063,0.102903,49,67.12,27,22,42.86,37,56.76,49,94.23,36,13,44.9,41,53.66,33,94.29,31,2,39.39,24,54.17,39.39,53.66,94.26
DII_scall_rflow_sum21|1|both|0.800,DII_scall_rflow_sum21,1,both,0.8,0.16508952463466453,0.07208807878550569,0.144299,30,41.1,15,15,43.33,20,65.0,33,63.46,11,22,39.39,27,48.15,17,48.57,8,9,41.18,11,63.64,39.39,48.15,56.015
DII_scall_rflow_mean21|1|both|0.800,DII_scall_rflow_mean21,1,both,0.8,0.007871110580692417,0.0034327656564526513,0.145674,29,39.73,15,14,44.83,20,65.0,33,63.46,11,22,39.39,27,48.15,17,48.57,8,9,41.18,11,63.64,39.39,48.15,56.015
px_gap1_z63|1|both|0.700,px_gap1_z63,1,both,0.7,0.3927457293026795,-0.23239874638238436,0.105407,42,57.53,21,21,45.24,32,59.38,33,63.46,7,26,39.39,28,46.43,24,68.57,8,16,45.83,17,64.71,39.39,46.43,66.015
smart_vs_client_optheavy_qflow_sum4|1|both|0.600,smart_vs_client_optheavy_qflow_sum4,1,both,0.6,0.00880458144038957,-0.0049585371442829,0.143249,58,79.45,29,29,48.28,46,60.87,45,86.54,20,25,48.89,37,59.46,28,80.0,14,14,39.29,20,55.0,39.29,55.0,83.27000000000001
smart_vs_client_optheavy_qflow_mean4|1|both|0.600,smart_vs_client_optheavy_qflow_mean4,1,both,0.6,0.0022011453600973927,-0.001239634286070725,0.143249,58,79.45,29,29,48.28,46,60.87,45,86.54,20,25,48.89,37,59.46,28,80.0,14,14,39.29,20,55.0,39.29,55.0,83.27000000000001
Pro_v3inst_lvl_sum21|1|upper|0.850,Pro_v3inst_lvl_sum21,1,upper,0.85,0.14613242460508882,,0.149296,11,15.07,11,0,81.82,10,90.0,31,59.62,31,0,45.16,26,53.85,28,80.0,28,0,39.29,20,55.0,39.29,53.85,69.81
Pro_v3inst_lvl_mean21|1|upper|0.850,Pro_v3inst_lvl_mean21,1,upper,0.85,0.0069586868859566105,,0.146714,11,15.07,11,0,81.82,10,90.0,31,59.62,31,0,45.16,26,53.85,28,80.0,28,0,39.29,20,55.0,39.29,53.85,69.81
DII_ifut_dl|1|both|0.700,DII_ifut_dl,1,both,0.7,0.0007679103881833068,-0.00017960138706364507,0.110708,44,60.27,22,22,43.18,32,59.38,38,73.08,18,20,52.63,32,62.5,28,80.0,18,10,39.29,21,52.38,39.29,52.38,76.53999999999999
DII_scall_rflow_sum2|1|both|0.700,DII_scall_rflow_sum2,1,both,0.7,-0.00013011539348167165,-0.007896511778110706,0.220196,44,60.27,22,22,47.73,31,67.74,36,69.23,14,22,52.78,32,59.38,28,80.0,6,22,39.29,21,52.38,39.29,52.38,74.61500000000001
Pro_futheavy_lvl_posdays21|1|upper|0.700,Pro_futheavy_lvl_posdays21,1,upper,0.7,0.5238095238095238,,0.140936,23,31.51,23,0,65.22,19,78.95,31,59.62,31,0,45.16,26,53.85,28,80.0,28,0,39.29,21,52.38,39.29,52.38,69.81
Pro_ifut_lvl_sum21|1|upper|0.600,Pro_ifut_lvl_sum21,1,upper,0.6,-0.16331819470090772,,0.115694,29,39.73,29,0,51.72,20,75.0,29,55.77,29,0,48.28,24,58.33,28,80.0,28,0,39.29,21,52.38,39.29,52.38,67.885
Pro_ifut_lvl_mean21|1|upper|0.600,Pro_ifut_lvl_mean21,1,upper,0.6,-0.007777056890519415,,0.109088,29,39.73,29,0,51.72,20,75.0,29,55.77,29,0,48.28,24,58.33,28,80.0,28,0,39.29,21,52.38,39.29,52.38,67.885
Pro_ifut_lvl_sum15|1|upper|0.600,Pro_ifut_lvl_sum15,1,upper,0.6,-0.09515611163055636,,0.106984,29,39.73,29,0,58.62,22,77.27,30,57.69,30,0,43.33,25,52.0,28,80.0,28,0,39.29,21,52.38,39.29,52.0,68.845
Pro_ifut_lvl_mean15|1|upper|0.600,Pro_ifut_lvl_mean15,1,upper,0.6,-0.0063748843429036065,,0.105988,29,39.73,29,0,58.62,22,77.27,30,57.69,30,0,43.33,25,52.0,28,80.0,28,0,39.29,21,52.38,39.29,52.0,68.845
Pro_futheavy_lvl_sum15|1|upper|0.700,Pro_futheavy_lvl_sum15,1,upper,0.7,-0.012978335778095075,,0.124928,22,30.14,22,0,68.18,18,83.33,32,61.54,32,0,43.75,27,51.85,28,80.0,28,0,39.29,21,52.38,39.29,51.85,70.77
Pro_futheavy_lvl_mean15|1|upper|0.700,Pro_futheavy_lvl_mean15,1,upper,0.7,-0.0008652223852063383,,0.126793,22,30.14,22,0,68.18,18,83.33,32,61.54,32,0,43.75,27,51.85,28,80.0,28,0,39.29,21,52.38,39.29,51.85,70.77
pro_fii_agreement_optheavy_rflow_chg4|-1|upper|0.600,pro_fii_agreement_optheavy_rflow_chg4,-1,upper,0.6,-0.0,,-0.1786,60,82.19,60,0,58.33,47,74.47,44,84.62,44,0,50.0,37,59.46,28,80.0,28,0,39.29,22,50.0,39.29,50.0,82.31
pro_fii_agreement_optheavy_rflow_chg4|-1|upper|0.700,pro_fii_agreement_optheavy_rflow_chg4,-1,upper,0.7,-0.0,,-0.1786,60,82.19,60,0,58.33,47,74.47,44,84.62,44,0,50.0,37,59.46,28,80.0,28,0,39.29,22,50.0,39.29,50.0,82.31
pro_fii_agreement_optheavy_rflow_chg4|-1|upper|0.750,pro_fii_agreement_optheavy_rflow_chg4,-1,upper,0.75,0.0,,-0.1786,60,82.19,60,0,58.33,47,74.47,44,84.62,44,0,50.0,37,59.46,28,80.0,28,0,39.29,22,50.0,39.29,50.0,82.31
pro_fii_agreement_optheavy_rflow_chg4|-1|upper|0.800,pro_fii_agreement_optheavy_rflow_chg4,-1,upper,0.8,-0.0,,-0.1786,60,82.19,60,0,58.33,47,74.47,44,84.62,44,0,50.0,37,59.46,28,80.0,28,0,39.29,22,50.0,39.29,50.0,82.31
Pro_v3inst_lvl_sum15|1|upper|0.800,Pro_v3inst_lvl_sum15,1,upper,0.8,0.04373684210047616,,0.122902,15,20.55,15,0,73.33,14,78.57,33,63.46,33,0,42.42,28,50.0,28,80.0,28,0,39.29,21,52.38,39.29,50.0,71.73
Pro_v3inst_lvl_mean15|1|upper|0.800,Pro_v3inst_lvl_mean15,1,upper,0.8,0.002915789473365077,,0.12422,15,20.55,15,0,73.33,14,78.57,33,63.46,33,0,42.42,28,50.0,28,80.0,28,0,39.29,21,52.38,39.29,50.0,71.73
Pro_futheavy_lvl_sum15|1|upper|0.600,Pro_futheavy_lvl_sum15,1,upper,0.6,-0.06159079695941041,,0.124928,29,39.73,29,0,58.62,22,77.27,33,63.46,33,0,42.42,28,50.0,28,80.0,28,0,39.29,21,52.38,39.29,50.0,71.73
DII_scall_rflow_sum21|1|both|0.700,DII_scall_rflow_sum21,1,both,0.7,0.12372451243557143,0.07835065304307136,0.144299,44,60.27,22,22,45.45,32,62.5,43,82.69,21,22,39.53,35,48.57,28,80.0,17,11,39.29,21,52.38,39.29,48.57,81.345
DII_scall_rflow_mean21|1|both|0.700,DII_scall_rflow_mean21,1,both,0.7,0.005891643449312926,0.003730983478241493,0.145674,44,60.27,22,22,45.45,32,62.5,43,82.69,21,22,39.53,35,48.57,28,80.0,17,11,39.29,21,52.38,39.29,48.57,81.345
Client_iput_lvl_chg15|1|both|0.600,Client_iput_lvl_chg15,1,both,0.6,0.02194275750080928,-0.007953373696878506,0.142892,56,76.71,28,28,48.21,45,60.0,42,80.77,15,27,40.48,35,48.57,28,80.0,11,17,39.29,23,47.83,39.29,47.83,80.38499999999999
FII_sput_dvol|1|both|0.600,FII_sput_dvol,1,both,0.6,0.0012150130669981065,3.545817584524485e-05,0.10493,58,79.45,29,29,43.1,44,56.82,48,92.31,23,25,39.58,40,47.5,28,80.0,13,15,39.29,20,55.0,39.29,47.5,86.155
FII_icall_qflow_chg7|-1|both|0.750,FII_icall_qflow_chg7,-1,both,0.75,0.011377538568015292,-0.008872956875247959,-0.275709,36,49.32,18,18,55.56,28,71.43,28,53.85,17,11,39.29,25,44.0,20,57.14,2,18,40.0,18,44.44,39.29,44.0,55.495000000000005
DII_sfut_lvl_sum7|1|both|0.600,DII_sfut_lvl_sum7,1,both,0.6,-3.641108985641298,-3.736594666572469,0.103295,58,79.45,29,29,43.1,44,56.82,51,98.08,0,51,39.22,42,47.62,33,94.29,25,8,39.39,24,54.17,39.22,47.62,96.185
DII_sfut_lvl_mean7|1|both|0.600,DII_sfut_lvl_mean7,1,both,0.6,-0.5201584265201854,-0.5337992380817813,0.105763,58,79.45,29,29,43.1,44,56.82,51,98.08,0,51,39.22,42,47.62,33,94.29,25,8,39.39,24,54.17,39.22,47.62,96.185
DII_sfut_lvl_sum4|1|both|0.600,DII_sfut_lvl_sum4,1,both,0.6,-2.0754266364590253,-2.1389392364020696,0.119585,58,79.45,29,29,43.1,44,56.82,51,98.08,0,51,39.22,42,47.62,31,88.57,24,7,41.94,23,56.52,39.22,47.62,93.32499999999999
DII_sfut_lvl_mean4|1|both|0.600,DII_sfut_lvl_mean4,1,both,0.6,-0.5188566591147563,-0.5347348091005174,0.119585,58,79.45,29,29,43.1,44,56.82,51,98.08,0,51,39.22,42,47.62,31,88.57,24,7,41.94,23,56.52,39.22,47.62,93.32499999999999
Client_scall_qflow_sum2|-1|both|0.700,Client_scall_qflow_sum2,-1,both,0.7,0.014186214379384022,-0.025986733822431482,-0.238214,44,60.27,22,22,47.73,34,61.76,34,65.38,13,21,50.0,29,58.62,23,65.71,6,17,39.13,16,56.25,39.13,56.25,65.54499999999999
Client_scall_ds|-1|both|0.700,Client_scall_ds,-1,both,0.7,-0.0076383406031729365,-0.025260044062664078,-0.16571,44,60.27,22,22,50.0,36,61.11,29,55.77,17,12,44.83,23,56.52,23,65.71,13,10,39.13,16,56.25,39.13,56.25,60.739999999999995
FII_iput_qflow_sum3|1|both|0.700,FII_iput_qflow_sum3,1,both,0.7,0.010217132306948784,-0.007966873095231143,0.164229,44,60.27,22,22,40.91,31,58.06,32,61.54,15,17,43.75,26,53.85,23,65.71,9,14,39.13,15,60.0,39.13,53.85,63.625
Client_optheavy_lvl_z63|1|both|0.700,Client_optheavy_lvl_z63,1,both,0.7,0.4489907261641278,-0.5637691999750597,0.108038,42,57.53,21,21,42.86,30,60.0,32,61.54,14,18,43.75,26,53.85,23,65.71,11,12,39.13,13,69.23,39.13,53.85,63.625
Pro_iput_qflow|1|both|0.700,Pro_iput_qflow,1,both,0.7,0.007758871713010624,-0.008192312190530734,0.122671,44,60.27,22,22,47.73,37,56.76,36,69.23,10,26,50.0,32,56.25,23,65.71,8,15,39.13,17,52.94,39.13,52.94,67.47
Pro_iput_rflow|1|both|0.700,Pro_iput_rflow,1,both,0.7,0.007758871713010624,-0.009475060099457464,0.107244,44,60.27,22,22,47.73,38,55.26,35,67.31,10,25,51.43,32,56.25,23,65.71,8,15,39.13,17,52.94,39.13,52.94,66.50999999999999
Client_scall_qflow_posdays7|-1|both|0.800,Client_scall_qflow_posdays7,-1,both,0.8,-0.42857142857142855,-0.8571428571428571,-0.11141,40,54.79,22,18,45.0,30,60.0,26,50.0,11,15,50.0,22,59.09,23,65.71,11,12,39.13,17,52.94,39.13,52.94,57.855
Client_scall_rflow_posdays7|-1|both|0.800,Client_scall_rflow_posdays7,-1,both,0.8,-0.42857142857142855,-0.8571428571428571,-0.11141,40,54.79,22,18,45.0,30,60.0,26,50.0,11,15,50.0,22,59.09,23,65.71,11,12,39.13,17,52.94,39.13,52.94,57.855
smart_vs_client_optheavy_lvl|-1|upper|0.600,smart_vs_client_optheavy_lvl,-1,upper,0.6,-0.027589335648107987,,-0.173794,29,39.73,29,0,65.52,24,79.17,20,38.46,20,0,50.0,14,71.43,23,65.71,23,0,39.13,17,52.94,39.13,52.94,52.084999999999994
DII_sput_rflow_sum5|-1|both|0.900,DII_sput_rflow_sum5,-1,both,0.9,6.119706531356684e-05,-7.164277072841324e-05,-0.161883,16,21.92,8,8,50.0,12,66.67,23,44.23,17,6,39.13,18,50.0,35,100.0,15,20,40.0,25,56.0,39.13,50.0,72.115
Client_sfut_qflow_sum7|-1|upper|0.600,Client_sfut_qflow_sum7,-1,upper,0.6,-0.006090909015560134,,-0.1592,29,39.73,29,0,62.07,25,72.0,29,55.77,29,0,41.38,23,52.17,23,65.71,23,0,39.13,18,50.0,39.13,50.0,60.739999999999995
Client_sfut_qflow_mean7|-1|upper|0.600,Client_sfut_qflow_mean7,-1,upper,0.6,-0.0008701298593657334,,-0.167129,29,39.73,29,0,62.07,25,72.0,29,55.77,29,0,41.38,23,52.17,23,65.71,23,0,39.13,18,50.0,39.13,50.0,60.739999999999995
FII_icall_dl|-1|upper|0.800,FII_icall_dl,-1,upper,0.8,-0.023917936293940758,,-0.262804,15,20.55,15,0,73.33,14,78.57,27,51.92,27,0,40.74,22,50.0,23,65.71,23,0,39.13,18,50.0,39.13,50.0,58.815
Client_ifut_qflow_posdays15|-1|upper|0.600,Client_ifut_qflow_posdays15,-1,upper,0.6,-0.4666666666666667,,-0.15379,32,43.84,32,0,56.25,24,75.0,23,44.23,23,0,39.13,18,50.0,16,45.71,16,0,43.75,12,58.33,39.13,50.0,44.97
Client_ifut_rflow_posdays15|-1|upper|0.600,Client_ifut_rflow_posdays15,-1,upper,0.6,-0.4666666666666667,,-0.15379,32,43.84,32,0,56.25,24,75.0,23,44.23,23,0,39.13,18,50.0,16,45.71,16,0,43.75,12,58.33,39.13,50.0,44.97
oc_pcr_oi_mean15|-1|both|0.850,oc_pcr_oi_mean15,-1,both,0.85,-0.8094145233333333,-1.0108181533333334,-0.14718,22,30.14,11,11,45.45,19,52.63,23,44.23,18,5,39.13,18,50.0,14,40.0,5,9,42.86,11,54.55,39.13,50.0,42.114999999999995
Pro_scall_rflow_chg4|1|both|0.800,Pro_scall_rflow_chg4,1,both,0.8,0.03716350445233162,-0.021002810808503053,0.105827,30,41.1,15,15,50.0,24,62.5,23,44.23,10,13,39.13,18,50.0,11,31.43,4,7,63.64,10,70.0,39.13,50.0,37.83
FII_sput_qflow_sum4|1|both|0.600,FII_sput_qflow_sum4,1,both,0.6,0.001849261170130317,-0.0014010697615507548,0.193015,58,79.45,29,29,44.83,45,57.78,46,88.46,24,22,39.13,38,47.37,30,85.71,9,21,40.0,22,54.55,39.13,47.37,87.085
FII_sput_qflow_mean4|1|both|0.600,FII_sput_qflow_mean4,1,both,0.6,0.00046231529253257925,-0.0003502674403876887,0.193015,58,79.45,29,29,44.83,45,57.78,46,88.46,24,22,39.13,38,47.37,30,85.71,9,21,40.0,22,54.55,39.13,47.37,87.085
FII_sput_rflow_sum4|1|both|0.600,FII_sput_rflow_sum4,1,both,0.6,0.001982931338149723,-0.0017296742987409175,0.191966,58,79.45,29,29,46.55,47,57.45,46,88.46,24,22,39.13,38,47.37,30,85.71,10,20,40.0,22,54.55,39.13,47.37,87.085
FII_sput_rflow_mean4|1|both|0.600,FII_sput_rflow_mean4,1,both,0.6,0.0004957328345374307,-0.00043241857468522937,0.191966,58,79.45,29,29,46.55,47,57.45,46,88.46,24,22,39.13,38,47.37,30,85.71,10,20,40.0,22,54.55,39.13,47.37,87.085
Pro_v3inst_lvl_chg4|1|both|0.600,Pro_v3inst_lvl_chg4,1,both,0.6,0.008208784851176007,0.0010591035021712241,0.113126,58,79.45,29,29,44.83,43,60.47,46,88.46,18,28,39.13,38,47.37,30,85.71,16,14,46.67,22,63.64,39.13,47.37,87.085
DII_scall_ds|-1|both|0.750,DII_scall_ds,-1,both,0.75,-0.0006814626970159082,-0.009649975338043912,-0.159385,38,52.05,19,19,50.0,31,61.29,23,44.23,9,14,39.13,19,47.37,18,51.43,9,9,44.44,14,57.14,39.13,47.37,47.83
Pro_v3inst_qflow_sum4|1|both|0.600,Pro_v3inst_qflow_sum4,1,both,0.6,0.005790378274870039,0.0002316825654325373,0.17114,58,79.45,29,29,46.55,43,62.79,46,88.46,21,25,39.13,39,46.15,27,77.14,16,11,44.44,21,57.14,39.13,46.15,82.8
Pro_v3inst_qflow_mean4|1|both|0.600,Pro_v3inst_qflow_mean4,1,both,0.6,0.0014475945687175097,5.792064135813433e-05,0.17114,58,79.45,29,29,46.55,43,62.79,46,88.46,21,25,39.13,39,46.15,27,77.14,16,11,44.44,21,57.14,39.13,46.15,82.8
FII_icall_qflow_z21|-1|both|0.800,FII_icall_qflow_z21,-1,both,0.8,0.6700459575696457,-0.9736681022543978,-0.223969,30,41.1,15,15,43.33,19,68.42,23,44.23,16,7,39.13,19,47.37,14,40.0,4,10,42.86,13,46.15,39.13,46.15,42.114999999999995
v2_composite_z63|1|both|0.700,v2_composite_z63,1,both,0.7,0.858463907509822,-0.6317757658779771,0.10274,42,57.53,21,21,47.62,31,64.52,27,51.92,9,18,48.15,22,59.09,23,65.71,11,12,39.13,20,45.0,39.13,45.0,58.815
FII_icall_lvl_chg21|-1|upper|0.600,FII_icall_lvl_chg21,-1,upper,0.6,0.009725220251424862,,-0.248776,28,38.36,28,0,60.71,20,85.0,23,44.23,23,0,39.13,21,42.86,10,28.57,10,0,50.0,8,62.5,39.13,42.86,36.4
Pro_icall_lvl_chg15|1|both|0.800,Pro_icall_lvl_chg15,1,both,0.8,0.03684173817893721,-0.022368004170048392,0.137468,28,38.36,14,14,50.0,22,63.64,23,44.23,8,15,39.13,20,45.0,10,28.57,6,4,40.0,10,40.0,39.13,40.0,36.4
Pro_ifut_lvl_posdays21|1|both|0.750,Pro_ifut_lvl_posdays21,1,both,0.75,0.6190476190476191,0.19047619047619047,0.119236,43,58.9,22,21,48.84,37,56.76,41,78.85,22,19,39.02,34,47.06,28,80.0,25,3,46.43,22,59.09,39.02,47.06,79.425
DII_v2inst_lvl_z63|1|both|0.750,DII_v2inst_lvl_z63,1,both,0.75,1.2679736761681653,-0.7218275043422854,0.291414,36,49.32,18,18,50.0,29,62.07,23,44.23,17,6,52.17,19,63.16,18,51.43,4,14,38.89,10,70.0,38.89,63.16,47.83
smart_optheavy_lvl|-1|both|0.700,smart_optheavy_lvl,-1,both,0.7,-0.003915744148441013,-0.016218369697758247,-0.19391,44,60.27,22,22,43.18,31,61.29,32,61.54,17,15,50.0,26,61.54,18,51.43,14,4,38.89,12,58.33,38.89,58.33,56.485
Pro_sput_qflow_z21|1|both|0.750,Pro_sput_qflow_z21,1,both,0.75,0.7523786861244923,-0.5767791899464341,0.101904,36,49.32,18,18,50.0,28,64.29,29,55.77,8,21,44.83,22,59.09,18,51.43,5,13,38.89,12,58.33,38.89,58.33,53.6
Pro_scall_qflow_posdays15|-1|upper|0.600,Pro_scall_qflow_posdays15,-1,upper,0.6,-0.4,,-0.198013,34,46.58,34,0,64.71,26,84.62,20,38.46,20,0,50.0,17,58.82,18,51.43,18,0,38.89,12,58.33,38.89,58.33,44.945
Pro_scall_qflow_posdays15|-1|upper|0.700,Pro_scall_qflow_posdays15,-1,upper,0.7,-0.4,,-0.198013,34,46.58,34,0,64.71,26,84.62,20,38.46,20,0,50.0,17,58.82,18,51.43,18,0,38.89,12,58.33,38.89,58.33,44.945
Pro_scall_rflow_posdays15|-1|upper|0.600,Pro_scall_rflow_posdays15,-1,upper,0.6,-0.4,,-0.198013,34,46.58,34,0,64.71,26,84.62,20,38.46,20,0,50.0,17,58.82,18,51.43,18,0,38.89,12,58.33,38.89,58.33,44.945
Pro_scall_rflow_posdays15|-1|upper|0.700,Pro_scall_rflow_posdays15,-1,upper,0.7,-0.4,,-0.198013,34,46.58,34,0,64.71,26,84.62,20,38.46,20,0,50.0,17,58.82,18,51.43,18,0,38.89,12,58.33,38.89,58.33,44.945
Pro_sput_qflow_z63|1|both|0.850,Pro_sput_qflow_z63,1,both,0.85,0.9844905953391104,-0.9467392086873913,0.110194,22,30.14,11,11,59.09,17,76.47,18,34.62,6,12,38.89,12,58.33,10,28.57,1,9,40.0,6,66.67,38.89,58.33,31.595
Pro_sput_qflow_z63|1|both|0.750,Pro_sput_qflow_z63,1,both,0.75,0.722881712757462,-0.5686120866181739,0.110194,36,49.32,18,18,50.0,29,62.07,24,46.15,7,17,41.67,18,55.56,18,51.43,6,12,38.89,12,58.33,38.89,55.56,48.79
Client_iput_rflow_sum2|-1|both|0.700,Client_iput_rflow_sum2,-1,both,0.7,0.01725301828360156,-0.02265288213711039,-0.236672,44,60.27,22,22,47.73,31,67.74,32,61.54,10,22,50.0,27,59.26,18,51.43,3,15,38.89,13,53.85,38.89,53.85,56.485
px_ret1|1|both|0.800,px_ret1,1,both,0.8,0.7579290717147291,-0.3207783545220202,0.123041,30,41.1,15,15,50.0,23,65.22,31,59.62,6,25,45.16,26,53.85,18,51.43,4,14,38.89,12,58.33,38.89,53.85,55.525
Pro_index_qflow_sum3|1|both|0.700,Pro_index_qflow_sum3,1,both,0.7,0.008841654646858136,-0.007451664768209631,0.165402,44,60.27,22,22,50.0,34,64.71,30,57.69,13,17,53.33,25,64.0,18,51.43,11,7,38.89,13,53.85,38.89,53.85,54.56
Client_iput_qflow_sum2|-1|both|0.750,Client_iput_qflow_sum2,-1,both,0.75,0.01700102421774312,-0.01958643889218841,-0.269345,38,52.05,19,19,50.0,29,65.52,29,55.77,8,21,48.28,24,58.33,18,51.43,3,15,38.89,13,53.85,38.89,53.85,53.6
Pro_index_rflow_sum3|1|both|0.700,Pro_index_rflow_sum3,1,both,0.7,0.011386318882711646,-0.012000089723173308,0.131988,44,60.27,22,22,52.27,33,69.7,27,51.92,10,17,55.56,22,68.18,18,51.43,11,7,38.89,13,53.85,38.89,53.85,51.675
oc_maxpain_dist_pct|1|both|0.850,oc_maxpain_dist_pct,1,both,0.85,0.33859579999999995,-0.2501402,0.179255,22,30.14,11,11,45.45,16,62.5,27,51.92,9,18,48.15,24,54.17,18,51.43,4,14,38.89,13,53.85,38.89,53.85,51.675
Client_iput_qflow_sum2|-1|both|0.800,Client_iput_qflow_sum2,-1,both,0.8,0.020162203583222606,-0.02292428092662795,-0.269345,30,41.1,15,15,50.0,22,68.18,25,48.08,6,19,52.0,21,61.9,18,51.43,3,15,38.89,13,53.85,38.89,53.85,49.754999999999995
Client_scall_rflow_sum4|-1|both|0.750,Client_scall_rflow_sum4,-1,both,0.75,0.06438878282185959,-0.08286211140587994,-0.214026,38,52.05,19,19,44.74,29,58.62,22,42.31,12,10,54.55,19,63.16,18,51.43,11,7,38.89,13,53.85,38.89,53.85,46.870000000000005
Client_scall_rflow_mean4|-1|both|0.750,Client_scall_rflow_mean4,-1,both,0.75,0.016097195705464896,-0.020715527851469986,-0.214026,38,52.05,19,19,44.74,29,58.62,22,42.31,12,10,54.55,19,63.16,18,51.43,11,7,38.89,13,53.85,38.89,53.85,46.870000000000005
oc_wall_build_pct_chg4|1|upper|0.600,oc_wall_build_pct_chg4,1,upper,0.6,1.5763048,,0.102354,29,39.73,29,0,65.52,23,82.61,21,40.38,21,0,42.86,16,56.25,18,51.43,18,0,38.89,13,53.85,38.89,53.85,45.905
Client_optheavy_qflow_posdays4|-1|both|0.750,Client_optheavy_qflow_posdays4,-1,both,0.75,-0.25,-0.75,-0.200905,39,53.42,20,19,53.85,30,70.0,21,40.38,7,14,57.14,17,70.59,18,51.43,8,10,38.89,13,53.85,38.89,53.85,45.905
Client_optheavy_qflow_posdays4|-1|both|0.800,Client_optheavy_qflow_posdays4,-1,both,0.8,-0.25,-0.75,-0.200905,39,53.42,20,19,53.85,30,70.0,21,40.38,7,14,57.14,17,70.59,18,51.43,8,10,38.89,13,53.85,38.89,53.85,45.905
Client_optheavy_qflow_posdays4|-1|both|0.850,Client_optheavy_qflow_posdays4,-1,both,0.85,-0.25,-0.75,-0.200905,39,53.42,20,19,53.85,30,70.0,21,40.38,7,14,57.14,17,70.59,18,51.43,8,10,38.89,13,53.85,38.89,53.85,45.905
Client_optheavy_qflow_posdays4|-1|both|0.900,Client_optheavy_qflow_posdays4,-1,both,0.9,-0.25,-0.75,-0.200905,39,53.42,20,19,53.85,30,70.0,21,40.38,7,14,57.14,17,70.59,18,51.43,8,10,38.89,13,53.85,38.89,53.85,45.905
px_ret2_chg4|1|both|0.800,px_ret2_chg4,1,both,0.8,1.315907464842442,-1.165243073046427,0.100617,30,41.1,15,15,43.33,21,61.9,25,48.08,11,14,40.0,19,52.63,18,51.43,8,10,38.89,11,63.64,38.89,52.63,49.754999999999995
Pro_futheavy_rflow_sum4|1|both|0.700,Pro_futheavy_rflow_sum4,1,both,0.7,0.015880607392014023,-0.012762541023878443,0.130847,44,60.27,22,22,40.91,31,58.06,25,48.08,11,14,44.0,21,52.38,18,51.43,10,8,38.89,13,53.85,38.89,52.38,49.754999999999995
