left_feature,left_mode,left_quantile,right_feature,right_mode,right_quantile,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_val_confirm_exact_pct,min_val_confirm_sign_pct
smart_v3inst_qflow_mean4,up_tail,0.8,DII_sfut_qflow_mean21,up_tail,0.925,18,5.25,18,0,66.67,14,85.71,11,4.44,11,0,54.55,7,85.71,10,6.02,10,0,40.0,9,44.44,40.0,44.44
DII_sfut_rflow_sum21,up_tail,0.925,smart_v3inst_qflow_sum4,up_tail,0.8,20,5.83,20,0,65.0,15,86.67,13,5.24,13,0,53.85,8,87.5,10,6.02,10,0,40.0,9,44.44,40.0,44.44
DII_sfut_rflow_sum21,up_tail,0.925,smart_v3inst_qflow_mean4,up_tail,0.8,20,5.83,20,0,65.0,15,86.67,13,5.24,13,0,53.85,8,87.5,10,6.02,10,0,40.0,9,44.44,40.0,44.44
DII_sfut_rflow_mean21,up_tail,0.925,smart_v3inst_qflow_sum4,up_tail,0.8,20,5.83,20,0,65.0,15,86.67,13,5.24,13,0,53.85,8,87.5,10,6.02,10,0,40.0,9,44.44,40.0,44.44
DII_sfut_rflow_mean21,up_tail,0.925,smart_v3inst_qflow_mean4,up_tail,0.8,20,5.83,20,0,65.0,15,86.67,13,5.24,13,0,53.85,8,87.5,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_iput_qflow_posdays21,up_tail,0.85,pro_fii_agreement_optheavy_rflow_chg15,up_tail,0.8,18,5.25,18,0,66.67,14,85.71,18,7.26,18,0,50.0,12,75.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_iput_qflow_posdays21,up_tail,0.9,pro_fii_agreement_optheavy_rflow_chg15,up_tail,0.8,18,5.25,18,0,66.67,14,85.71,18,7.26,18,0,50.0,12,75.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_iput_qflow_posdays21,up_tail,0.925,pro_fii_agreement_optheavy_rflow_chg15,up_tail,0.8,18,5.25,18,0,66.67,14,85.71,18,7.26,18,0,50.0,12,75.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_iput_rflow_posdays21,up_tail,0.85,pro_fii_agreement_optheavy_rflow_chg15,up_tail,0.8,18,5.25,18,0,66.67,14,85.71,18,7.26,18,0,50.0,12,75.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_iput_rflow_posdays21,up_tail,0.9,pro_fii_agreement_optheavy_rflow_chg15,up_tail,0.8,18,5.25,18,0,66.67,14,85.71,18,7.26,18,0,50.0,12,75.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_iput_rflow_posdays21,up_tail,0.925,pro_fii_agreement_optheavy_rflow_chg15,up_tail,0.8,18,5.25,18,0,66.67,14,85.71,18,7.26,18,0,50.0,12,75.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_optheavy_rflow_sum4,up_tail,0.9,smart_v2inst_rflow_sum4,up_tail,0.925,26,7.58,26,0,69.23,22,81.82,10,4.03,10,0,40.0,4,100.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_optheavy_rflow_mean4,up_tail,0.9,smart_v2inst_rflow_sum4,up_tail,0.925,26,7.58,26,0,69.23,22,81.82,10,4.03,10,0,40.0,4,100.0,10,6.02,10,0,40.0,9,44.44,40.0,44.44
Client_ifut_rflow,up_tail,0.9,smart_vs_client_futheavy_qflow,up_tail,0.925,24,7.0,24,0,50.0,15,80.0,10,4.03,10,0,70.0,10,70.0,5,3.01,5,0,40.0,5,40.0,40.0,40.0
Client_v3inst_rflow_sum4,up_tail,0.75,Client_sput_qflow_sum7,up_tail,0.85,25,7.29,25,0,60.0,17,88.24,11,4.44,11,0,63.64,9,77.78,5,3.01,5,0,40.0,5,40.0,40.0,40.0
Client_v3inst_rflow_mean4,up_tail,0.75,Client_sput_qflow_sum7,up_tail,0.85,25,7.29,25,0,60.0,17,88.24,11,4.44,11,0,63.64,9,77.78,5,3.01,5,0,40.0,5,40.0,40.0,40.0
smart_vs_client_optheavy_qflow_sum4,up_tail,0.925,smart_optheavy_qflow_sum4,up_tail,0.925,21,6.12,21,0,61.9,17,76.47,14,5.65,14,0,42.86,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_vs_client_optheavy_qflow_mean4,up_tail,0.925,smart_optheavy_qflow_sum4,up_tail,0.925,21,6.12,21,0,61.9,17,76.47,14,5.65,14,0,42.86,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_optheavy_qflow_sum4,up_tail,0.925,px_ret2_chg4,up_tail,0.6,24,7.0,24,0,62.5,19,78.95,14,5.65,14,0,42.86,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_vs_client_optheavy_qflow_sum4,up_tail,0.925,smart_vs_client_optheavy_qflow_mean4,up_tail,0.925,26,7.58,26,0,65.38,21,80.95,15,6.05,15,0,40.0,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_vs_client_optheavy_qflow_sum4,up_tail,0.925,smart_plus_contra_client_optheavy_qflow_sum4,up_tail,0.9,24,7.0,24,0,66.67,20,80.0,15,6.05,15,0,40.0,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_vs_client_optheavy_qflow_sum4,up_tail,0.925,smart_plus_contra_client_optheavy_qflow_mean4,up_tail,0.9,24,7.0,24,0,66.67,20,80.0,15,6.05,15,0,40.0,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_vs_client_optheavy_qflow_mean4,up_tail,0.925,smart_plus_contra_client_optheavy_qflow_sum4,up_tail,0.9,24,7.0,24,0,66.67,20,80.0,15,6.05,15,0,40.0,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_vs_client_optheavy_qflow_mean4,up_tail,0.925,smart_plus_contra_client_optheavy_qflow_mean4,up_tail,0.9,24,7.0,24,0,66.67,20,80.0,15,6.05,15,0,40.0,8,75.0,13,7.83,13,0,38.46,10,50.0,38.46,50.0
smart_v3inst_rflow_sum4,up_tail,0.75,FII_v2inst_qflow_sum4,up_tail,0.85,41,11.95,41,0,60.98,33,75.76,23,9.27,23,0,39.13,12,75.0,13,7.83,13,0,38.46,13,38.46,38.46,38.46
pro_fii_agreement_v3inst_rflow_z21,up_tail,0.9,pro_fii_agreement_optheavy_qflow_z63,up_tail,0.85,20,5.83,20,0,50.0,14,71.43,24,9.68,24,0,50.0,16,75.0,21,12.65,21,0,38.1,18,44.44,38.1,44.44
pro_fii_agreement_v3inst_rflow_z21,up_tail,0.9,pro_fii_agreement_optheavy_qflow_z63,up_tail,0.75,28,8.16,28,0,53.57,20,75.0,24,9.68,24,0,50.0,16,75.0,21,12.65,21,0,38.1,18,44.44,38.1,44.44
